"","folio","...1","X","anyo","staff_t","tot_veh","can_ton","reg","base","compact","truck","pickup","o_veh","n_orgs","a_10","a_20","a_15plus","POBTOT","P60","hoteles","ingpc2015","est_trs"
"1211",15025,632,632,2018,195,35,250,"pub",60,15,0,0,20,2,0.371428571428571,0.2,0.485714285714286,382074,0.0781288441506096,45,22550.5930697831,0
"1212",15025,2461,607,2020,15,34,300,"pub",14,14,0,0,20,2,0.411764705882353,0.147058823529412,0.441176470588235,400057,0.0829856745413779,45,22550.5930697831,0
"1213",15026,633,633,2018,12,3,18,"pub",4,3,0,0,0,1,0.666666666666667,0.333333333333333,0.333333333333333,30903,0.0922240559169013,0,16483.1169781728,0
"1214",15026,2462,608,2020,13,3,10.464,"pub",4,3,0,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,31737,0.0944638749724297,0,16483.1169781728,0
"1215",15027,2463,609,2020,7,4,7.328,"pub",0,4,0,0,0,1,0.333333333333333,0.666666666666667,0.333333333333333,12772,0.0867522705919198,0,31992.3716028841,0
"1216",15027,634,634,2018,5,2,1,"pub",0,0,2,0,0,1,0.5,0.5,0.5,12156,0.0829220138203356,0,31992.3716028841,0
"1217",15028,2464,610,2020,49,12,10.466,"priv",0,0,0,12,0,12,0,0.0833333333333333,1,30045,0.107505408553836,0,23781.4416291365,0
"1218",15028,635,635,2018,18,6,37,"priv",0,0,0,6,0,4,0,0,1,29271,0.101943903522258,0,23781.4416291365,0
"1219",15029,2465,611,2020,14,10,30,"pub",1,10,0,0,0,1,0,1,1,200750,0.0864856787048568,3,26816.1300835972,0
"1220",15029,636,636,2018,18,6,32,"pub",0,5,1,0,0,1,1,0,0,195613,0.0792227510441535,3,26816.1300835972,0
"1221",15030,2466,612,2020,26,5,34,"mixed",9,4,0,1,0,4,0.2,0.8,0.2,27692,0.0997761086234291,6,19319.2233973104,0
"1222",15030,637,637,2018,52,4,18,"mixed",17,3,1,0,0,4,0,1,0.75,26715,0.0959760434212989,6,19319.2233973104,0
"1223",15031,2467,613,2020,267,45,650,"pub",12,41,0,4,0,4,0.0666666666666667,0.511111111111111,0.711111111111111,705193,0.0838181887795256,12,21910.3577968463,0
"1224",15031,638,638,2018,223,44,500,"pub",12,37,1,6,0,1,0.545454545454545,0.431818181818182,0.363636363636364,687045,0.0772860584095656,12,21910.3577968463,0
"1225",15032,2468,614,2020,19,5,9,"pub",0,0,2,3,0,1,0.8,0.2,0,37436,0.076717598033978,0,14068.3649933791,0
"1226",15032,639,639,2018,25,4,7,"pub",0,4,0,0,0,1,1,0,0,36639,0.0743470072873168,0,14068.3649933791,0
"1227",15033,640,640,2018,538,132,1500,"pub",455,44,10,60,18,1,0.290322580645161,0.443548387096774,0.459677419354839,1647499,0.12356608410688,41,28340.7019596469,0
"1228",15033,2469,615,2020,440,128,1622.052,"mixed",361,44,48,20,16,5,0.147540983606557,0.327868852459016,0.786885245901639,1645352,0.134942553325975,41,28340.7019596469,0
"1229",15034,641,641,2018,8,2,5,"pub",0,1,0,1,0,1,0.5,0.5,0.5,10537,0.0893043560785802,0,15114.8671011618,0
"1230",15034,2470,616,2020,5,1,8,"pub",0,1,0,0,0,1,0,1,0,10827,0.0920846033065484,0,15114.8671011618,0
"1231",15035,642,642,2018,41,14,130,"pub",25,14,0,0,0,1,0.166666666666667,0.5,0.583333333333333,150599,0.0564479179808631,4,26935.4776221687,0
"1232",15035,2471,617,2020,98,10,130,"pub",56,10,0,0,0,1,0.2,0.3,0.8,163244,0.0595611477297787,4,26935.4776221687,0
"1233",15036,643,643,2018,22,4,13,"pub",0,0,2,2,0,1,0.5,0,0.5,45376,0.100052891396333,3,18368.9570244639,0
"1234",15036,2472,618,2020,16,5,15,"pub",0,2,2,1,0,1,0.2,0.8,0.8,46757,0.103813332763009,3,18368.9570244639,0
"1235",15037,2473,619,2020,335,77,247.673,"pub",157,43,19,14,1,1,0.415584415584416,0.363636363636364,0.493506493506494,284965,0.117354762865615,0,67982.0534276564,1
"1236",15037,644,644,2018,325,79,241,"pub",156,43,21,15,0,1,0.392405063291139,0.354430379746835,0.455696202531646,276407,0.109924857185238,0,67982.0534276564,1
"1237",15038,645,645,2018,11,3,10,"pub",9,0,2,1,0,1,0.333333333333333,0.333333333333333,0.333333333333333,11604,0.0920372285418821,0,22056.3946626574,0
"1238",15039,2474,620,2020,317,114,280,"pub",22,23,72,19,0,2,0.201754385964912,0.0087719298245614,0.789473684210526,542211,0.0885264223706269,22,26603.0269822267,0
"1239",15039,646,646,2018,299,96,270,"pub",26,0,23,73,0,2,0.225806451612903,0.0752688172043011,0.763440860215054,527241,0.0812873050464588,22,26603.0269822267,0
"1240",15040,647,647,2018,23,5,22,"pub",1,0,3,2,0,1,1,0,0,36237,0.106410574826834,54,21722.9978697308,0
"1241",15040,2475,621,2020,24,7,9,"pub",22,5,0,2,0,1,1,0,0,36911,0.111484381349733,54,21722.9978697308,0
"1242",15041,648,648,2018,5,1,3,"pub",1,0,0,1,0,1,1,0,0,6509,0.110769703487479,0,12604.1535119479,0
"1243",15042,649,649,2018,55,11,80,"pub",51,9,0,0,2,1,0.181818181818182,0.818181818181818,0.272727272727273,156410,0.0914071990281951,15,18012.6114024047,0
"1244",15043,2476,622,2020,30,6,27.2,"pub",0,5,0,1,0,1,0.5,0.333333333333333,0.5,30687,0.0865513083716232,4,19218.8703205473,0
"1245",15043,650,650,2018,32,4,32,"pub",29,2,2,0,0,1,0.25,0.25,0.75,29921,0.0832859864309348,4,19218.8703205473,0
"1246",15044,2477,623,2020,32,13,15.03,"pub",0,0,0,13,0,2,0,0.0769230769230769,0.923076923076923,28217,0.132083495764964,0,28217.8200237436,0
"1247",15045,652,652,2018,78,14,45,"pub",3,11,3,0,0,1,0.5,0.357142857142857,0.214285714285714,86891,0.105810728383837,10,20464.8014592623,0
"1248",15045,2478,624,2020,55,14,45,"pub",0,11,0,3,0,1,0.5,0.357142857142857,0.214285714285714,87671,0.111005919859475,10,20464.8014592623,0
"1249",15046,653,653,2018,25,8,16,"pub",14,5,0,1,2,1,0.375,0.5,0.125,19498,0.0991896604779977,0,24644.3378645576,0
"1250",15046,2479,625,2020,27,7,17.188,"pub",18,5,2,0,0,1,0.285714285714286,0.428571428571429,0.285714285714286,19877,0.104643557880968,0,24644.3378645576,0
"1251",15047,654,654,2018,23,4,12,"pub",22,4,0,0,0,1,1,0,0,75271,0.0932630096584342,3,17902.1918871973,0
"1252",15047,2480,626,2020,15,4,32,"pub",15,4,0,0,0,1,0.5,0.25,0.25,76826,0.0969723791424778,3,17902.1918871973,0
"1253",15048,655,655,2018,22,6,35,"pub",21,6,0,0,0,1,0.333333333333333,0.666666666666667,0.5,67652,0.102775971146455,4,18538.5914596934,0
"1254",15048,2481,627,2020,19,6,34,"pub",19,6,0,0,0,1,0.166666666666667,0.833333333333333,0.166666666666667,69264,0.107083044583045,4,18538.5914596934,0
"1255",15049,656,656,2018,4,2,12,"pub",0,1,1,0,0,1,0,0,1,14912,0.0977065450643777,0,14993.5779420314,0
"1256",15049,2482,628,2020,6,3,20,"pub",6,3,0,0,0,1,0.333333333333333,0.333333333333333,0.666666666666667,15428,0.10053150116671,0,14993.5779420314,0
"1257",15050,2483,629,2020,17,4,17,"pub",0,3,0,0,1,1,0.75,0.25,0,27116,0.0988715149727098,0,19428.386424372,0
"1258",15050,657,657,2018,22,3,17,"pub",0,2,1,0,0,1,1,0,0,26393,0.0950630849088774,0,19428.386424372,0
"1259",15051,658,658,2018,62,15,76,"pub",22,15,0,0,0,1,0.933333333333333,0.0666666666666667,0,163223,0.0883331393247275,5,26673.6277558563,0
"1260",15051,2484,630,2020,41,12,76,"pub",12,12,0,0,0,1,1,0,0,170327,0.0921462833256031,5,26673.6277558563,0
"1261",15052,659,659,2018,23,13,40,"pub",11,10,0,0,3,1,0.454545454545455,0.545454545454545,0,27648,0.114547164351852,45,16043.2117446638,1
"1262",15052,2485,631,2020,22,11,36,"pub",10,8,2,1,0,1,0.2,0.8,0.6,28155,0.119445924347363,45,16043.2117446638,1
"1263",15053,2486,632,2020,96,32,41.6,"priv",0,0,0,32,0,32,0,0,1,61220,0.0959653707938582,5,26980.3945714616,0
"1264",15053,660,660,2018,96,32,48,"priv",0,0,0,32,0,32,0,0.03125,1,59024,0.0907596909731635,5,26980.3945714616,0
"1265",15054,661,661,2018,121,23,154,"pub",116,22,0,1,0,1,0.391304347826087,0.608695652173913,0.217391304347826,236674,0.130884676812831,17,48325.296736854,0
"1266",15055,662,662,2018,7,4,6,"pub",0,4,0,0,0,1,0.5,0.5,0.5,13392,0.0918458781362007,0,26942.1257861635,0
"1267",15055,2487,633,2020,9,4,10.6,"pub",9,4,0,0,0,1,0.5,0.5,0.25,13807,0.0958209603824147,0,26942.1257861635,0
"1268",15056,2488,634,2020,11,3,9,"pub",11,3,0,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,33164,0.111988903630443,0,13874.8330570684,0
"1269",15056,663,663,2018,13,3,5,"pub",0,3,0,0,0,1,0.666666666666667,0.333333333333333,0,32218,0.110000620770998,0,13874.8330570684,0
"1270",15057,2489,635,2020,2431,240,800,"pub",2153,162,0,76,2,1,0.508333333333333,0.345833333333333,0.229166666666667,834434,0.145154679699053,12,41859.8929727271,0
"1271",15057,664,664,2018,1621,139,769,"pub",1365,124,15,0,0,1,0.474820143884892,0.41726618705036,0.122302158273381,834307,0.135574794410211,12,41859.8929727271,0
"1272",15058,2490,636,2020,1606,109,1200,"pub",298,108,1,0,0,3,0.348623853211009,0.568807339449541,0.440366972477064,1077208,0.152720737313499,34,28950.577771095,0
"1273",15058,665,665,2018,751,120,1200,"pub",451,120,0,0,0,1,0.0916666666666667,0.908333333333333,0.5,1083877,0.142853847807454,34,28950.577771095,0
"1274",15059,2491,637,2020,4,2,35.677,"pub",0,2,0,0,0,2,0.5,0.5,0.5,57082,0.0671840510143303,0,24065.9663860908,0
"1275",15059,666,666,2018,53,24,35,"mixed",0,0,24,0,0,3,0.0416666666666667,0.416666666666667,0.958333333333333,52003,0.0655154510316713,0,24065.9663860908,0
"1276",15060,2492,638,2020,72,32,350,"pub",10,26,0,3,3,1,0.78125,0.21875,0.15625,430601,0.0969157061873985,10,27691.8914686679,0
"1277",15060,667,667,2018,112,28,220,"pub",14,6,5,17,0,1,0.142857142857143,0.607142857142857,0.607142857142857,417802,0.0910742409083729,10,27691.8914686679,0
"1278",15061,2493,639,2020,10,2,2.8,"pub",0,2,0,0,0,1,0.5,0.5,0.5,10351,0.123562940778669,0,22757.4136484941,0
"1279",15061,668,668,2018,5,2,12,"pub",0,0,2,0,0,1,0,0.5,1,10063,0.118155619596542,0,22757.4136484941,0
"1280",15062,2494,640,2020,46,10,49,"pub",15,7,3,0,0,1,0.5,0.2,0.3,72103,0.105585065808635,7,27564.3230426788,0
"1281",15062,669,669,2018,53,8,55,"pub",23,7,0,1,0,1,0.375,0.5,0.25,70045,0.100592476265258,7,27564.3230426788,0
"1282",15063,2495,641,2020,29,5,32,"pub",0,2,3,0,0,1,1,0,0,36223,0.0930348121359357,5,14274.4532105243,0
"1283",15063,670,670,2018,27,5,18,"pub",26,2,3,0,0,1,1,0,0,35339,0.0904666232773989,5,14274.4532105243,0
"1284",15064,671,671,2018,14,4,8,"pub",5,2,2,0,0,1,0.75,0.25,0.25,36438,0.103106646907075,5,18942.2675945288,0
"1285",15064,2496,642,2020,12,4,18,"pub",2,4,0,0,0,1,0,1,0,36937,0.107588596799957,5,18942.2675945288,0
"1286",15065,672,672,2018,52,5,50,"pub",0,5,0,0,0,1,0,0.6,0.4,35912,0.104366228558699,5,22813.8415163279,0
"1287",15065,2497,643,2020,50,5,14.976,"pub",10,0,0,0,5,1,0,0.8,1,36331,0.110016239575019,5,22813.8415163279,0
"1288",15066,673,673,2018,4,2,2,"pub",0,0,1,1,0,1,0.5,0,0.5,4888,0.121317512274959,0,15579.1633237822,0
"1289",15066,2498,644,2020,1,2,3.5,"pub",0,2,0,0,0,1,1,0,0,4891,0.122265385401758,0,15579.1633237822,0
"1290",15067,674,674,2018,45,7,33,"pub",1,5,0,0,2,1,0.571428571428571,0.285714285714286,0.428571428571429,86658,0.0759075907590759,8,19505.0587226747,0
"1291",15067,2499,645,2020,76,6,33,"pub",5,6,0,0,0,1,0.5,0.166666666666667,0.333333333333333,88783,0.0796999425565705,8,19505.0587226747,0
"1292",15068,2500,646,2020,30,6,50,"pub",5,2,2,1,1,1,0.166666666666667,0.5,0.833333333333333,30785,0.110378431054085,0,18467.0349616858,0
"1293",15068,675,675,2018,26,4,50,"pub",25,3,0,1,0,1,0,0,1,30071,0.105250906188687,0,18467.0349616858,0
"1294",15069,676,676,2018,3,1,2,"pub",2,1,0,0,0,1,0,1,0,4723,0.108405674359517,0,32811.3955952049,0
"1295",15069,2501,647,2020,3,2,2.5,"pub",2,1,0,1,0,1,0,1,1,4862,0.11517893870835,0,32811.3955952049,0
"1296",15070,677,677,2018,125,26,120,"pub",44,4,0,6,16,1,0.346153846153846,0.384615384615385,0.269230769230769,294037,0.0892880827923016,12,24730.5526050495,0
"1297",15070,2502,648,2020,115,16,107.8,"pub",38,14,2,0,0,1,0.5,0.375,0.3125,304088,0.0951961274367946,12,24730.5526050495,0
"1298",15071,2503,649,2020,14,4,12.5,"pub",10,0,0,4,0,1,0.75,0.25,0,14985,0.126126126126126,4,20815.2644230769,0
"1299",15071,678,678,2018,14,4,10,"pub",10,2,2,0,0,1,0.5,0.25,0.25,14586,0.120389414507062,4,20815.2644230769,0
"1300",15072,679,679,2018,10,2,13,"pub",0,2,0,0,0,1,0,1,0,15324,0.0921430435917515,0,23533.4261126137,0
"1301",15072,2504,650,2020,6,2,8,"pub",0,1,0,1,0,1,0,1,0,15972,0.095229151014275,0,23533.4261126137,0
"1302",15073,2505,651,2020,9,3,27,"priv",4,3,0,0,0,1,1,0,0,31962,0.0685501533070521,0,33706.1019706963,0
"1303",15073,680,680,2018,16,4,19,"pub",6,4,0,0,0,1,0.5,0.25,0.25,30000,0.0652,0,33706.1019706963,0
"1304",15074,2506,652,2020,26,8,40,"pub",7,8,0,0,0,1,0.375,0.375,0.25,144924,0.0776751952747647,8,16838.6225396949,0
"1305",15074,681,681,2018,26,9,32,"pub",6,8,0,1,0,1,0.555555555555556,0.444444444444444,0.222222222222222,140220,0.0752032520325203,8,16838.6225396949,0
"1306",15075,2507,653,2020,8,4,16,"pub",0,4,0,0,0,1,0.25,0.75,0.75,29182,0.110753204029881,0,24224.5031294514,0
"1307",15075,682,682,2018,60,4,39,"pub",27,2,0,2,0,2,0.333333333333333,0.333333333333333,0.333333333333333,28315,0.105209253046089,0,24224.5031294514,0
"1308",15076,683,683,2018,50,16,60,"pub",3,4,1,5,6,1,0.4375,0.375,0.375,92451,0.0835145103892873,3,31582.3893430215,1
"1309",15076,2508,654,2020,23,19,60,"pub",7,9,7,1,2,1,0.526315789473684,0.315789473684211,0.210526315789474,97418,0.0881459278572748,3,31582.3893430215,1
"1310",15077,684,684,2018,4,1,6,"pub",2,1,0,0,0,1,0,1,0,6608,0.116979418886199,0,17302.0488549618,0
"1311",15077,2509,655,2020,4,2,2,"pub",1,1,0,1,0,1,0.5,0.25,0.25,6692,0.120143454871488,0,17302.0488549618,0
"1312",15078,685,685,2018,11,2,2,"pub",3,1,0,0,1,1,0,1,0.5,9607,0.109607577807848,0,20937.3064590014,0
"1313",15078,2510,656,2020,12,2,14,"pub",6,2,0,0,0,1,0.5,0.5,0.5,9729,0.112858464384829,0,20937.3064590014,0
"1314",15079,686,686,2018,17,3,10,"pub",1,1,2,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,13814,0.111553496452874,0,21228.0765143464,0
"1315",15079,2511,657,2020,12,3,12,"pub",0,1,0,2,0,1,0,0.666666666666667,0.666666666666667,14323,0.115338965300566,0,21228.0765143464,0
"1316",15080,2512,658,2020,19,3,3,"pub",6,2,1,0,0,1,0.333333333333333,0.666666666666667,0.333333333333333,24145,0.129550631600746,3,17445.7421832145,1
"1317",15081,2513,659,2020,101,17,210,"pub",4,17,0,0,0,4,0.411764705882353,0.588235294117647,0,547503,0.0839831014624577,21,30996.1305596895,0
"1318",15081,688,688,2018,774,196,186,"pub",0,8,125,63,0,16,0,0.287179487179487,0.948717948717949,510915,0.0796375130892614,21,30996.1305596895,0
"1319",15082,2514,660,2020,82,13,60,"pub",76,7,3,3,0,1,0.153846153846154,0.846153846153846,0.384615384615385,79282,0.111437652935092,13,21144.8751756487,0
"1320",15082,689,689,2018,77,13,60,"pub",21,6,5,2,0,1,0.0769230769230769,0.538461538461539,0.538461538461539,77637,0.108685291806742,13,21144.8751756487,0
"1321",15083,2515,661,2020,9,3,9.218,"pub",2,3,0,0,0,1,0,1,0,14130,0.086553432413305,0,27421.7071042067,0
"1322",15083,690,690,2018,5,2,9,"pub",0,2,0,0,0,1,0.5,0.5,0,13542,0.0823364347954512,0,27421.7071042067,0
"1323",15084,691,691,2018,17,4,16,"pub",16,1,1,2,0,1,0.25,0.75,0.25,42075,0.102673796791444,0,21104.4287186129,0
"1324",15084,2516,662,2020,16,4,16,"pub",16,2,0,2,0,1,0.25,0.75,0.75,43593,0.106737320211961,0,21104.4287186129,0
"1325",15085,692,692,2018,28,7,17,"pub",27,6,1,0,0,1,0.857142857142857,0,0.142857142857143,65671,0.111952003167304,4,16293.1918557494,0
"1326",15086,2517,663,2020,24,4,7,"pub",0,4,0,0,0,1,0.5,0.25,0.5,35014,0.102644656423145,0,14140.1221779548,0
"1327",15086,693,693,2018,21,4,16,"pub",20,4,0,0,0,1,0.25,0.5,0.5,34582,0.0993869643166966,0,14140.1221779548,0
"1328",15087,2518,664,2020,35,13,20,"pub",34,7,2,4,0,1,0.461538461538462,0.230769230769231,0.538461538461539,105766,0.0754684870374222,5,16939.5932289384,0
"1329",15087,694,694,2018,41,10,23,"pub",13,10,0,0,0,1,0.5,0.5,0,102618,0.0722972577910308,5,16939.5932289384,0
"1330",15088,2519,665,2020,110,18,73,"pub",2,10,6,1,1,1,0.5,0.388888888888889,0.388888888888889,104677,0.0990284398674016,22,20948.7239494919,1
"1331",15088,695,695,2018,105,12,61,"pub",27,6,2,4,0,1,0.333333333333333,0.583333333333333,0.25,101930,0.0950161875797116,22,20948.7239494919,1
"1332",15089,2520,666,2020,4,2,15,"pub",1,1,0,0,1,1,0,1,1,11359,0.116823664054934,0,21326.5138427464,0
"1333",15089,696,696,2018,6,3,16,"pub",1,1,1,1,0,1,0,1,0,11202,0.110337439742903,0,21326.5138427464,0
"1334",15090,697,697,2018,50,11,91,"pub",25,7,2,2,0,1,0.727272727272727,0.272727272727273,0,88005,0.090949377876257,10,19624.6608409582,0
"1335",15090,2521,667,2020,77,10,92,"pub",38,6,2,1,1,1,0.3,0.7,0.2,90518,0.0947435869108906,10,19624.6608409582,0
"1336",15091,2522,668,2020,13,5,13.349,"pub",3,5,0,0,0,1,0,0.6,0.6,65459,0.103683221558533,14,24104.3522499797,0
"1337",15091,698,698,2018,88,28,16,"pub",2,0,5,23,0,2,0.178571428571429,0,0.821428571428571,64987,0.096696262329389,14,24104.3522499797,0
"1338",15092,2523,669,2020,19,7,55,"pub",0,7,0,0,0,1,0.285714285714286,0.285714285714286,0.428571428571429,58507,0.111918232006427,15,25828.2029518108,0
"1339",15092,699,699,2018,20,7,30,"pub",0,7,0,0,0,1,0.285714285714286,0.285714285714286,0.428571428571429,57410,0.105190733321721,15,25828.2029518108,0
"1340",15093,2524,670,2020,38,7,39.077,"pub",20,1,5,1,0,2,0,0.166666666666667,0.833333333333333,32564,0.106805060803341,0,20983.6231895883,0
"1341",15093,700,700,2018,12,5,22,"pub",0,2,0,3,0,1,0,0,1,31640,0.101706700379267,0,20983.6231895883,0
"1342",15094,2525,671,2020,8,3,11,"pub",6,2,1,0,0,1,0.666666666666667,0,0.333333333333333,20500,0.110975609756098,0,17162.8232883729,0
"1343",15094,701,701,2018,10,3,12,"pub",0,0,1,0,2,1,0.333333333333333,0.666666666666667,0.333333333333333,20063,0.107910083237801,0,17162.8232883729,0
"1344",15095,702,702,2018,100,20,30,"pub",0,16,4,0,0,1,0.35,0.6,0.3,100671,0.101588342223679,27,29810.534456318,0
"1345",15095,2526,672,2020,50,16,29.397,"pub",48,16,0,0,0,1,0.75,0.25,0.1875,103696,0.108461271408733,27,29810.534456318,0
"1346",15096,2527,673,2020,13,4,22,"pub",11,0,0,4,0,1,0.75,0.25,0,39489,0.102585530147636,0,25376.9273977837,0
"1347",15096,703,703,2018,59,4,12,"pub",14,0,3,1,0,1,0.5,0.25,0.25,38371,0.0980949154309244,0,25376.9273977837,0
"1348",15097,704,704,2018,22,2,6,"pub",20,2,0,0,0,1,0,1,0,18262,0.099879531267112,4,13446.846135089,0
"1349",15097,2528,674,2020,29,3,12,"pub",22,1,0,2,0,1,0,1,0,18482,0.102694513580781,4,13446.846135089,0
"1350",15098,2529,675,2020,3,2,4,"pub",0,2,0,0,0,1,0.5,0.5,0.5,5736,0.105997210599721,0,20345.7896039604,0
"1351",15099,2530,676,2020,109,15,100,"pub",45,10,2,3,0,1,0.466666666666667,0.533333333333333,0.133333333333333,277562,0.116175845396704,17,29750.9280169813,0
"1352",15099,705,705,2018,109,15,100,"pub",44,12,0,3,0,1,0.6,0.4,0.133333333333333,269079,0.109570051917838,17,29750.9280169813,0
"1353",15100,2531,677,2020,23,10,12.8,"priv",0,0,2,8,0,3,0,0,1,47044,0.0904259841850183,0,23079.6002621948,0
"1354",15100,706,706,2018,45,15,11,"priv",0,0,2,13,0,1,0,0,1,44671,0.0858722661234358,0,23079.6002621948,0
"1355",15101,707,707,2018,61,7,29,"pub",25,2,5,0,0,1,0.285714285714286,0.428571428571429,0.714285714285714,81546,0.090979324553013,7,19511.4535771501,1
"1356",15101,2532,678,2020,61,7,25,"pub",25,7,0,0,0,1,0.142857142857143,0.142857142857143,0.857142857142857,84259,0.0946961155484874,7,19511.4535771501,1
"1357",15102,708,708,2018,11,3,17,"pub",2,2,1,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,16207,0.126920466465108,0,20813.8886206609,0
"1358",15102,2533,679,2020,11,3,5,"pub",0,3,0,0,0,1,0,0.333333333333333,0.666666666666667,16414,0.131534056293408,0,20813.8886206609,0
"1359",15103,709,709,2018,5,3,45,"pub",2,2,1,0,0,1,0.333333333333333,0.666666666666667,0.666666666666667,48586,0.125262421273618,0,25025.1867443765,0
"1360",15103,2534,680,2020,15,13,36,"mixed",3,3,2,8,0,2,0.0769230769230769,0.0769230769230769,0.923076923076923,49196,0.132693714936174,0,25025.1867443765,0
"1361",15104,2535,681,2020,320,151,649.367,"pub",184,55,50,22,24,1,0.43046357615894,0.251655629139073,0.463576158940397,672202,0.163351195027685,36,39328.6075265077,1
"1362",15104,710,710,2018,790,115,750,"pub",180,49,11,24,31,1,0.260869565217391,0.278260869565217,0.6,670609,0.15333972553306,36,39328.6075265077,1
"1363",15105,711,711,2018,40,6,20,"pub",0,0,3,3,0,1,0.5,0.5,0,32005,0.162099671926262,0,17889.1376669635,0
"1364",15105,2536,682,2020,15,5,22,"pub",0,3,2,0,0,1,0.2,0.8,0.2,31762,0.167149423839809,0,17889.1376669635,0
"1365",15106,2537,683,2020,419,177,405,"pub",362,118,0,38,21,1,0.497175141242938,0.446327683615819,0.209039548022599,910608,0.107770852002179,80,32128.4814987686,0
"1366",15106,712,712,2018,429,164,650,"pub",260,94,38,14,18,1,0.445121951219512,0.420731707317073,0.310975609756098,892401,0.100908672222465,80,32128.4814987686,0
"1367",15107,713,713,2018,16,4,15,"pub",4,3,1,0,0,1,0.25,0.5,0.75,12747,0.146858084255119,29,22638.4569318295,0
"1368",15107,2538,684,2020,17,3,10,"pub",17,3,0,0,0,1,0,0.666666666666667,0.333333333333333,12912,0.151719330855019,29,22638.4569318295,0
"1369",15108,714,714,2018,153,19,50,"pub",15,10,2,7,0,1,0.368421052631579,0.263157894736842,0.473684210526316,152431,0.0861438946146125,0,32366.6911834041,1
"1370",15108,2539,685,2020,54,25,64.51,"pub",53,16,6,3,0,1,0.44,0.24,0.44,157645,0.0932601731739034,0,32366.6911834041,1
"1371",15109,715,715,2018,147,17,681,"pub",71,10,0,7,0,4,0.588235294117647,0.352941176470588,0.117647058823529,510470,0.109410935020667,15,30458.1097481464,1
"1372",15109,2540,686,2020,143,30,115.356,"pub",71,28,2,0,0,4,0.933333333333333,0.0333333333333333,0.0333333333333333,516341,0.120494014614373,15,30458.1097481464,1
"1373",15110,716,716,2018,58,14,70,"pub",49,12,1,1,0,1,0.714285714285714,0.214285714285714,0.285714285714286,61591,0.0938124076569629,80,24882.8238519046,0
"1374",15110,2541,687,2020,86,26,97,"pub",64,20,1,5,0,1,0.681818181818182,0.272727272727273,0.136363636363636,61590,0.0992855983114142,80,24882.8238519046,0
"1375",15111,717,717,2018,23,4,10,"pub",0,4,0,0,0,1,0.5,0.5,0.5,52165,0.0766797661267133,3,15556.0885160693,0
"1376",15111,2542,688,2020,28,6,10,"pub",3,6,0,0,0,1,0.333333333333333,0.5,0.333333333333333,53275,0.0789113092444862,3,15556.0885160693,0
"1377",15112,2543,689,2020,32,11,35,"pub",8,8,1,2,0,1,0.0909090909090909,0.818181818181818,0.272727272727273,51498,0.0928385568371587,10,17870.8989422856,0
"1378",15112,718,718,2018,25,10,25,"pub",0,0,9,0,1,1,0.222222222222222,0.666666666666667,0.444444444444444,50177,0.0897423122147598,10,17870.8989422856,0
"1379",15113,2544,690,2020,29,11,53.8,"pub",7,9,0,2,0,1,0.0909090909090909,0.545454545454545,0.636363636363636,69086,0.0835190921460209,0,18739.6073030217,1
"1380",15113,719,719,2018,29,8,50,"pub",7,6,1,1,0,1,0.5,0.166666666666667,0.333333333333333,67271,0.0803763880423957,0,18739.6073030217,1
"1381",15114,2545,691,2020,5,5,25,"pub",5,4,1,0,0,1,0.2,0.2,0.6,108196,0.0715830529779289,5,17339.925001929,1
