"","folio","staff_t","staff_p","base","n_orgs","p_priv","p_base","compact","truck","pickup","o_veh","a_10","a_20","large_v","p_comp","tot_veh","can_ton","bas_sep","sistema","pobtot2018","P60","hoteles","ingpc2015"
"183","13019",6,0,6,1,0,1,2,0,0,0,0,1,1,1,2,18,"No","Otra",18612,0.126477541371158,0,16458.2099164848
"184","13020",6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.35,"No","Otra",2632,0.242021276595745,0,11074.488997555
"185","13021",11,0,4,3,0,0.363636363636364,1,2,0,0,0.333333333333333,0,1,0.333333333333333,3,11,"No","Otra",14813,0.131371092958887,3,20847.6860759494
"186","13022",7,2,0,2,0.285714285714286,0,1,0,2,0,0.333333333333333,0,0.333333333333333,0.333333333333333,3,5,"No","Cont/Casa",15798,0.125269021395113,0,23928.008159796
"187","13023",9,0,8,1,0,0.888888888888889,0,3,0,0,0,0.333333333333333,1,0,3,21,"No","Casa",35781,0.129230597244348,0,22624.9984920076
"188","13024",14,0,1,1,0,0.0714285714285714,1,1,1,0,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,3,10,"Si","Casa",17518,0.123530083342847,37,18345.2407072692
"189","13025",20,0,19,1,0,0.95,0,0,2,0,0.5,0.5,0,0,2,1,"No","Otra",21061,0.217463558235601,0,12076.3130127071
"190","13026",5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.585,"No","Casa",12771,0.137185811604416,0,9831.67391609373
"191","13027",25,0,0,1,0,0,0,1,0,1,0.5,0.5,0.5,0,2,1,"No","Casa",22987,0.14777917953626,0,11270.0468595625
"192","13028",95,0,39,1,0,0.410526315789474,8,0,4,1,0.384615384615385,0.538461538461539,0.615384615384615,0.615384615384615,13,120,"No","Otra",126009,0.1201025323588,36,16601.5705136682
"193","13029",16,0,7,1,0,0.4375,5,1,0,0,0.333333333333333,0.5,1,0.833333333333333,6,20,"No","Otra",46789,0.1332791895531,18,22019.7196052281
"194","13030",47,0,32,1,0,0.680851063829787,6,6,2,0,0,1,0.857142857142857,0.428571428571429,14,70,"No","Otra",96195,0.108020167368366,53,20086.0193003619
"195","13031",12,0,0,1,0,0,1,0,1,1,NA,NA,0.333333333333333,0.333333333333333,3,8,"No","Casa",12396,0.171022910616328,5,18427.3497932072
"196","13032",14,0,0,1,0,0,1,0,1,0,0.5,0.5,0.5,0.5,2,6,"No","Casa",10605,0.154266855256954,0,11681.1544885177
"197","13033",9,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,"Si","Casa",2953,0.195733152726041,0,13686.9357045144
"198","13034",3,0,0,1,0,0,0,0,1,0,NA,NA,0,0,1,0.833,"No","Cont/Casa",9547,0.163611605740023,0,13176.2165512213
"199","13035",4,0,0,1,0,0,2,0,0,0,1,0,1,1,2,5,"No","Cont/Casa",12749,0.107459408581065,0,16759.3307984791
"200","13036",31,0,6,1,0,0.193548387096774,0,0,2,0,0,0.5,0,0,2,1,"No","Otra",9428,0.169282986847688,0,15153.1452816386
"201","13037",6,0,0,1,0,0,2,0,0,0,0,0,1,1,2,8,"No","Casa",21095,0.166295330647073,3,14610.3610947616
"202","13038",6,0,3,1,0,0.5,1,0,1,0,0,1,0.5,0.5,2,1,"No","Otra",8700,0.119885057471264,19,19208.1578735401
"203","13039",28,0,11,1,0,0.392857142857143,3,0,1,0,0,0.75,0.75,0.75,4,12,"No","Otra",14232,0.126124227093873,20,25347.5404370354
"204","13040",5,0,0,1,0,0,0,1,0,0,0,1,1,0,1,3,"No","Otra",9948,0.176819461198231,3,12201.1998269896
"205","13041",9,0,3,1,0,0.333333333333333,5,0,0,0,0.2,0.4,1,1,5,40,"No","Casa",46346,0.115910758209986,6,21900.2728552803
"206","13042",10,0,1,1,0,0.1,1,0,1,0,0.5,0.5,0.5,0.5,2,8,"No","Casa",11505,0.167492394611039,5,17651.9295704296
"207","13043",4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,"No","Casa",6334,0.163088095989896,3,10451.004708439
"208","13044",13,0,0,1,0,0,2,1,0,0,1,0,1,0.666666666666667,3,5,"No","Otra",16690,0.174116237267825,3,17083.3085465958
"209","13045",21,0,6,1,0,0.285714285714286,2,1,2,0,0.2,0.6,0.6,0.4,5,5,"No","Casa",9227,0.12116614284166,0,17595.5404933965
"210","13046",58,0,0,1,0,0,0,0,4,0,0,1,0,0,4,22,"No","Casa",38629,0.149214320847032,4,11038.9232628399
"211","13047",9,0,0,1,0,0,2,0,0,0,0.5,0.5,1,1,2,3,"No","Casa",4809,0.185069661052194,0,15241.6608287057
"212","13048",314,94,265,2,0.299363057324841,0.843949044585987,1,1,2,0,0.75,0.25,0.5,0.25,4,380,"No","Otra",305038,0.127525095234036,30,38261.8675908163
"213","13049",12,0,0,1,0,0,0,0,2,0,0,0,0,0,2,8,"No","Casa",18628,0.125187889199055,3,11136.7167436005
"214","13050",4,0,3,1,0,0.75,4,0,0,0,1,0,1,1,4,15,"No","Casa",23353,0.128034941977476,5,23408.6598850999
"215","13051",182,0,43,2,0,0.236263736263736,16,0,54,0,1,0,0.228571428571429,0.228571428571429,70,88,"No","Otra",187676,0.0813955966665956,18,37843.7784226439
"216","13052",18,6,2,3,0.333333333333333,0.111111111111111,3,1,3,0,0,0.285714285714286,0.571428571428571,0.428571428571429,7,17,"No","Casa",37521,0.115402041523414,0,28492.22650949
"217","13053",10,0,8,1,0,0.8,2,0,0,0,0.5,0.5,1,1,2,3,"No","Casa",17785,0.145234748383469,6,15259.649197861
"218","13054",28,0,0,11,0,0,0,0,12,0,0,0.333333333333333,0,0,12,15,"No","Casa",35989,0.13009530689933,0,18848.5353033295
"219","13055",3,3,0,1,1,0,0,0,3,0,0,1,0,0,3,2,"Si","Casa",17870,0.125909345271405,0,17439.455464684
"220","13056",14,0,0,1,0,0,3,0,2,0,0.4,0.2,0.6,0.6,5,25,"No","Casa",38351,0.103543584261167,5,22295.6793254683
"221","13057",22,0,0,1,0,0,0,0,4,0,0.25,0.5,0,0,4,10,"No","Casa",15083,0.123781741032951,0,17952.733582743
"222","13058",6,0,0,1,0,0,2,0,0,0,0.5,0.5,1,1,2,28,"No","Otra",17329,0.145363263892896,3,15947.7222551929
"223","13059",16,0,11,1,0,0.6875,3,0,2,0,0,0.8,0.6,0.6,5,18,"No","Otra",37419,0.120259761083941,18,14729.5018257516
"224","13060",21,0,8,1,0,0.380952380952381,1,0,2,0,0.333333333333333,0,0.333333333333333,0.333333333333333,3,7,"No","Otra",17446,0.132580534219878,0,12651.465
"225","13061",75,0,57,1,0,0.76,1,3,0,5,0,0.333333333333333,0.444444444444444,0.111111111111111,9,70,"No","Otra",55328,0.143218623481781,10,27992.8278332054
"226","13062",9,0,0,1,0,0,0,0,1,0,0,1,0,0,1,4,"No","Cont/Casa",30813,0.110278129360984,0,11898.8454396505
"227","13063",85,0,78,1,0,0.917647058823529,15,6,2,0,0.304347826086957,0.521739130434783,0.91304347826087,0.652173913043478,23,39,"Si","Cont/Casa",88556,0.101393468539681,14,25778.4051018771
"228","13064",8,0,5,1,0,0.625,1,0,0,0,1,0,1,1,1,3,"No","Otra",10652,0.157247465264739,0,21986.1516079632
"229","13065",8,0,0,1,0,0,0,0,2,0,1,0,0,0,2,5,"No","Casa",11640,0.114175257731959,0,22807.0832625319
"230","13066",11,0,7,1,0,0.636363636363636,2,0,0,0,0.5,0.5,1,1,2,14,"No","Casa",12758,0.106834927104562,0,21855.2588585339
"231","13067",12,0,8,1,0,0.666666666666667,1,0,3,0,0,1,0.25,0.25,4,40,"No","Otra",53713,0.104611546552976,7,19330.3609925293
"232","13068",5,0,4,1,0,0.8,1,0,0,0,0,1,1,1,1,5,"No","Casa",14277,0.153323527351685,3,12312.3896678967
"233","13069",10,0,8,1,0,0.8,4,0,0,0,0.75,0.25,1,1,4,240,"No","Casa",154133,0.0751558718768855,6,27609.9198042843
"234","13070",10,5,4,4,0.5,0.4,1,0,6,0,0,0,0.142857142857143,0.142857142857143,7,10,"No","Casa",18681,0.106792998233499,9,23560.9188455008
"235","13071",6,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.726,"No","Cont/Casa",9217,0.191493978517956,0,16267.0834097159
"236","13072",5,0,4,1,0,0.8,0,0,1,0,0,1,0,0,1,10,"No","Casa",10936,0.141002194586686,0,25228.1633746234
"237","13073",6,0,3,1,0,0.5,1,0,0,0,0,1,1,1,1,7,"No","Cont/Casa",37454,0.119212901158755,3,11179.0398108667
"238","13074",13,0,10,1,0,0.769230769230769,3,0,0,0,0.333333333333333,0,1,1,3,20,"No","Otra",28254,0.110108303249097,4,23964.2379603399
"239","13075",9,8,0,4,0.888888888888889,0,0,1,4,0,0,0.6,0.2,0,5,9,"No","Casa",19732,0.0999898641800122,0,22969.3497239022
"240","13076",48,0,31,1,0,0.645833333333333,16,0,0,0,0.25,0.3125,1,1,16,70,"No","Casa",112871,0.120500394255389,45,32192.3953764078
"241","13077",145,0,0,1,0,0,0,14,2,0,0.5,0.4375,0.875,0,16,116,"No","Otra",165008,0.108473528556191,35,24225.2225677866
"242","13078",9,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,"No","Casa",18419,0.141050002714588,0,7692.51144435675
"243","13079",4,0,0,1,0,0,1,0,0,0,1,0,1,1,1,5,"No","Casa",7080,0.200706214689266,0,14499.9067288474
"244","13081",53,0,0,1,0,0,0,5,1,0,0.166666666666667,0.5,0.833333333333333,0,6,20,"No","Casa",37013,0.0984248777456569,9,19835.5979173308
"245","13082",15,0,0,1,0,0,0,0,5,0,0,0.4,0,0,5,3,"No","Casa",20764,0.119485648237334,0,23071.684634522
"246","13083",36,27,6,3,0.75,0.166666666666667,1,1,18,0,0.05,0.05,0.1,0.05,20,29,"No","Casa",54151,0.108511384831305,3,25711.7642272339
"247","13084",19,0,9,1,0,0.473684210526316,3,1,2,2,0.5,0.25,0.5,0.375,8,18,"No","Casa",39644,0.132706084148925,9,20661.6191760502
"248","14001",13,0,12,1,0,0.923076923076923,2,0,0,1,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,3,14,"No","Otra",22782,0.11368624352559,0,24854.3448050889
"249","14002",13,0,0,1,0,0,0,4,0,0,1,0,1,0,4,20,"No","Casa",24849,0.103625900438649,0,26765.0780204589
"250","14003",17,0,0,1,0,0,2,0,1,0,0,0.666666666666667,0.666666666666667,0.666666666666667,3,23,"No","Casa",23250,0.138150537634409,8,28560.1196682464
"251","14004",8,0,2,1,0,0.25,1,1,0,0,0.5,0.5,1,0.5,2,5,"Si","Casa",5705,0.151796669588081,0,20454.459197787
"252","14005",15,0,0,1,0,0,1,0,1,0,0,0,0.5,0.5,2,11,"No","Casa",16120,0.102481389578164,0,21891.1676168757
"253","14006",68,0,25,1,0,0.367647058823529,6,0,1,0,0,0.857142857142857,0.857142857142857,0.857142857142857,7,85,"No","Cont/Casa",59780,0.153362328537973,8,26100.1014815449
"254","14007",7,0,0,1,0,0,1,0,0,0,0,0,1,1,1,8,"No","Casa",9328,0.149228130360206,0,20742.268561562
"255","14008",30,0,25,1,0,0.833333333333333,8,0,1,0,0.333333333333333,0.111111111111111,0.888888888888889,0.888888888888889,9,90,"No","Casa",79052,0.10289429742448,12,26434.2772064741
"256","14009",37,7,7,2,0.189189189189189,0.189189189189189,2,0,2,0,0.25,0.75,0.5,0.5,4,26,"Si","Cont/Casa",20401,0.10077937356012,0,25458.2439667046
"257","14010",10,0,6,1,0,0.6,0,1,1,0,0.5,0.5,0.5,0,2,4,"Si","Casa",7535,0.101393497013935,4,19056.3871653962
"258","14011",4,0,0,1,0,0,2,0,0,0,0,0,1,1,2,0.978,"No","Casa",5560,0.172661870503597,0,16456.675560946
"259","14012",9,0,6,1,0,0.666666666666667,2,0,0,0,0,0,1,1,2,4,"No","Casa",4163,0.191208263271679,6,26163.2458670419
"260","14013",46,0,25,1,0,0.543478260869565,2,0,7,0,0.444444444444444,0.555555555555556,0.222222222222222,0.222222222222222,9,65,"No","Otra",62749,0.116973975680887,7,25496.4076849023
"261","14014",9,0,4,1,0,0.444444444444444,0,0,2,0,0,1,0,0,2,7,"No","Casa",8604,0.169804741980474,0,20248.9898734177
"262","14015",34,0,25,1,0,0.735294117647059,9,0,2,0,0.181818181818182,0.272727272727273,0.818181818181818,0.818181818181818,11,90,"No","Casa",63455,0.130580726499094,14,32009.08920334
"263","14016",29,0,29,1,0,1,5,0,3,0,0.625,0.375,0.625,0.625,8,32,"No","Casa",40899,0.115357343700335,5,19671.8602175422
"264","14017",16,0,12,1,0,0.75,2,0,1,0,0.333333333333333,0,0.666666666666667,0.666666666666667,3,12,"No","Casa",12840,0.167211838006231,0,21005.9159511975
"265","14018",33,0,0,1,0,0,0,5,6,0,0.636363636363636,0.272727272727273,0.454545454545455,0,11,65,"No","Otra",67205,0.133055576222007,11,23446.7948757764
"266","14019",13,0,0,1,0,0,0,0,2,0,1,0,0,0,2,5,"No","Casa",6996,0.0769010863350486,3,26111.1445214979
"267","14020",12,0,9,1,0,0.75,2,1,0,0,0.666666666666667,0.333333333333333,1,0.666666666666667,3,6,"No","Casa",10757,0.148368504229804,4,24153.1595013991
"268","14021",19,0,13,1,0,0.684210526315789,3,0,3,0,0.5,0,0.5,0.5,6,14,"No","Casa",20731,0.147846220635763,0,24141.5808903366
"269","14022",55,0,29,1,0,0.527272727272727,5,6,0,0,0.545454545454545,0.181818181818182,1,0.454545454545455,11,80,"No","Otra",39916,0.115793165647861,135,26702.5049749813
"270","14023",55,55,34,1,1,0.618181818181818,7,2,1,0,1,0,0.9,0.7,10,140,"No","Otra",112222,0.12270321327369,15,32074.5481084171
"271","14024",18,0,0,1,0,0,2,0,3,0,NA,NA,0.4,0.4,5,27,"No","Casa",28646,0.157194721776164,5,23587.9862503581
"272","14025",40,0,25,1,0,0.625,6,0,0,0,0.5,0.333333333333333,1,1,6,18,"Si","Casa",19371,0.135356976924268,7,25430.3524984319
"273","14026",10,0,0,1,0,0,1,1,0,0,1,0,1,0.5,2,4,"No","Casa",6253,0.152886614425076,3,24336.35955925
"274","14027",20,0,0,1,0,0,4,0,3,0,0.857142857142857,0.142857142857143,0.571428571428571,0.571428571428571,7,14,"Si","Casa",18162,0.130271996476159,0,17122.4323529412
"275","14028",8,0,0,1,0,0,0,2,1,0,0.5,0.5,0.666666666666667,0,3,2,"No","Casa",2171,0.206356517733763,0,22112.5612177366
"276","14029",13,0,0,1,0,0,0,0,2,0,0,0,0,0,2,15,"No","Cont/Casa",17811,0.150131940935377,3,18297.5033629271
"277","14030",38,38,0,1,1,0,6,0,3,0,1,0,0.666666666666667,0.666666666666667,9,60,"No","Otra",53927,0.189274389452408,41,29287.0504106485
"278","14031",24,0,0,1,0,0,1,12,0,0,1,0,1,0.0769230769230769,13,2,"No","Casa",3371,0.150103826757639,0,15833.0234151913
"279","14032",6,0,6,1,0,1,1,0,1,0,1,0,0.5,0.5,2,4,"Si","Otra",5950,0.126890756302521,3,16369.4677772907
"280","14033",10,0,9,1,0,0.9,3,4,0,0,0.857142857142857,0,1,0.428571428571429,7,18,"No","Casa",21204,0.136908130541407,0,21101.2356564019
"281","14034",8,0,2,2,0,0.25,1,0,0,0,1,0,1,1,1,1,"Si","Casa",2002,0.238761238761239,0,19999.2910140148
"282","14035",38,0,34,1,0,0.894736842105263,1,0,9,0,0.4,0.5,0.1,0.1,10,39,"No","Cont/Casa",52708,0.121044243758063,4,21408.1890330037
"283","14036",15,0,0,1,0,0,3,0,1,0,0,0.75,0.75,0.75,4,18,"No","Casa",19736,0.138376570733685,9,23209.9759795235
"284","14037",36,0,29,1,0,0.805555555555556,4,2,1,3,0.4,0.3,0.6,0.4,10,15,"Si","Casa",25509,0.139754596416951,6,27328.4939940721
"285","14038",3,0,0,1,0,0,1,0,0,0,1,0,1,1,1,2,"No","Casa",4227,0.1935178613674,3,24672.535128313
"286","14039",1116,654,1019,3,0.586021505376344,0.913082437275986,255,37,0,7,0.759197324414716,0.204013377926421,0.976588628762542,0.852842809364548,299,1729,"No","Otra",1407541,0.160862099221266,331,39725.0948230787
"287","14040",8,0,3,1,0,0.375,0,0,2,0,0,0.5,0,0,2,4,"No","Casa",9044,0.13312693498452,0,15040.7554461072
"288","14041",7,0,0,1,0,0,0,1,1,0,0,0.5,0.5,0,2,4,"Si","Otra",5956,0.207018132975151,3,15944.7297450425
"289","14042",15,0,0,1,0,0,0,0,4,0,0,0,0,0,4,5,"No","Casa",9765,0.156784434203789,5,20752.6265801162
"290","14043",45,0,27,1,0,0.6,0,5,10,0,0.533333333333333,0.333333333333333,0.333333333333333,0,15,29,"No","Casa",23292,0.143396874463335,36,25012.6075138236
"291","14044",39,0,0,1,0,0,11,0,2,0,0.538461538461539,0.230769230769231,0.846153846153846,0.846153846153846,13,46,"No","Casa",62588,0.0726976417204576,0,25130.1466938486
"292","14045",16,0,9,1,0,0.5625,3,0,0,1,0,0.5,0.75,0.75,4,13,"No","Otra",20173,0.142021513904724,3,25543.4749752419
"293","14046",27,0,19,1,0,0.703703703703704,4,0,1,0,0.2,0.2,0.8,0.8,5,25,"No","Otra",32532,0.118898315504734,6,23709.8227075105
"294","14047",16,0,14,1,0,0.875,2,4,0,0,1,0,1,0.333333333333333,6,35,"Si","Casa",24489,0.118706357956634,3,22273.6517009311
"295","14048",14,0,1,1,0,0.0714285714285714,2,0,2,0,0.25,0.5,0.5,0.5,4,18,"No","Otra",18914,0.139367664164111,0,21503.9120392781
"296","14049",12,0,0,1,0,0,2,0,1,0,1,0,0.666666666666667,0.666666666666667,3,3,"No","Otra",9449,0.125727590221187,0,20688.8682483594
"297","14050",27,0,11,1,0,0.407407407407407,5,2,1,0,0.625,0.375,0.875,0.625,8,50,"No","Casa",46116,0.118657298985168,20,26015.8198108013
"298","14051",11,11,10,1,1,0.909090909090909,3,0,1,0,0.75,0.25,0.75,0.75,4,15,"No","Casa",27330,0.0750823271130626,0,26685.7689044173
"299","14052",4,0,0,1,0,0,1,0,1,0,1,0,0.5,0.5,2,4,"No","Casa",5531,0.181522328692822,0,20543.1507600299
"300","14053",52,52,50,1,1,0.961538461538462,8,2,4,3,0.5625,0.25,0.588235294117647,0.470588235294118,17,91,"No","Cont/Casa",168689,0.0990995263473018,18,25532.005356056
"301","14054",16,0,14,1,0,0.875,1,0,2,0,1,0,0.333333333333333,0.333333333333333,3,3,"Si","Casa",5395,0.232993512511585,0,23464.397185301
"302","14055",21,0,21,1,0,1,2,0,3,1,0.166666666666667,0.5,0.333333333333333,0.333333333333333,6,21,"No","Casa",21689,0.122273963760432,7,21820.1008955901
"303","14056",5,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,"No","Casa",1957,0.176801226366888,0,22508.7509025271
"304","14057",4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,3,"No","Cont/Casa",4027,0.172088403277874,5,22418.7614894331
"305","14058",21,0,17,1,0,0.80952380952381,2,0,1,0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,3,10,"Si","Cont/Casa",14413,0.172968847568168,17,28939.3767824337
"306","14059",17,0,0,1,0,0,0,0,0,5,NA,NA,0,0,5,14,"No","Cont/Casa",13881,0.123766299257979,63,22046.9550510157
"307","14060",4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,"No","Casa",5450,0.192844036697248,0,16562.4537815126
"308","14061",6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,"No","Casa",21284,0.081140763014471,4,16267.0096339114
"309","14062",6,0,0,1,0,0,2,1,1,0,0.25,0,0.75,0.5,4,2,"Si","Otra",3622,0.181391496410823,0,21605.6711111111
"310","14063",64,0,38,1,0,0.59375,13,0,3,0,0.4375,0.25,0.8125,0.8125,16,120,"No","Otra",103431,0.118194738521333,20,27118.6533801539
"311","14064",9,0,8,1,0,0.888888888888889,0,3,0,0,1,0,1,0,3,16,"No","Cont/Casa",32889,0.101675332177932,6,19281.1960324071
"312","14065",8,0,4,1,0,0.5,0,2,1,0,0.666666666666667,0,0.666666666666667,0,3,10,"No","Casa",11535,0.174165583008236,0,22657.4222222222
"313","14066",38,0,17,1,0,0.447368421052632,4,0,3,0,0.857142857142857,0.142857142857143,0.571428571428571,0.571428571428571,7,65,"No","Casa",52608,0.100174878345499,3,19716.2772052995
"314","14067",338,0,232,1,0,0.686390532544379,25,7,1,2,1,0,0.914285714285714,0.714285714285714,35,534,"No","Otra",284609,0.0907068996412622,174,41372.9752534595
"315","14068",8,0,6,1,0,0.75,2,0,0,0,0.5,0,1,1,2,10,"No","Cont/Casa",11367,0.174452362100818,3,22595.1671872878
"316","14069",17,0,0,1,0,0,1,3,2,0,0.666666666666667,0.333333333333333,0.666666666666667,0.166666666666667,6,6,"No","Casa",7923,0.206235011990408,0,18270.5342657343
"317","14070",50,50,45,1,1,0.9,17,0,0,0,0.588235294117647,0.235294117647059,1,1,17,140,"No","Casa",213930,0.066418922077315,7,25335.4571060839
"318","14071",2,0,2,1,0,1,1,0,1,0,0.5,0.5,0.5,0.5,2,5,"No","Otra",2976,0.15625,0,19870.2620295379
"319","14072",7,0,0,1,0,0,0,1,0,0,0,1,1,0,1,8,"No","Cont/Casa",7415,0.129871881321645,0,21448.7132262052
"320","14073",99,0,4,1,0,0.0404040404040404,7,1,1,0,0.333333333333333,0.333333333333333,0.888888888888889,0.777777777777778,9,80,"No","Casa",70827,0.0991147443771443,89,24031.7610489151
"321","14074",15,0,14,1,0,0.933333333333333,2,2,0,0,0.5,0,1,0.5,4,11,"No","Otra",16526,0.133728669974585,3,26297.7177280551
"322","14075",6,0,6,1,0,1,0,0,1,0,1,0,0,0,1,8,"No","Casa",3786,0.159006867406233,0,19878.1932550208
"323","14076",9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,"No","Casa",3157,0.161545771301869,0,26321.6805983282
"324","14077",27,0,20,1,0,0.740740740740741,4,0,2,0,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,6,38,"No","Otra",27746,0.177647228429323,3,22909.4797336988
"325","14078",25,0,24,1,0,0.96,5,1,0,1,0.142857142857143,0.571428571428571,0.857142857142857,0.714285714285714,7,21,"No","Casa",31806,0.127365905803936,3,26525.6618856638
"326","14079",12,0,11,1,0,0.916666666666667,1,0,1,0,0,0,0.5,0.5,2,11,"No","Otra",15947,0.114065341443532,3,22779.0862096645
"327","14080",13,0,0,1,0,0,1,0,2,0,0,0.666666666666667,0.333333333333333,0.333333333333333,3,3,"No","Otra",5219,0.187200613144281,14,21935.3852140078
"328","14081",7,0,0,1,0,0,0,2,0,0,1,0,1,0,2,2,"Si","Casa",3558,0.216413715570545,0,14167.5035128806
"329","14082",14,0,9,1,0,0.642857142857143,5,0,0,0,0.4,0.4,1,1,5,34,"No","Otra",36717,0.123049268731105,7,26187.1640111355
"330","14083",55,0,38,1,0,0.690909090909091,1,0,7,0,0,0,0.125,0.125,8,96,"No","Cont/Casa",83959,0.100358508319537,9,25776.4921092629
"331","14084",24,0,13,1,0,0.541666666666667,4,1,0,0,0.4,0.2,1,0.8,5,11,"Si","Casa",14882,0.155960220400484,41,25629.8925946863
"332","14085",43,0,34,1,0,0.790697674418605,7,7,4,0,NA,NA,0.777777777777778,0.388888888888889,18,35,"Si","Otra",38762,0.162169134719571,6,28448.6005037783
"333","14086",30,0,26,1,0,0.866666666666667,1,0,3,2,0.5,0.5,0.166666666666667,0.166666666666667,6,17,"No","Otra",20616,0.0842549476135041,28,20048.4323308271
"334","14087",13,0,7,1,0,0.538461538461538,0,2,1,0,1,0,0.666666666666667,0,3,15,"No","Casa",16735,0.158171496862862,0,25924.9904333146
"335","14088",14,0,8,1,0,0.571428571428571,2,0,2,0,0,0.5,0.5,0.5,4,21,"Si","Casa",16597,0.166656624691209,3,22663.2489318642
"336","14089",6,0,4,1,0,0.666666666666667,0,0,1,0,1,0,0,0,1,3,"No","Casa",3959,0.157362970447083,0,18740.1198093941
"337","14090",5,0,4,1,0,0.8,3,0,0,0,1,0,1,1,3,6,"Si","Casa",7251,0.185215832298993,0,22658.1663516068
"338","14091",44,0,33,1,0,0.75,5,1,5,0,0.363636363636364,0.545454545454545,0.545454545454545,0.454545454545455,11,36,"No","Casa",39889,0.13612775451879,5,19337.9091364205
"339","14092",13,0,0,1,0,0,0,2,0,0,1,0,1,0,2,9,"No","Otra",10997,0.194143857415659,0,18781.8886493342
"340","14093",82,0,74,1,0,0.902439024390244,13,4,6,0,0.304347826086957,0.391304347826087,0.739130434782609,0.565217391304348,23,130,"No","Otra",147379,0.10657556368275,17,30703.6504477395
"341","14095",9,0,0,1,0,0,1,1,1,0,0.333333333333333,0,0.666666666666667,0.333333333333333,3,6,"No","Casa",9536,0.156145134228188,4,22623.6940063091
"342","14096",16,0,12,1,0,0.75,1,0,3,0,0.25,0.75,0.25,0.25,4,16,"No","Cont/Casa",22377,0.140590785181213,3,19634.2226839404
"343","14097",17,0,13,1,0,0.764705882352941,41,2,2,0,0.533333333333333,0.466666666666667,0.955555555555556,0.911111111111111,45,400,"No","Otra",665522,0.0555939548204267,15,40518.6486712254
"344","14098",337,0,222,1,0,0.658753709198813,43,0,19,9,0.28169014084507,0.577464788732394,0.605633802816901,0.605633802816901,71,500,"No","Casa",671322,0.0910189149171337,46,32726.5267349072
"345","14099",14,0,7,1,0,0.5,3,0,0,0,1,0,1,1,3,4,"Si","Casa",10895,0.136392840752639,0,16795.1140745036
"346","14100",65,0,22,1,0,0.338461538461538,4,1,0,2,0.142857142857143,0.142857142857143,0.714285714285714,0.571428571428571,7,58,"No","Otra",36066,0.132396162590806,9,25440.4312887054
"347","14102",8,0,0,1,0,0,2,0,1,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,3,7,"Si","Casa",5954,0.184245885119248,3,26632.8441717791
"348","14103",9,0,5,1,0,0.555555555555556,0,2,0,0,0.5,0.5,1,0,2,8,"No","Casa",7504,0.160314498933902,0,23895.2082551595
"349","14104",6,0,0,1,0,0,0,0,1,0,0,1,0,0,1,4,"No","Casa",4227,0.226401703335699,4,20340.2203742204
"350","14105",31,0,11,1,0,0.354838709677419,1,1,0,0,1,0,1,0.5,2,30,"No","Casa",23231,0.126727217941544,0,22238.4301501251
"351","14106",11,0,3,1,0,0.272727272727273,2,0,0,0,1,0,1,1,2,4,"Si","Casa",5234,0.149789835689721,0,19226.735483871
