"","clave_mun","loc","id","SHPANIO","SREENTIDAD","SRETIPOEST","persmednom","persmedac","pers_otro","pers_para","camas_c","consultorios","quiro","procedq","consulta","dias","pmuj","CVE_ZM","servs","tot_servs","mshare","mshare2","hhi","POBTOT","urb","P60","ing_pc","type","staff","staff_ac","staff_otro","grande","chico","metro","centro","noroeste","norte","occidente","spec"
"6467",16053,16.02,"16053 5 0255",2022,16,21,0,4,3,2,4,1,1,208,0,1191,0.87085308056872,16.02,208,157845,0.131774842408692,0.0173646090918356,2912.64905079774,849053,0.930025569664085,0.128689257325514,5152.62444747265,"gen",5,1,0.6,0,1,0,0,0,0,1,0
"6468",16066,16066,"16066 10 0408",2022,16,21,10,0,3,9,29,6,1,207,8610,3189,0.671001300390117,0,8817,14634,60.250102501025,3630.07485138402,5065.15387462653,98382,0.741548250696266,0.122613892785266,2877.33561017259,"gen",22,0,0.136363636363636,1,0,0,0,0,0,1,0
"6469",16066,16066,"16066 9 0408",2022,16,21,0,4,2,3,4,2,1,29,0,972,0.594174757281553,0,29,14634,0.19816864835315,0.0392708131901145,5065.15387462653,98382,0.741548250696266,0.122613892785266,2877.33561017259,"gen",5,1,0.4,0,1,0,0,0,0,1,0
"6470",16066,16066,"16066 8 0408",2022,16,21,22,6,26,34,27,5,1,232,5306,4869,0.61743450767841,0,5538,14634,37.8433784337843,1432.12129128261,5065.15387462653,98382,0.741548250696266,0.122613892785266,2877.33561017259,"gen",82,0.214285714285714,0.317073170731707,1,0,0,0,0,0,1,0
"6471",16066,16066,"16066 7 0465",2022,16,21,0,12,1,5,7,1,1,84,166,1710,0.634285714285714,0,250,14634,1.7083504168375,2.91846114670887,5065.15387462653,98382,0.741548250696266,0.122613892785266,2877.33561017259,"gen",6,1,0.166666666666667,0,0,0,0,0,0,1,0
"6472",16069,16.01,"16069 9 0556",2022,16,21,21,21,2,11,17,6,2,378,0,2862,0.619746835443038,16.01,378,51197,0.738324511201828,0.545123083841418,1570.15098810279,106490,0.856474786364917,0.130650765330078,4094.36153629449,"gen",34,0.5,0.0588235294117647,0,0,0,0,0,0,1,0
"6473",16069,16.01,"16069 10 0166",2022,16,21,0,18,9,8,11,14,2,291,2901,2193,0.79136690647482,16.01,3192,51197,6.23474031681544,38.8719868181239,1570.15098810279,106490,0.856474786364917,0.130650765330078,4094.36153629449,"gen",17,1,0.529411764705882,0,0,0,0,0,0,1,0
"6474",16069,16.01,"16069 15 0185",2022,16,21,1,4,3,1,3,5,1,14,667,138,0.608695652173913,16.01,681,51197,1.33015606383187,1.76931515414868,1570.15098810279,106490,0.856474786364917,0.130650765330078,4094.36153629449,"gen",5,0.8,0.6,0,1,0,0,0,0,1,0
"6475",16069,16.01,"16069 6 065A",2022,16,21,27,0,14,40,23,16,3,1831,0,18588,0.544654779671668,16.01,1831,51197,3.57638142859933,12.7905041228302,1570.15098810279,106490,0.856474786364917,0.130650765330078,4094.36153629449,"gen",81,0,0.17283950617284,1,0,0,0,0,0,1,0
"6476",16069,16.01,"16069 8 065A",2022,16,21,3,26,18,11,18,10,1,224,9763,2010,0.655516014234875,16.01,9987,51197,19.5070023634197,380.523141206463,1570.15098810279,106490,0.856474786364917,0.130650765330078,4094.36153629449,"gen",32,0.896551724137931,0.5625,0,0,0,0,0,0,1,0
"6477",16070,16070,"16070 2 003A",2022,16,22,2,0,0,1,1,2,1,35,0,303,0.640350877192982,0,35,2226,1.57232704402516,2.47221233337289,9182.76530975509,15503,0.891504870025156,0.170934657808166,3970.79797458556,"spec",3,0,0,0,1,0,0,0,0,1,0
"6478",16070,16070,"16070 5 0129",2022,16,21,0,23,3,4,4,1,1,59,0,576,0.566787003610108,0,59,2226,2.65049415992812,7.02511929181308,9182.76530975509,15503,0.891504870025156,0.170934657808166,3970.79797458556,"gen",7,1,0.428571428571429,0,1,0,0,0,0,1,0
"6479",16070,16070,"16070 4 0129",2022,16,21,9,0,3,5,5,1,1,620,1512,1953,0.854346123727486,0,2132,2226,95.7771787960467,9173.2679781299,9182.76530975509,15503,0.891504870025156,0.170934657808166,3970.79797458556,"gen",17,0,0.176470588235294,0,1,0,0,0,0,1,0
"6480",16071,16071,"16071 4 0145",2022,16,21,1,19,5,5,6,3,2,211,2755,1746,0.657393850658858,0,2966,7601,39.0211814234969,1522.65259968546,2700.29229322802,69260,0.56907305804216,0.150404273751083,2554.67633554721,"gen",11,0.95,0.454545454545455,0,0,0,0,0,0,1,0
"6481",16071,16071,"16071 13 0427",2022,16,23,1,2,2,4,5,1,1,0,281,57,0.222222222222222,0,281,7601,3.69688198921195,13.6669364421597,2700.29229322802,69260,0.56907305804216,0.150404273751083,2554.67633554721,"spec",7,0.666666666666667,0.285714285714286,0,1,0,0,0,0,1,0
"6482",16071,16071,"16071 6 0145",2022,16,21,9,0,0,6,5,2,2,140,1963,912,0.634278002699055,0,2103,7601,27.6674121826076,765.485696882301,2700.29229322802,69260,0.56907305804216,0.150404273751083,2554.67633554721,"gen",15,0,0,0,1,0,0,0,0,1,0
"6483",16071,16071,"16071 7 0427",2022,16,21,3,10,8,9,11,1,1,75,1346,750,0.708086785009862,0,1421,7601,18.6949085646625,349.499606241093,2700.29229322802,69260,0.56907305804216,0.150404273751083,2554.67633554721,"gen",20,0.769230769230769,0.4,0,0,0,0,0,0,1,0
"6484",16071,16071,"16071 10 0145",2022,16,21,0,20,2,3,6,2,1,45,212,669,0.628297362110312,0,257,7601,3.38113406130772,11.4320675405353,2700.29229322802,69260,0.56907305804216,0.150404273751083,2554.67633554721,"gen",5,1,0.4,0,0,0,0,0,0,1,0
"6485",16071,16071,"16071 9 0427",2022,16,21,8,0,1,5,7,2,1,124,0,348,0.882608695652174,0,124,7601,1.63136429417182,2.66134946029872,2700.29229322802,69260,0.56907305804216,0.150404273751083,2554.67633554721,"gen",14,0,0.0714285714285714,0,0,0,0,0,0,1,0
"6486",16071,16071,"16071 11 0427",2022,16,21,0,18,10,5,14,2,2,278,171,1974,0.729375481881264,0,449,7601,5.90711748454151,34.894036976176,2700.29229322802,69260,0.56907305804216,0.150404273751083,2554.67633554721,"gen",15,1,0.666666666666667,0,0,0,0,0,0,1,0
"6487",16075,16075,"16075 7 0093",2022,16,21,5,15,2,11,10,10,1,267,1795,6189,0.61989441511531,0,2062,6388,32.2792736380714,1041.95150660149,4179.94721630923,78935,0.794527142585672,0.107873566858808,3730.13556723887,"gen",18,0.75,0.111111111111111,0,0,0,0,0,0,1,0
"6488",16075,16075,"16075 10 0093",2022,16,21,1,30,1,5,6,3,1,382,468,1992,0.781271837875611,0,850,6388,13.3061991233563,177.054935110408,4179.94721630923,78935,0.794527142585672,0.107873566858808,3730.13556723887,"gen",7,0.967741935483871,0.142857142857143,0,0,0,0,0,0,1,0
"6489",16075,16075,"16075 3 0248",2022,16,21,0,5,3,4,6,3,1,238,3238,3984,0.540038131553861,0,3476,6388,54.4145272385723,2960.94077459733,4179.94721630923,78935,0.794527142585672,0.107873566858808,3730.13556723887,"gen",7,1,0.428571428571429,0,0,0,0,0,0,1,0
"6490",16076,16076,"16076 5 0137",2022,16,21,0,31,28,27,20,2,4,715,0,6027,0.750870613447629,0,715,13039,5.48354935194417,30.0693134952073,4061.17127388622,78477,0.892516278654892,0.124163767728124,2973.22494488831,"gen",55,1,0.509090909090909,1,0,0,0,0,0,1,0
"6491",16076,16076,"16076 4 0048",2022,16,21,0,51,26,35,20,11,3,643,4982,19635,0.572103160188885,0,5625,13039,43.1398113352251,1861.04332203882,4061.17127388622,78477,0.892516278654892,0.124163767728124,2973.22494488831,"gen",61,1,0.426229508196721,1,0,0,0,0,0,1,0
"6492",16076,16076,"16076 3 0067",2022,16,21,21,0,15,10,4,4,7,661,0,3162,0.76615969581749,0,661,13039,5.06940716312601,25.6988889855533,4061.17127388622,78477,0.892516278654892,0.124163767728124,2973.22494488831,"gen",46,0,0.326086956521739,0,1,0,0,0,0,1,0
"6493",16076,16076,"16076 1 0067",2022,16,21,0,35,11,16,9,2,2,633,5405,3477,0.703205791106515,0,6038,13039,46.3072321497047,2144.35974936665,4061.17127388622,78477,0.892516278654892,0.124163767728124,2973.22494488831,"gen",27,1,0.407407407407407,0,0,0,0,0,0,1,0
"6494",16102,16102,"16102 14 0251",2022,16,21,0,16,6,7,3,6,2,149,1153,1890,0.514414414414414,0,1302,68852,1.89101260675071,3.57592867889012,5690.69776140204,356786,0.938010460051684,0.116459165998666,7342.43563088238,"gen",13,1,0.461538461538462,0,1,0,0,0,0,1,0
"6495",16102,16102,"16102 18 1137",2022,16,21,0,26,10,10,15,2,1,461,4484,3795,0.662700041034058,0,4945,68852,7.18207169000174,51.5821537603245,5690.69776140204,356786,0.938010460051684,0.116459165998666,7342.43563088238,"gen",20,1,0.5,0,0,0,0,0,0,1,0
"6496",16102,16102,"16102 16 0251",2022,16,21,0,3,4,8,7,2,1,130,408,1599,0.77198975234842,0,538,68852,0.78138616162203,0.610564333574409,5690.69776140204,356786,0.938010460051684,0.116459165998666,7342.43563088238,"gen",12,1,0.333333333333333,0,0,0,0,0,0,1,0
"6497",16102,16102,"16102 10 0181",2022,16,21,0,7,33,44,15,9,2,1683,0,12849,0.58953350072684,0,1683,68852,2.44437343868007,5.97496150772462,5690.69776140204,356786,0.938010460051684,0.116459165998666,7342.43563088238,"gen",77,1,0.428571428571429,0,0,0,0,0,0,1,0
"6498",16102,16102,"16102 21 0336",2022,16,21,6,38,90,69,29,25,4,1957,48975,14919,0.568275495279883,0,50932,68852,73.9731598210655,5472.02837391289,5690.69776140204,356786,0.938010460051684,0.116459165998666,7342.43563088238,"gen",165,0.863636363636364,0.545454545454545,1,0,0,0,0,0,1,0
"6499",16102,16102,"16102 4 1033",2022,16,21,24,6,50,54,37,6,3,2587,5994,20004,0.575108511039819,0,8581,68852,12.4629640388079,155.325472632618,5690.69776140204,356786,0.938010460051684,0.116459165998666,7342.43563088238,"gen",128,0.2,0.390625,1,0,0,0,0,0,1,0
"6500",16102,16102,"16102 13 0336",2022,16,21,11,38,68,80,30,35,6,871,0,10530,0.55875486381323,0,871,68852,1.2650322430721,1.60030657601202,5690.69776140204,356786,0.938010460051684,0.116459165998666,7342.43563088238,"gen",159,0.775510204081633,0.427672955974843,1,0,0,0,0,0,1,0
"6501",16107,16107,"16107 15 060A",2022,16,21,0,26,7,6,14,2,2,626,2725,4797,0.617849758787043,0,3351,9260,36.1879049676026,1309.56446594424,2143.21310450672,76829,0.806700594827474,0.153171328534798,2727.70745421651,"gen",13,1,0.538461538461538,0,0,0,0,0,0,1,0
"6502",16107,16107,"16107 14 060A",2022,16,21,3,21,1,3,1,2,1,33,0,486,0.685823754789272,0,33,9260,0.356371490280778,0.127000639084942,2143.21310450672,76829,0.806700594827474,0.153171328534798,2727.70745421651,"gen",7,0.875,0.142857142857143,0,1,0,0,0,0,1,0
"6503",16107,16107,"16107 19 0135",2022,16,21,0,22,2,3,7,2,1,393,1511,2577,0.732550957381099,0,1904,9260,20.561555075594,422.777547126683,2143.21310450672,76829,0.806700594827474,0.153171328534798,2727.70745421651,"gen",5,1,0.4,0,0,0,0,0,0,1,0
"6504",16107,16107,"16107 18 0510",2022,16,21,1,4,0,1,4,1,1,0,150,423,0.493975903614458,0,150,9260,1.61987041036717,2.62398014638311,2143.21310450672,76829,0.806700594827474,0.153171328534798,2727.70745421651,"gen",2,0.8,0,0,1,0,0,0,0,1,0
"6505",16107,16107,"16107 7 060A",2022,16,21,0,6,2,5,3,2,1,1,101,537,0.520547945205479,0,102,9260,1.10151187904968,1.21332841968755,2143.21310450672,76829,0.806700594827474,0.153171328534798,2727.70745421651,"gen",7,1,0.285714285714286,0,1,0,0,0,0,1,0
"6506",16107,16107,"16107 17 0506",2022,16,21,0,19,2,5,8,4,1,62,699,951,0.579032258064516,0,761,9260,8.21814254859611,67.5378669490458,2143.21310450672,76829,0.806700594827474,0.153171328534798,2727.70745421651,"gen",7,1,0.285714285714286,0,0,0,0,0,0,1,0
"6507",16107,16107,"16107 20 060A",2022,16,21,1,5,0,2,7,1,1,51,844,459,0.887254901960784,0,895,9260,9.66522678185745,93.4166087447346,2143.21310450672,76829,0.806700594827474,0.153171328534798,2727.70745421651,"gen",3,0.833333333333333,0,0,0,0,0,0,0,1,0
"6508",16107,16107,"16107 16 0169",2022,16,21,0,8,3,5,6,1,1,13,0,768,0.596330275229358,0,13,9260,0.140388768898488,0.0197090064328331,2143.21310450672,76829,0.806700594827474,0.153171328534798,2727.70745421651,"gen",8,1,0.375,0,0,0,0,0,0,1,0
"6509",16107,16107,"16107 13 060A",2022,16,21,0,2,0,1,5,2,1,0,973,1824,0.532110091743119,0,973,9260,10.5075593952484,110.408804444673,2143.21310450672,76829,0.806700594827474,0.153171328534798,2727.70745421651,"gen",1,1,0,0,1,0,0,0,0,1,0
"6510",16107,16107,"16107 1 0116",2022,16,21,0,43,24,24,15,21,2,39,1039,450,0.616666666666667,0,1078,9260,11.6414686825054,135.523793085754,2143.21310450672,76829,0.806700594827474,0.153171328534798,2727.70745421651,"gen",48,1,0.5,0,0,0,0,0,0,1,0
"6511",16108,16.03,"16108 8 0217",2022,16,21,9,14,10,12,15,15,2,161,1057,1872,0.522968197879859,16.03,1218,18985,6.41559125625494,41.1598111673348,6226.4382794201,204860,0.893859220931368,0.121897881480035,3072.63380357317,"gen",31,0.608695652173913,0.32258064516129,0,0,0,0,0,0,1,0
"6512",16108,16.03,"16108 2 0185",2022,16,21,14,0,19,55,51,1,3,3092,11689,28155,0.57225731597267,16.03,14781,18985,77.856202264946,6061.58823112018,6226.4382794201,204860,0.893859220931368,0.121897881480035,3072.63380357317,"gen",88,0,0.215909090909091,1,0,0,0,0,0,1,0
"6513",16108,16.03,"16108 7 0185",2022,16,21,0,47,17,36,48,2,3,1487,0,15207,0.640134529147982,16.03,1487,18985,7.83249934158546,61.3480459359367,6226.4382794201,204860,0.893859220931368,0.121897881480035,3072.63380357317,"gen",53,1,0.320754716981132,1,0,0,0,0,0,1,0
"6514",16108,16.03,"16108 6 0217",2022,16,21,0,29,3,25,25,0,2,1499,0,11697,0.555299206921413,16.03,1499,18985,7.89570713721359,62.3421911966456,6226.4382794201,204860,0.893859220931368,0.121897881480035,3072.63380357317,"gen",28,1,0.107142857142857,1,0,0,0,0,0,1,0
"6515",16110,16110,"16110 9 0111",2022,16,21,0,7,2,6,4,2,1,33,742,381,0.4337899543379,0,775,1414,54.8090523338048,3004.03221772975,4361.96731412887,49005,0.405468829711254,0.152433425160698,2164.36128966432,"gen",8,1,0.25,0,1,0,0,0,0,1,0
"6516",16110,16110,"16110 3 0111",2022,16,21,0,20,3,2,5,1,1,5,498,243,0.32484076433121,0,503,1414,35.5728429985856,1265.42715900202,4361.96731412887,49005,0.405468829711254,0.152433425160698,2164.36128966432,"gen",5,1,0.6,0,1,0,0,0,0,1,0
"6517",16110,16110,"16110 7 0145",2022,16,21,0,10,3,3,6,1,1,136,0,882,0.712,0,136,1414,9.61810466760962,92.5079373970939,4361.96731412887,49005,0.405468829711254,0.152433425160698,2164.36128966432,"gen",6,1,0.5,0,0,0,0,0,0,1,0
"6518",16112,16112,"16112 1 0101",2022,16,21,14,2,2,8,10,1,1,122,0,840,0.775790921595598,0,122,4890,2.49488752556237,6.22446376520674,2528.17945726222,157056,0.616417074164629,0.113551854115729,2796.46736832722,"gen",24,0.125,0.0833333333333333,0,0,0,0,0,0,1,0
"6519",16112,16112,"16112 14 014A",2022,16,21,0,1,8,8,15,1,1,401,0,3219,0.608433734939759,0,401,4890,8.20040899795501,67.2467077337415,2528.17945726222,157056,0.616417074164629,0.113551854115729,2796.46736832722,"gen",16,1,0.5,0,0,0,0,0,0,1,0
"6520",16112,16112,"16112 2 0101",2022,16,21,0,10,2,7,5,1,1,40,87,264,0.811320754716981,0,127,4890,2.59713701431493,6.74512067112466,2528.17945726222,157056,0.616417074164629,0.113551854115729,2796.46736832722,"gen",9,1,0.222222222222222,0,1,0,0,0,0,1,0
"6521",16112,16112,"16112 8 0169",2022,16,21,4,12,15,12,16,5,2,230,0,3156,0.62655601659751,0,230,4890,4.70347648261759,22.1226910225367,2528.17945726222,157056,0.616417074164629,0.113551854115729,2796.46736832722,"gen",31,0.75,0.483870967741935,0,0,0,0,0,0,1,0
"6522",16112,16112,"16112 9 0101",2022,16,21,20,0,20,110,34,0,2,897,0,7218,0.771593944790739,0,897,4890,18.3435582822086,336.486130452783,2528.17945726222,157056,0.616417074164629,0.113551854115729,2796.46736832722,"gen",150,0,0.133333333333333,1,0,0,0,0,0,1,0
"6523",16112,16112,"16112 12 0169",2022,16,21,0,10,1,6,6,7,1,212,1070,3900,0.605249613998971,0,1282,4890,26.2167689161554,687.318972403093,2528.17945726222,157056,0.616417074164629,0.113551854115729,2796.46736832722,"gen",7,1,0.142857142857143,0,0,0,0,0,0,1,0
"6524",16112,16112,"16112 11 0169",2022,16,21,0,20,4,12,5,2,1,326,1505,3753,0.464285714285714,0,1831,4890,37.4437627811861,1402.03537121374,2528.17945726222,157056,0.616417074164629,0.113551854115729,2796.46736832722,"gen",16,1,0.25,0,1,0,0,0,0,1,0
"6525",17006,17.01,"17006 16 0048",2022,17,22,0,7,1,4,4,2,1,221,705,345,0.583333333333333,17.01,926,12739,7.26901640631133,52.8385995152233,1425.1545923534,187118,0.878445686678994,0.140045318996569,3428.69134984341,"spec",5,1,0.2,0,1,0,0,0,0,0,0
"6526",17006,17.01,"17006 14 0048",2022,17,21,1,21,4,6,9,2,1,142,880,3018,0.737827715355805,17.01,1022,12739,8.02260774001099,64.3622349500842,1425.1545923534,187118,0.878445686678994,0.140045318996569,3428.69134984341,"gen",11,0.954545454545455,0.363636363636364,0,0,0,0,0,0,0,0
"6527",17006,17.01,"17006 7 0048",2022,17,22,2,12,2,4,4,2,1,81,993,945,0.5,17.01,1074,12739,8.43080304576497,71.07843999648,1425.1545923534,187118,0.878445686678994,0.140045318996569,3428.69134984341,"spec",8,0.857142857142857,0.25,0,1,0,0,0,0,0,0
"6528",17006,17.01,"17006 20 0048",2022,17,21,0,6,22,16,16,18,2,1120,0,6426,0.543882403804583,17.01,1120,12739,8.79189889316273,77.297486147596,1425.1545923534,187118,0.878445686678994,0.140045318996569,3428.69134984341,"gen",38,1,0.578947368421053,0,0,0,0,0,0,0,0
"6529",17006,17.01,"17006 19 0048",2022,17,22,2,4,1,2,4,2,1,25,427,672,0.648351648351648,17.01,452,12739,3.54815919616924,12.5894336813604,1425.1545923534,187118,0.878445686678994,0.140045318996569,3428.69134984341,"spec",5,0.666666666666667,0.2,0,1,0,0,0,0,0,0
"6530",17006,17.01,"17006 21 0048",2022,17,22,1,0,3,4,6,2,1,262,3234,1047,0.619339045287638,17.01,3496,12739,27.4432844022294,753.133858781646,1425.1545923534,187118,0.878445686678994,0.140045318996569,3428.69134984341,"spec",8,0,0.375,0,0,0,0,0,0,0,0
"6531",17006,17.01,"17006 24 0048",2022,17,21,8,10,27,14,16,5,2,166,0,2499,0.593659942363112,17.01,166,12739,1.30308501452233,1.69803055507267,1425.1545923534,187118,0.878445686678994,0.140045318996569,3428.69134984341,"gen",49,0.555555555555556,0.551020408163265,0,0,0,0,0,0,0,0
"6532",17006,17.01,"17006 25 0048",2022,17,21,1,24,4,7,9,7,2,0,2192,264,0.632183908045977,17.01,2192,12739,17.2070021194756,296.080921939639,1425.1545923534,187118,0.878445686678994,0.140045318996569,3428.69134984341,"gen",12,0.96,0.333333333333333,0,0,0,0,0,0,0,0
"6533",17006,17.01,"17006 8 0048",2022,17,21,0,3,2,3,5,1,1,85,121,720,0.824945295404814,17.01,206,12739,1.61708140356386,2.61495226575206,1425.1545923534,187118,0.878445686678994,0.140045318996569,3428.69134984341,"gen",5,1,0.4,0,1,0,0,0,0,0,0
"6534",17006,17.01,"17006 2 0048",2022,17,21,0,7,2,15,16,2,2,399,602,1806,0.397155361050328,17.01,1001,12739,7.85775963576419,61.744386493445,1425.1545923534,187118,0.878445686678994,0.140045318996569,3428.69134984341,"gen",17,1,0.117647058823529,0,0,0,0,0,0,0,0
"6535",17007,17.02,"17007 61 0011",2022,17,21,14,90,55,19,11,3,2,154,4050,1905,0.530795072788354,17.02,4204,116153,3.61936411457302,13.0997965938589,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",88,0.865384615384615,0.625,0,0,0,0,0,0,0,0
"6536",17007,17.02,"17007 73 0011",2022,17,21,12,3,12,3,5,3,2,1088,0,9612,0.593643862202814,17.02,1088,116153,0.936695565331933,0.877398582112509,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",27,0.2,0.444444444444444,0,1,0,0,0,0,0,0
"6537",17007,17.02,"17007 80 0011",2022,17,22,1,0,8,11,10,1,3,66,143,477,0.8,17.02,209,116153,0.179935085619829,0.0323766350370152,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"spec",20,0,0.4,0,0,0,0,0,0,0,0
"6538",17007,17.02,"17007 8 0011",2022,17,21,2,7,3,9,5,1,1,22,650,366,0.633466135458167,17.02,672,116153,0.578547260940312,0.334716933141537,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",14,0.777777777777778,0.214285714285714,0,1,0,0,0,0,0,0
"6539",17007,17.02,"17007 2 0011",2022,17,21,1,0,0,1,6,3,2,177,0,756,0.482758620689655,17.02,177,116153,0.152385216051243,0.0232212540709839,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",2,0,0,0,0,0,0,0,0,0,0
"6540",17007,17.02,"17007 85 0011",2022,17,21,3,12,4,6,7,3,1,187,521,576,0.839716312056738,17.02,708,116153,0.609540864204971,0.371540065135743,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",13,0.8,0.307692307692308,0,0,0,0,0,0,0,0
"6541",17007,17.02,"17007 98 0011",2022,17,26,0,27,2,6,4,2,2,0,459,2970,0.437373737373737,17.02,459,116153,0.395168441624409,0.156158097255864,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"spec",8,1,0.25,0,1,0,0,0,0,0,0
"6542",17007,17.02,"17007 101 0011",2022,17,26,3,5,4,3,3,2,2,0,5718,2322,0.449612403100775,17.02,5718,116153,4.92281731853676,24.2341303516854,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"spec",10,0.625,0.4,0,1,0,0,0,0,0,0
"6543",17007,17.02,"17007 102 0011",2022,17,26,16,0,22,1,26,10,4,296,0,4806,0.492610837438424,17.02,296,116153,0.254836293509423,0.0649415364896208,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"spec",39,0,0.564102564102564,1,0,0,0,0,0,0,0
"6544",17007,17.02,"17007 63 0011",2022,17,21,10,0,69,53,28,3,3,949,7909,12315,0.533701892409101,17.02,8858,116153,7.62614826995428,58.1581374353267,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",132,0,0.522727272727273,1,0,0,0,0,0,0,0
"6545",17007,17.02,"17007 5 0011",2022,17,21,0,18,6,9,9,2,1,227,3309,1539,0.677325581395349,17.02,3536,116153,3.04426058732878,9.26752252356338,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",15,1,0.4,0,0,0,0,0,0,0,0
"6546",17007,17.02,"17007 95 0011",2022,17,21,1,1,0,4,4,1,1,209,375,828,0.908464566929134,17.02,584,116153,0.502785119626699,0.252792876518034,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",5,0.5,0,0,1,0,0,0,0,0,0
"6547",17007,17.02,"17007 79 0011",2022,17,21,5,0,4,11,14,5,3,498,0,2049,0.620245003223727,17.02,498,116153,0.428744845161124,0.183822142252236,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",20,0,0.2,0,0,0,0,0,0,0,0
"6548",17007,17.02,"17007 99 0011",2022,17,26,6,19,13,15,5,11,2,2158,57574,6477,0.55349698934692,17.02,59732,116153,51.4252752834623,2644.55893797988,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"spec",34,0.76,0.382352941176471,0,1,0,0,0,0,0,0
"6549",17007,17.02,"17007 97 0011",2022,17,21,23,89,41,31,18,1,2,1267,0,13320,0.56980596308566,17.02,1267,116153,1.09080264823121,1.18985041738823,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",95,0.794642857142857,0.431578947368421,0,0,0,0,0,0,0,0
"6550",17007,17.02,"17007 76 0064",2022,17,21,0,6,2,4,2,1,1,69,1493,417,0.721238938053097,17.02,1562,116153,1.34477800831662,1.80842789165201,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",6,1,0.333333333333333,0,1,0,0,0,0,0,0
"6551",17007,17.02,"17007 100 0011",2022,17,21,1,10,4,3,4,1,1,62,0,183,0.885245901639344,17.02,62,116153,0.0533778722891359,0.0028491972501153,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",8,0.909090909090909,0.5,0,1,0,0,0,0,0,0
"6552",17007,17.02,"17007 1 0011",2022,17,21,1,10,5,7,4,3,1,420,1323,1800,0.909626719056974,17.02,1743,116153,1.50060695806393,2.25182124258989,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",13,0.909090909090909,0.384615384615385,0,1,0,0,0,0,0,0
"6553",17007,17.02,"17007 4 0172",2022,17,21,5,0,10,11,9,1,2,189,0,1740,0.5970715835141,17.02,189,116153,0.162716417139463,0.0264766324067036,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",26,0,0.384615384615385,0,0,0,0,0,0,0,0
"6554",17007,17.02,"17007 88 0011",2022,17,21,0,14,2,3,3,1,1,9,53,1602,0.556610664718773,17.02,62,116153,0.0533778722891359,0.0028491972501153,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",5,1,0.4,0,1,0,0,0,0,0,0
"6555",17007,17.02,"17007 81 0011",2022,17,21,1,4,2,2,3,2,1,104,162,315,0.864608076009501,17.02,266,116153,0.229008290788873,0.0524447972500412,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",5,0.8,0.4,0,1,0,0,0,0,0,0
"6556",17007,17.02,"17007 89 0011",2022,17,21,0,7,3,2,6,2,1,65,242,408,0.80952380952381,17.02,307,116153,0.264306561173624,0.0698579582794269,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",5,1,0.6,0,0,0,0,0,0,0,0
"6557",17007,17.02,"17007 64 0011",2022,17,21,2,4,0,1,4,2,1,260,0,1590,0.616735537190083,17.02,260,116153,0.223842690244763,0.0501055499760131,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",3,0.666666666666667,0,0,1,0,0,0,0,0,0
"6558",17007,17.02,"17007 3 0011",2022,17,21,0,17,68,30,23,1,2,1022,1005,7392,0.538398018166804,17.02,2027,116153,1.74511205048514,3.04541606874844,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",98,1,0.693877551020408,1,0,0,0,0,0,0,0
"6559",17007,17.02,"17007 96 0011",2022,17,21,2,0,2,3,1,2,1,640,0,2031,0.75625,17.02,640,116153,0.550997391371725,0.303598125298446,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",7,0,0.285714285714286,0,1,0,0,0,0,0,0
"6560",17007,17.02,"17007 72 0011",2022,17,21,0,4,25,18,10,2,2,931,0,5190,0.590060240963855,17.02,931,116153,0.801529017761056,0.642448766313004,2904.78121862664,378476,0.942963358310699,0.170700387871358,9701.28281317706,"gen",43,1,0.581395348837209,0,0,0,0,0,0,0,0
