"","loc","clave_mun","id","SHPANIO","SREENTIDAD","SRETIPOEST","persmednom","persmedac","pers_otro","pers_para","camas_c","consultorios","quiro","procedq","consulta","dias","pmuj","servs","tot_servs","hhi","POBTOT","P60","urb","ing_pc","type","staff","staff_ac","staff_otro","grande","chico","metro","centro","noroeste","norte","west","spec"
"7005",16066,16066,"16066 8 0408",2022,16,21,22,6,26,34,27,5,1,232,5306,4869,0.61743450767841,5538,14634,5065.15387462653,100500,0.127094527363184,0.740388059701493,2877.33561017259,"gen",82,0.214285714285714,0.317073170731707,1,0,0,0,0,0,1,0
"7006",16066,16066,"16066 10 0408",2022,16,21,10,0,3,9,29,6,1,207,8610,3189,0.671001300390117,8817,14634,5065.15387462653,100500,0.127094527363184,0.740388059701493,2877.33561017259,"gen",22,0,0.136363636363636,1,0,0,0,0,0,1,0
"7007",16066,16066,"16066 9 0408",2022,16,21,0,4,2,3,4,2,1,29,0,972,0.594174757281553,29,14634,5065.15387462653,100500,0.127094527363184,0.740388059701493,2877.33561017259,"gen",5,1,0.4,0,1,0,0,0,0,1,0
"7008",16066,16066,"16066 7 0465",2022,16,21,0,12,1,5,7,1,1,84,166,1710,0.634285714285714,250,14634,5065.15387462653,100500,0.127094527363184,0.740388059701493,2877.33561017259,"gen",6,1,0.166666666666667,0,0,0,0,0,0,1,0
"7009",16070,16070,"16070 5 0129",2022,16,21,0,23,3,4,4,1,1,59,0,576,0.566787003610108,59,2226,9182.76530975509,15543,0.177700572605031,0.888695875957022,3970.79797458556,"gen",7,1,0.428571428571429,0,1,0,0,0,0,1,0
"7010",16070,16070,"16070 2 003A",2022,16,22,2,0,0,1,1,2,1,35,0,303,0.640350877192982,35,2226,9182.76530975509,15543,0.177700572605031,0.888695875957022,3970.79797458556,"spec",3,0,0,0,1,0,0,0,0,1,1
"7011",16070,16070,"16070 4 0129",2022,16,21,9,0,3,5,5,1,1,620,1512,1953,0.854346123727486,2132,2226,9182.76530975509,15543,0.177700572605031,0.888695875957022,3970.79797458556,"gen",17,0,0.176470588235294,0,1,0,0,0,0,1,0
"7012",16071,16071,"16071 9 0427",2022,16,21,8,0,1,5,7,2,1,124,0,348,0.882608695652174,124,7601,2700.29229322802,69544,0.155484297710802,0.564620959392615,2554.67633554721,"gen",14,0,0.0714285714285714,0,0,0,0,0,0,1,0
"7013",16071,16071,"16071 11 0427",2022,16,21,0,18,10,5,14,2,2,278,171,1974,0.729375481881264,449,7601,2700.29229322802,69544,0.155484297710802,0.564620959392615,2554.67633554721,"gen",15,1,0.666666666666667,0,0,0,0,0,0,1,0
"7014",16071,16071,"16071 4 0145",2022,16,21,1,19,5,5,6,3,2,211,2755,1746,0.657393850658858,2966,7601,2700.29229322802,69544,0.155484297710802,0.564620959392615,2554.67633554721,"gen",11,0.95,0.454545454545455,0,0,0,0,0,0,1,0
"7015",16071,16071,"16071 13 0427",2022,16,23,1,2,2,4,5,1,1,0,281,57,0.222222222222222,281,7601,2700.29229322802,69544,0.155484297710802,0.564620959392615,2554.67633554721,"spec",7,0.666666666666667,0.285714285714286,0,1,0,0,0,0,1,1
"7016",16071,16071,"16071 10 0145",2022,16,21,0,20,2,3,6,2,1,45,212,669,0.628297362110312,257,7601,2700.29229322802,69544,0.155484297710802,0.564620959392615,2554.67633554721,"gen",5,1,0.4,0,0,0,0,0,0,1,0
"7017",16071,16071,"16071 6 0145",2022,16,21,9,0,0,6,5,2,2,140,1963,912,0.634278002699055,2103,7601,2700.29229322802,69544,0.155484297710802,0.564620959392615,2554.67633554721,"gen",15,0,0,0,1,0,0,0,0,1,0
"7018",16071,16071,"16071 7 0427",2022,16,21,3,10,8,9,11,1,1,75,1346,750,0.708086785009862,1421,7601,2700.29229322802,69544,0.155484297710802,0.564620959392615,2554.67633554721,"gen",20,0.769230769230769,0.4,0,0,0,0,0,0,1,0
"7019",16075,16075,"16075 7 0093",2022,16,21,5,15,2,11,10,10,1,267,1795,6189,0.61989441511531,2062,6388,4179.94721630923,81893,0.110253623630835,0.815747377675748,3730.13556723887,"gen",18,0.75,0.111111111111111,0,0,0,0,0,0,1,0
"7020",16075,16075,"16075 10 0093",2022,16,21,1,30,1,5,6,3,1,382,468,1992,0.781271837875611,850,6388,4179.94721630923,81893,0.110253623630835,0.815747377675748,3730.13556723887,"gen",7,0.967741935483871,0.142857142857143,0,0,0,0,0,0,1,0
"7021",16075,16075,"16075 3 0248",2022,16,21,0,5,3,4,6,3,1,238,3238,3984,0.540038131553861,3476,6388,4179.94721630923,81893,0.110253623630835,0.815747377675748,3730.13556723887,"gen",7,1,0.428571428571429,0,0,0,0,0,0,1,0
"7022",16076,16076,"16076 4 0048",2022,16,21,0,51,26,35,20,11,3,643,4982,19635,0.572103160188885,5625,13039,4061.17127388622,79605,0.12991646253376,0.887205577539099,2973.22494488831,"gen",61,1,0.426229508196721,1,0,0,0,0,0,1,0
"7023",16076,16076,"16076 5 0137",2022,16,21,0,31,28,27,20,2,4,715,0,6027,0.750870613447629,715,13039,4061.17127388622,79605,0.12991646253376,0.887205577539099,2973.22494488831,"gen",55,1,0.509090909090909,1,0,0,0,0,0,1,0
"7024",16076,16076,"16076 3 0067",2022,16,21,21,0,15,10,4,4,7,661,0,3162,0.76615969581749,661,13039,4061.17127388622,79605,0.12991646253376,0.887205577539099,2973.22494488831,"gen",46,0,0.326086956521739,0,1,0,0,0,0,1,0
"7025",16076,16076,"16076 1 0067",2022,16,21,0,35,11,16,9,2,2,633,5405,3477,0.703205791106515,6038,13039,4061.17127388622,79605,0.12991646253376,0.887205577539099,2973.22494488831,"gen",27,1,0.407407407407407,0,0,0,0,0,0,1,0
"7026",16102,16102,"16102 13 0336",2022,16,21,11,38,68,80,30,35,6,871,0,10530,0.55875486381323,871,68852,5690.69776140204,365074,0.121578091017164,0.938990451250979,7342.43563088238,"gen",159,0.775510204081633,0.427672955974843,1,0,0,0,0,0,1,0
"7027",16102,16102,"16102 14 0251",2022,16,21,0,16,6,7,3,6,2,149,1153,1890,0.514414414414414,1302,68852,5690.69776140204,365074,0.121578091017164,0.938990451250979,7342.43563088238,"gen",13,1,0.461538461538462,0,1,0,0,0,0,1,0
"7028",16102,16102,"16102 18 1137",2022,16,21,0,26,10,10,15,2,1,461,4484,3795,0.662700041034058,4945,68852,5690.69776140204,365074,0.121578091017164,0.938990451250979,7342.43563088238,"gen",20,1,0.5,0,0,0,0,0,0,1,0
"7029",16102,16102,"16102 21 0336",2022,16,21,6,38,90,69,29,25,4,1957,48975,14919,0.568275495279883,50932,68852,5690.69776140204,365074,0.121578091017164,0.938990451250979,7342.43563088238,"gen",165,0.863636363636364,0.545454545454545,1,0,0,0,0,0,1,0
"7030",16102,16102,"16102 4 1033",2022,16,21,24,6,50,54,37,6,3,2587,5994,20004,0.575108511039819,8581,68852,5690.69776140204,365074,0.121578091017164,0.938990451250979,7342.43563088238,"gen",128,0.2,0.390625,1,0,0,0,0,0,1,0
"7031",16102,16102,"16102 16 0251",2022,16,21,0,3,4,8,7,2,1,130,408,1599,0.77198975234842,538,68852,5690.69776140204,365074,0.121578091017164,0.938990451250979,7342.43563088238,"gen",12,1,0.333333333333333,0,0,0,0,0,0,1,0
"7032",16102,16102,"16102 10 0181",2022,16,21,0,7,33,44,15,9,2,1683,0,12849,0.58953350072684,1683,68852,5690.69776140204,365074,0.121578091017164,0.938990451250979,7342.43563088238,"gen",77,1,0.428571428571429,0,0,0,0,0,0,1,0
"7033",16107,16107,"16107 14 060A",2022,16,21,3,21,1,3,1,2,1,33,0,486,0.685823754789272,33,9260,2143.21310450672,77503,0.159864779427893,0.806755867514806,2727.70745421651,"gen",7,0.875,0.142857142857143,0,1,0,0,0,0,1,0
"7034",16107,16107,"16107 19 0135",2022,16,21,0,22,2,3,7,2,1,393,1511,2577,0.732550957381099,1904,9260,2143.21310450672,77503,0.159864779427893,0.806755867514806,2727.70745421651,"gen",5,1,0.4,0,0,0,0,0,0,1,0
"7035",16107,16107,"16107 18 0510",2022,16,21,1,4,0,1,4,1,1,0,150,423,0.493975903614458,150,9260,2143.21310450672,77503,0.159864779427893,0.806755867514806,2727.70745421651,"gen",2,0.8,0,0,1,0,0,0,0,1,0
"7036",16107,16107,"16107 15 060A",2022,16,21,0,26,7,6,14,2,2,626,2725,4797,0.617849758787043,3351,9260,2143.21310450672,77503,0.159864779427893,0.806755867514806,2727.70745421651,"gen",13,1,0.538461538461538,0,0,0,0,0,0,1,0
"7037",16107,16107,"16107 16 0169",2022,16,21,0,8,3,5,6,1,1,13,0,768,0.596330275229358,13,9260,2143.21310450672,77503,0.159864779427893,0.806755867514806,2727.70745421651,"gen",8,1,0.375,0,0,0,0,0,0,1,0
"7038",16107,16107,"16107 13 060A",2022,16,21,0,2,0,1,5,2,1,0,973,1824,0.532110091743119,973,9260,2143.21310450672,77503,0.159864779427893,0.806755867514806,2727.70745421651,"gen",1,1,0,0,1,0,0,0,0,1,0
"7039",16107,16107,"16107 1 0116",2022,16,21,0,43,24,24,15,21,2,39,1039,450,0.616666666666667,1078,9260,2143.21310450672,77503,0.159864779427893,0.806755867514806,2727.70745421651,"gen",48,1,0.5,0,0,0,0,0,0,1,0
"7040",16107,16107,"16107 7 060A",2022,16,21,0,6,2,5,3,2,1,1,101,537,0.520547945205479,102,9260,2143.21310450672,77503,0.159864779427893,0.806755867514806,2727.70745421651,"gen",7,1,0.285714285714286,0,1,0,0,0,0,1,0
"7041",16107,16107,"16107 17 0506",2022,16,21,0,19,2,5,8,4,1,62,699,951,0.579032258064516,761,9260,2143.21310450672,77503,0.159864779427893,0.806755867514806,2727.70745421651,"gen",7,1,0.285714285714286,0,0,0,0,0,0,1,0
"7042",16107,16107,"16107 20 060A",2022,16,21,1,5,0,2,7,1,1,51,844,459,0.887254901960784,895,9260,2143.21310450672,77503,0.159864779427893,0.806755867514806,2727.70745421651,"gen",3,0.833333333333333,0,0,0,0,0,0,0,1,0
"7043",16110,16110,"16110 9 0111",2022,16,21,0,7,2,6,4,2,1,33,742,381,0.4337899543379,775,1414,4361.96731412887,49473,0.15721706789562,0.406363066723263,2164.36128966432,"gen",8,1,0.25,0,1,0,0,0,0,1,0
"7044",16110,16110,"16110 3 0111",2022,16,21,0,20,3,2,5,1,1,5,498,243,0.32484076433121,503,1414,4361.96731412887,49473,0.15721706789562,0.406363066723263,2164.36128966432,"gen",5,1,0.6,0,1,0,0,0,0,1,0
"7045",16110,16110,"16110 7 0145",2022,16,21,0,10,3,3,6,1,1,136,0,882,0.712,136,1414,4361.96731412887,49473,0.15721706789562,0.406363066723263,2164.36128966432,"gen",6,1,0.5,0,0,0,0,0,0,1,0
"7046",16112,16112,"16112 1 0101",2022,16,21,14,2,2,8,10,1,1,122,0,840,0.775790921595598,122,4890,2528.17945726222,157360,0.118772241992883,0.616357397051347,2796.46736832722,"gen",24,0.125,0.0833333333333333,0,0,0,0,0,0,1,0
"7047",16112,16112,"16112 11 0169",2022,16,21,0,20,4,12,5,2,1,326,1505,3753,0.464285714285714,1831,4890,2528.17945726222,157360,0.118772241992883,0.616357397051347,2796.46736832722,"gen",16,1,0.25,0,1,0,0,0,0,1,0
"7048",16112,16112,"16112 9 0101",2022,16,21,20,0,20,110,34,0,2,897,0,7218,0.771593944790739,897,4890,2528.17945726222,157360,0.118772241992883,0.616357397051347,2796.46736832722,"gen",150,0,0.133333333333333,1,0,0,0,0,0,1,0
"7049",16112,16112,"16112 12 0169",2022,16,21,0,10,1,6,6,7,1,212,1070,3900,0.605249613998971,1282,4890,2528.17945726222,157360,0.118772241992883,0.616357397051347,2796.46736832722,"gen",7,1,0.142857142857143,0,0,0,0,0,0,1,0
"7050",16112,16112,"16112 14 014A",2022,16,21,0,1,8,8,15,1,1,401,0,3219,0.608433734939759,401,4890,2528.17945726222,157360,0.118772241992883,0.616357397051347,2796.46736832722,"gen",16,1,0.5,0,0,0,0,0,0,1,0
"7051",16112,16112,"16112 2 0101",2022,16,21,0,10,2,7,5,1,1,40,87,264,0.811320754716981,127,4890,2528.17945726222,157360,0.118772241992883,0.616357397051347,2796.46736832722,"gen",9,1,0.222222222222222,0,1,0,0,0,0,1,0
"7052",16112,16112,"16112 8 0169",2022,16,21,4,12,15,12,16,5,2,230,0,3156,0.62655601659751,230,4890,2528.17945726222,157360,0.118772241992883,0.616357397051347,2796.46736832722,"gen",31,0.75,0.483870967741935,0,0,0,0,0,0,1,0
"7053",17012,17012,"17012 12 0045",2022,17,21,0,23,6,5,4,3,1,140,2088,603,0.702439024390244,2228,5516,3090.19880724069,58196,0.164134992095677,0.810828922950031,3553.2679692105,"gen",11,1,0.545454545454545,0,1,0,0,0,0,0,0
"7054",17012,17012,"17012 4 0045",2022,17,21,1,3,3,4,5,2,1,79,1660,612,0.873949579831933,1739,5516,3090.19880724069,58196,0.164134992095677,0.810828922950031,3553.2679692105,"gen",8,0.75,0.375,0,1,0,0,0,0,0,0
"7055",17012,17012,"17012 5 0045",2022,17,21,2,10,4,4,5,2,2,32,1070,330,0.621621621621622,1102,5516,3090.19880724069,58196,0.164134992095677,0.810828922950031,3553.2679692105,"gen",10,0.833333333333333,0.4,0,1,0,0,0,0,0,0
"7056",17012,17012,"17012 11 0045",2022,17,21,0,9,1,1,4,4,2,31,416,105,0.551020408163265,447,5516,3090.19880724069,58196,0.164134992095677,0.810828922950031,3553.2679692105,"gen",2,1,0.5,0,1,0,0,0,0,0,0
"7057",17017,17017,"17017 5 0041",2022,17,22,0,20,9,9,5,6,2,92,8442,381,0.774736842105263,8534,11509,5730.25529680818,35704,0.164939502576742,0.712833295989245,2506.47651057024,"spec",18,1,0.5,0,1,0,0,0,0,0,1
"7058",17017,17017,"17017 7 0022",2022,17,21,0,7,4,4,5,3,1,5,1003,3060,0.496078431372549,1008,11509,5730.25529680818,35704,0.164939502576742,0.712833295989245,2506.47651057024,"gen",8,1,0.5,0,1,0,0,0,0,0,0
"7059",17017,17017,"17017 8 0022",2022,17,21,2,7,1,2,3,1,1,47,690,216,0.657657657657658,737,11509,5730.25529680818,35704,0.164939502576742,0.712833295989245,2506.47651057024,"gen",5,0.777777777777778,0.2,0,1,0,0,0,0,0,0
"7060",17017,17017,"17017 4 0041",2022,17,21,0,14,3,4,5,4,1,27,1203,87,0.662921348314607,1230,11509,5730.25529680818,35704,0.164939502576742,0.712833295989245,2506.47651057024,"gen",7,1,0.428571428571429,0,1,0,0,0,0,0,0
"7061",19038,19038,"19038 4 0252",2022,19,21,32,61,161,146,30,49,8,545,50035,8889,0.631897711978466,50580,65633,6361.14183406263,69092,0.142881954495455,0.8154200196839,4483.3687043958,"gen",339,0.655913978494624,0.474926253687316,1,0,0,0,0,1,0,0
"7062",19038,19038,"19038 5 0394",2022,19,21,11,9,12,18,9,12,2,311,13070,3774,0.646963123644252,13381,65633,6361.14183406263,69092,0.142881954495455,0.8154200196839,4483.3687043958,"gen",41,0.45,0.292682926829268,0,0,0,0,0,1,0,0
"7063",19038,19038,"19038 1 0394",2022,19,21,2,12,7,12,9,8,3,319,1353,4533,0.848139711465452,1672,65633,6361.14183406263,69092,0.142881954495455,0.8154200196839,4483.3687043958,"gen",21,0.857142857142857,0.333333333333333,0,0,0,0,0,1,0,0
"7064",20039,20039,"20039 12 013A",2022,20,21,0,9,2,6,5,3,1,187,2079,444,0.775811209439528,2266,14278,1561.1079934138,80007,0.121389378429387,0.709775394652968,3286.30619437386,"gen",8,1,0.25,0,1,0,0,0,0,0,0
"7065",20039,20039,"20039 7 045A",2022,20,21,3,6,12,10,9,6,1,202,677,2874,0.561342592592593,879,14278,1561.1079934138,80007,0.121389378429387,0.709775394652968,3286.30619437386,"gen",25,0.666666666666667,0.48,0,0,0,0,0,0,0,0
"7066",20039,20039,"20039 9 045A",2022,20,21,4,23,8,20,10,11,1,474,1349,4860,0.569167803547067,1823,14278,1561.1079934138,80007,0.121389378429387,0.709775394652968,3286.30619437386,"gen",32,0.851851851851852,0.25,0,0,0,0,0,0,0,0
"7067",20039,20039,"20039 13 0110",2022,20,21,0,17,5,12,10,8,2,34,3241,1254,0.467661691542289,3275,14278,1561.1079934138,80007,0.121389378429387,0.709775394652968,3286.30619437386,"gen",17,1,0.294117647058824,0,0,0,0,0,0,0,0
"7068",20039,20039,"20039 4 0125",2022,20,25,0,6,1,8,4,4,1,13,1881,267,0.406779661016949,1894,14278,1561.1079934138,80007,0.121389378429387,0.709775394652968,3286.30619437386,"spec",9,1,0.111111111111111,0,1,0,0,0,0,0,1
"7069",20039,20039,"20039 10 0125",2022,20,21,0,13,2,6,10,5,2,253,553,1488,0.721639656816015,806,14278,1561.1079934138,80007,0.121389378429387,0.709775394652968,3286.30619437386,"gen",8,1,0.25,0,0,0,0,0,0,0,0
"7070",20039,20039,"20039 11 045A",2022,20,21,5,0,2,6,8,4,1,75,2610,1071,0.68978102189781,2685,14278,1561.1079934138,80007,0.121389378429387,0.709775394652968,3286.30619437386,"gen",13,0,0.153846153846154,0,0,0,0,0,0,0,0
"7071",20039,20039,"20039 1 0110",2022,20,21,0,9,5,3,6,4,1,24,626,711,0.498201438848921,650,14278,1561.1079934138,80007,0.121389378429387,0.709775394652968,3286.30619437386,"gen",8,1,0.625,0,0,0,0,0,0,0,0
"7072",20057,20057,"20057 3 0439",2022,20,21,1,1,1,2,4,1,1,0,228,312,0.365853658536585,228,2940,2555.14369012911,38215,0.161245584194688,0.645244014130577,2011.54594976822,"gen",4,0.5,0.25,0,1,0,0,0,0,0,0
"7073",20057,20057,"20057 5 0250",2022,20,21,1,5,3,3,8,3,1,39,650,684,0.570446735395189,689,2940,2555.14369012911,38215,0.161245584194688,0.645244014130577,2011.54594976822,"gen",7,0.833333333333333,0.428571428571429,0,0,0,0,0,0,0,0
"7074",20057,20057,"20057 2 0246",2022,20,21,0,10,2,4,8,4,2,127,976,861,0.640495867768595,1103,2940,2555.14369012911,38215,0.161245584194688,0.645244014130577,2011.54594976822,"gen",6,1,0.333333333333333,0,0,0,0,0,0,0,0
"7075",20057,20057,"20057 6 0250",2022,20,23,0,6,2,3,5,3,1,69,536,444,0.883280757097792,605,2940,2555.14369012911,38215,0.161245584194688,0.645244014130577,2011.54594976822,"spec",5,1,0.4,0,1,0,0,0,0,0,1
"7076",20057,20057,"20057 1 0443",2022,20,21,5,0,2,5,5,5,1,315,0,1797,0.7774064171123,315,2940,2555.14369012911,38215,0.161245584194688,0.645244014130577,2011.54594976822,"gen",12,0,0.166666666666667,0,1,0,0,0,0,0,0
"7077",20073,20073,"20073 4 0184",2022,20,21,2,5,1,5,5,3,1,55,1572,381,0.744394618834081,1627,8682,3770.49434786076,35204,0.137143506419725,0.371804340415862,1914.70434606949,"gen",8,0.714285714285714,0.125,0,1,0,0,0,0,0,0
"7078",20073,20073,"20073 3 0150",2022,20,21,0,8,4,6,4,5,1,25,1460,243,0.642335766423358,1485,8682,3770.49434786076,35204,0.137143506419725,0.371804340415862,1914.70434606949,"gen",10,1,0.4,0,1,0,0,0,0,0,0
"7079",20073,20073,"20073 5 0184",2022,20,21,2,7,3,6,8,4,1,78,700,654,0.665816326530612,778,8682,3770.49434786076,35204,0.137143506419725,0.371804340415862,1914.70434606949,"gen",11,0.777777777777778,0.272727272727273,0,0,0,0,0,0,0,0
"7080",20073,20073,"20073 1 0184",2022,20,21,0,6,0,3,6,4,1,32,4760,2208,0.573170731707317,4792,8682,3770.49434786076,35204,0.137143506419725,0.371804340415862,1914.70434606949,"gen",3,1,0,0,0,0,0,0,0,0,0
"7081",20184,20184,"20184 11 0056",2022,20,21,0,10,4,5,9,6,1,106,6601,852,0.778625954198473,6707,34524,2447.47148706058,160190,0.129945689493726,0.690373930956989,2675.15271680506,"gen",9,1,0.444444444444444,0,0,0,0,0,0,0,0
"7082",20184,20184,"20184 15 0056",2022,20,21,3,3,3,2,3,2,1,0,2193,501,0.46875,2193,34524,2447.47148706058,160190,0.129945689493726,0.690373930956989,2675.15271680506,"gen",8,0.5,0.375,0,1,0,0,0,0,0,0
"7083",20184,20184,"20184 18 0018",2022,20,21,2,20,7,5,6,10,1,54,695,381,0.76010781671159,749,34524,2447.47148706058,160190,0.129945689493726,0.690373930956989,2675.15271680506,"gen",14,0.909090909090909,0.5,0,0,0,0,0,0,0,0
"7084",20184,20184,"20184 17 0056",2022,20,21,1,2,2,3,3,2,1,18,1176,417,0.627853881278539,1194,34524,2447.47148706058,160190,0.129945689493726,0.690373930956989,2675.15271680506,"gen",6,0.666666666666667,0.333333333333333,0,1,0,0,0,0,0,0
"7085",20184,20184,"20184 19 0056",2022,20,21,0,11,3,3,2,2,1,44,1320,51,0.936507936507937,1364,34524,2447.47148706058,160190,0.129945689493726,0.690373930956989,2675.15271680506,"gen",6,1,0.5,0,1,0,0,0,0,0,0
"7086",20184,20184,"20184 5 0037",2022,20,21,3,32,13,13,13,6,3,1394,12731,11700,0.635102370689655,14125,34524,2447.47148706058,160190,0.129945689493726,0.690373930956989,2675.15271680506,"gen",29,0.914285714285714,0.448275862068966,0,0,0,0,0,0,0,0
"7087",20184,20184,"20184 21 0696",2022,20,21,0,11,8,10,14,5,2,108,2406,786,0.648148148148148,2514,34524,2447.47148706058,160190,0.129945689493726,0.690373930956989,2675.15271680506,"gen",18,1,0.444444444444444,0,0,0,0,0,0,0,0
"7088",20184,20184,"20184 22 0427",2022,20,21,8,0,6,7,6,6,1,185,5493,942,0.768367346938776,5678,34524,2447.47148706058,160190,0.129945689493726,0.690373930956989,2675.15271680506,"gen",21,0,0.285714285714286,0,0,0,0,0,0,0,0
"7089",20318,20318,"20318 5 0297",2022,20,21,0,84,9,25,20,27,2,1108,117602,7998,0.607241910631741,118710,129919,8387.55374325994,51164,0.100031271988117,0.838167461496365,3759.43676175171,"gen",34,1,0.264705882352941,1,0,0,0,0,0,0,0
"7090",20318,20318,"20318 1 0314",2022,20,21,23,3,2,18,6,4,1,927,5778,6804,0.600900900900901,6705,129919,8387.55374325994,51164,0.100031271988117,0.838167461496365,3759.43676175171,"gen",43,0.115384615384615,0.0465116279069767,0,0,0,0,0,0,0,0
"7091",20318,20318,"20318 6 0297",2022,20,21,4,16,7,13,6,4,1,76,4428,1449,0.637931034482759,4504,129919,8387.55374325994,51164,0.100031271988117,0.838167461496365,3759.43676175171,"gen",24,0.8,0.291666666666667,0,0,0,0,0,0,0,0
"7092",20482,20482,"20482 5 0274",2022,20,21,2,9,7,7,8,8,1,54,2558,1323,0.45933014354067,2612,6956,3102.29856874113,56946,0.117883609033119,0.606715133635374,2580.31015401146,"gen",16,0.818181818181818,0.4375,0,0,0,0,0,0,0,0
"7093",20482,20482,"20482 4 0217",2022,20,22,15,15,5,9,6,6,1,172,1160,918,0.780788177339901,1332,6956,3102.29856874113,56946,0.117883609033119,0.606715133635374,2580.31015401146,"spec",29,0.5,0.172413793103448,0,0,0,0,0,0,0,1
"7094",20482,20482,"20482 2 0240",2022,20,22,0,11,3,4,7,5,1,250,2225,3087,0.535211267605634,2475,6956,3102.29856874113,56946,0.117883609033119,0.606715133635374,2580.31015401146,"spec",7,1,0.428571428571429,0,0,0,0,0,0,0,1
"7095",20482,20482,"20482 1 0274",2022,20,21,0,8,7,4,10,4,2,55,482,837,0.708803611738149,537,6956,3102.29856874113,56946,0.117883609033119,0.606715133635374,2580.31015401146,"gen",11,1,0.636363636363636,0,0,0,0,0,0,0,0
"7096",20570,20570,"20570 2 0160",2022,20,22,1,1,1,2,5,2,1,51,1035,345,0.888888888888889,1086,10849,4291.39823780808,22669,0.141558957166174,0.656138338700428,2683.87281039243,"spec",4,0.5,0.25,0,1,0,0,0,0,0,1
"7097",20570,20570,"20570 3 0160",2022,20,21,0,5,2,3,3,2,1,147,3820,978,0.676595744680851,3967,10849,4291.39823780808,22669,0.141558957166174,0.656138338700428,2683.87281039243,"gen",5,1,0.4,0,1,0,0,0,0,0,0
"7098",20570,20570,"20570 1 0160",2022,20,21,0,23,6,7,6,3,1,341,5455,5076,0.547265361242404,5796,10849,4291.39823780808,22669,0.141558957166174,0.656138338700428,2683.87281039243,"gen",13,1,0.461538461538462,0,0,0,0,0,0,0,0
"7099",21003,21003,"21003 1 0023",2022,21,21,2,4,6,5,5,2,1,128,1015,1149,0.859402460456942,1143,2969,3548.68841733957,38773,0.159337683439507,0.592061486085678,2142.94280068502,"gen",13,0.666666666666667,0.461538461538462,0,1,0,0,0,0,0,0
"7100",21003,21003,"21003 7 0023",2022,21,21,9,0,0,3,7,2,1,192,999,1251,0.778260869565217,1191,2969,3548.68841733957,38773,0.159337683439507,0.592061486085678,2142.94280068502,"gen",12,0,0,0,0,0,0,0,0,0,0
"7101",21003,21003,"21003 4 0023",2022,21,21,0,12,1,5,5,2,1,15,620,597,0.541147132169576,635,2969,3548.68841733957,38773,0.159337683439507,0.592061486085678,2142.94280068502,"gen",6,1,0.166666666666667,0,1,0,0,0,0,0,0
"7102",21004,21004,"21004 1 0020",2022,21,21,0,14,4,10,21,7,2,223,534,2190,0.68870523415978,757,1351,4127.43034876707,66075,0.0744154370034052,0.90898221717745,2089.33133049904,"gen",14,1,0.285714285714286,1,0,0,0,0,0,0,0
"7103",21004,21004,"21004 3 0020",2022,21,21,0,5,2,3,6,1,1,253,0,900,0.83298969072165,253,1351,4127.43034876707,66075,0.0744154370034052,0.90898221717745,2089.33133049904,"gen",5,1,0.4,0,0,0,0,0,0,0,0
"7104",21004,21004,"21004 4 0020",2022,21,21,0,10,1,2,6,1,1,93,248,579,0.819230769230769,341,1351,4127.43034876707,66075,0.0744154370034052,0.90898221717745,2089.33133049904,"gen",3,1,0.333333333333333,0,0,0,0,0,0,0,0
"7105",21019,21019,"21019 11 0023",2022,21,21,0,11,3,5,4,1,1,114,1472,369,0.740458015267176,1586,4279,2425.44159722632,144739,0.13784812662793,0.769018716448228,3754.89790046053,"gen",8,1,0.375,0,1,0,0,0,0,0,0
"7106",21019,21019,"21019 16 0023",2022,21,21,0,10,1,7,6,1,1,45,90,429,0.532258064516129,135,4279,2425.44159722632,144739,0.13784812662793,0.769018716448228,3754.89790046053,"gen",8,1,0.125,0,0,0,0,0,0,0,0
"7107",21019,21019,"21019 17 0023",2022,21,21,1,12,2,4,5,1,1,23,219,570,0.576666666666667,242,4279,2425.44159722632,144739,0.13784812662793,0.769018716448228,3754.89790046053,"gen",7,0.923076923076923,0.285714285714286,0,1,0,0,0,0,0,0
"7108",21019,21019,"21019 15 0023",2022,21,21,1,9,1,4,5,1,1,1,340,6,0.5,341,4279,2425.44159722632,144739,0.13784812662793,0.769018716448228,3754.89790046053,"gen",6,0.9,0.166666666666667,0,1,0,0,0,0,0,0
"7109",21019,21019,"21019 18 0023",2022,21,21,0,6,3,2,4,2,1,4,0,75,0.488372093023256,4,4279,2425.44159722632,144739,0.13784812662793,0.769018716448228,3754.89790046053,"gen",5,1,0.6,0,1,0,0,0,0,0,0
"7110",21019,21019,"21019 22 0023",2022,21,21,0,5,0,5,9,1,1,98,0,942,0.555374592833876,98,4279,2425.44159722632,144739,0.13784812662793,0.769018716448228,3754.89790046053,"gen",5,1,0,0,0,0,0,0,0,0,0
"7111",21019,21019,"21019 19 0023",2022,21,21,1,13,4,6,7,4,1,94,1109,1002,0.779783393501805,1203,4279,2425.44159722632,144739,0.13784812662793,0.769018716448228,3754.89790046053,"gen",11,0.928571428571429,0.363636363636364,0,0,0,0,0,0,0,0
"7112",21019,21019,"21019 21 0023",2022,21,21,2,7,2,3,3,2,1,95,400,1419,0.794117647058823,495,4279,2425.44159722632,144739,0.13784812662793,0.769018716448228,3754.89790046053,"gen",7,0.777777777777778,0.285714285714286,0,1,0,0,0,0,0,0
