"","clave_mun","staff","presupparcial","light","waste","poli","tax","pobtot2018","P60","ingpc2015","salmed","compstaff","pcollege","progtot","capreg","pagemed","pageold","ptemp","party2","party","pct_muj"
"341",14037,358,64212473,2500,15,368,0.0876803655375117,25509,0.139754596416951,27328.4939940721,141216.48603352,0.23463687150838,0.223463687150838,7,0,0.441340782122905,0.245810055865922,0.301675977653631,"PRI","PRI",0.299003322259136
"342",14038,95,29095854,270,2,95,0.0436939263873074,4227,0.1935178613674,24672.535128313,158851.873684211,0.221052631578947,0.126315789473684,8,0,0.294736842105263,0.252631578947368,0,"PRI","PRI",0.27906976744186
"343",14039,12041,5115074856,77200,1729,27981,0.206106773101404,1407541,0.160862099221266,39725.0948230787,328284.482185865,0.349638734324392,0.503778755917283,18,1,0.477285939706004,0.300141184287019,0.0942612739805664,"LEFT","LEFT",0.337826453243471
"344",14041,170,30297962,1211,4,401,0.0449876770155487,5956,0.207018132975151,15944.7297450425,68890.2470588235,0.241176470588235,0.211764705882353,0,0,0.382352941176471,0.152941176470588,0.958823529411765,"PRI","PRI",0.294964028776978
"345",14043,425,87339463,5349,29,128,0.160943662381339,23292,0.143396874463335,25012.6075138236,109136.924705882,0.202352941176471,0.162352941176471,0,0,0.331764705882353,0.383529411764706,0.496470588235294,"PRI","PRI",0.237864077669903
"346",14044,547,111937199,3836,46,1736,0.0825279181322976,62588,0.0726976417204576,25130.1466938486,73205.5191956124,0.118829981718464,0.182815356489945,9,1,0.341864716636197,0.283363802559415,0.427787934186472,"PRI","PRI",0.271844660194175
"347",14045,254,53919874,2640,13,151,0.0588932184074274,20173,0.142021513904724,25543.4749752419,153435.716535433,0.118110236220472,0.149606299212598,0,1,0.377952755905512,0.208661417322835,0.606299212598425,"LEFT","LEFT",0.284584980237154
"348",14046,293,88051231,2975,25,2119,0.0970374270049711,32532,0.118898315504734,23709.8227075105,185098.880546075,0.252559726962457,0.0819112627986348,0,1,0.334470989761092,0.26962457337884,0.15358361774744,"PAN","PAN",0.203448275862069
"349",14047,244,69648232,1885,35,387,0.0620276304976659,24489,0.118706357956634,22273.6517009311,110456.274590164,0.327868852459016,0.233606557377049,13,0,0.495901639344262,0.122950819672131,0.172131147540984,"PRI","PRI",0.246153846153846
"350",14048,251,60069305,2098,18,569,0.0908610866382801,18914,0.139367664164111,21503.9120392781,149114.35059761,0.366533864541833,0.159362549800797,0,1,0.474103585657371,0.195219123505976,0.00398406374501992,"PRI","PRI",0.251046025104602
"351",14050,570,122876972,3265,50,125,0.164849559002316,46116,0.118657298985168,26015.8198108013,112308.303508772,0.201754385964912,0.284210526315789,4,1,0.354385964912281,0.308771929824561,0.491228070175439,"LEFT","LEFT",0.288201160541586
"352",14052,20,22353214,1200,4,12,0.0422202105983475,5531,0.181522328692822,20543.1507600299,683592.75,0.7,0.7,0,0,0.5,0.15,0,"PRI","PRI",0.222222222222222
"353",14053,1448,342076750,15421,91,1950,0.0901515823295123,168689,0.0990995263473018,25532.005356056,166036.894337017,0.121546961325967,0.144337016574586,19,1,0.397790055248619,0.294198895027624,0.167817679558011,"PRI","PRI",0.319060773480663
"354",14054,156,17853823,2081,3,80,0.0324014514016028,5395,0.232993512511585,23464.397185301,102624.641025641,0.346153846153846,0.307692307692308,0,0,0.423076923076923,0.115384615384615,0.256410256410256,"LEFT","LEFT",0.164383561643836
"355",14055,300,67802777,1962,21,261,0.0477518704280412,21689,0.122273963760432,21820.1008955901,124016.683333333,0.19,0.0433333333333333,0,1,0.493333333333333,0.0466666666666667,0.03,"PRI","PRI",0.228682170542636
"356",14056,149,30816423,444,1,105,0.0144511419750503,1957,0.176801226366888,22508.7509025271,75397.5369127517,0.087248322147651,0.0469798657718121,6,1,0.355704697986577,0.281879194630872,0.51006711409396,"PRI","PRI",0.415492957746479
"357",14057,111,28272828,1800,3,66,0.0954078517871638,4027,0.172088403277874,22418.7614894331,71962.009009009,0.153153153153153,0.0540540540540541,12,0,0.477477477477477,0.108108108108108,0.216216216216216,"PRI","PRI",0.531531531531532
"358",14058,262,7501717,1400,10,24,0.0840043321365835,14413,0.172968847568168,28939.3767824337,38809.4885496183,0.293893129770992,0.156488549618321,14,1,0.66793893129771,0.145038167938931,0.198473282442748,"PRI","PRI",0.244541484716157
"359",14059,247,87366130,1881,14,183,0.134082105803507,13881,0.123766299257979,22046.9550510157,77703.3198380567,0.190283400809717,0.194331983805668,3,0,0.441295546558704,0.336032388663968,0.352226720647773,"PRI","PRI",0.35
"360",14061,258,19707385,1590,2,104,0.003868375483127,21284,0.081140763014471,16267.0096339114,28605.476744186,0.232558139534884,0.13953488372093,14,1,0.325581395348837,0.205426356589147,0.302325581395349,"PRI","PRI",0.290748898678414
"361",14062,99,35475874,861,2,33,0.0437227723045375,3622,0.181391496410823,21605.6711111111,139697.777777778,0.393939393939394,0.191919191919192,17,0,0.656565656565657,0.101010101010101,0,"LEFT","LEFT",0.319148936170213
"362",14063,1091,230511981,7000,120,1415,0.0751210193327576,103431,0.118194738521333,27118.6533801539,140235.93492209,0.169569202566453,0.173235563703025,11,0,0.406049495875344,0.289642529789184,0.475710357470211,"LEFT","LEFT",0.308232931726908
"363",14064,376,75313983,1800,16,2160,0.024819666317792,32889,0.101675332177932,19281.1960324071,110597.680851064,0.11436170212766,0.0319148936170213,8,0,0.553191489361702,0.0877659574468085,0,"PRI","PRI",0.345744680851064
"364",14065,209,47605620,1517,10,95,0.0400088107418171,11535,0.174165583008236,22657.4222222222,100485.851674641,0.253588516746411,0.143540669856459,13,0,0.301435406698565,0.416267942583732,0.181818181818182,"LEFT","LEFT",0.367567567567568
"365",14066,407,116654878,3871,65,277,0.0350633145895521,52608,0.100174878345499,19716.2772052995,166536.457002457,0.277641277641278,0.105651105651106,0,0,0.597051597051597,0.250614250614251,0.351351351351351,"PRI","PRI",0.19533527696793
"366",14067,3306,1118926812,22834,534,12248,0.230895220817328,284609,0.0907068996412622,41372.9752534595,201418.627646703,0.224742891712039,0.185420447670901,14,1,0.485178463399879,0.245614035087719,0.303387779794313,"LEFT","LEFT",0.304075235109718
"367",14068,265,55298876,1132,10,35,0.0488531865668859,11367,0.174452362100818,22595.1671872878,121841.818867925,0.184905660377358,0.2,11,0,0.373584905660377,0.275471698113208,0.324528301886792,"PAN","PAN",0.337209302325581
"368",14069,175,66089919,1417,6,20,0.0152457808265628,7923,0.206235011990408,18270.5342657343,84226.6114285714,0.228571428571429,0.0914285714285714,13,0,0.165714285714286,0.125714285714286,0,"PRI","PRI",0.43558282208589
"369",14070,1218,393220375,10155,140,2217,0.149260670278595,213930,0.066418922077315,25335.4571060839,146734.049261084,0.09688013136289,0.129720853858785,0,1,0.344006568144499,0.32512315270936,0,"PRI","PRI",0.303204601479047
"370",14071,81,31384542,500,5,25,0.0120938878342486,2976,0.15625,19870.2620295379,190620.592592593,0.197530864197531,0.123456790123457,9,0,0.432098765432099,0.0864197530864197,0.604938271604938,"PAN","PAN",0.333333333333333
"371",14072,101,27842118,830,8,665,0.0783640492789357,7415,0.129871881321645,21448.7132262052,134555.524752475,0.247524752475248,0.0792079207920792,0,0,0.376237623762376,0.178217821782178,0.207920792079208,"PRI","PRI",0.247524752475248
"372",14073,631,174953842,6252,80,2271,0.0806089423986839,70827,0.0991147443771443,24031.7610489151,135134.575277338,0.158478605388273,0.175911251980983,6,0,0.347068145800317,0.356576862123613,0.665610142630745,"PAN","PAN",0.246815286624204
"373",14075,126,25305890,454,8,0,0.0257698559196396,3786,0.159006867406233,19878.1932550208,81367.6349206349,0.134920634920635,0.214285714285714,0,0,0.357142857142857,0.0634920634920635,0.674603174603175,"PRI","PRI",0.350877192982456
"374",14076,88,28588424,512,3,25,0.0137894517334236,3157,0.161545771301869,26321.6805983282,162792.670454545,0.215909090909091,0.0568181818181818,0,0,0.340909090909091,0.113636363636364,0.454545454545455,"PAN","PAN",0.378378378378378
"375",14077,417,81599588,3474,38,108,0.0917128792234333,27746,0.177647228429323,22909.4797336988,129627.673860911,0.335731414868106,0.302158273381295,5,0,0.354916067146283,0.352517985611511,0.470023980815348,"LEFT","LEFT",0.231884057971014
"376",14078,389,65144864,2842,21,3324,0.111106263315778,31806,0.127365905803936,26525.6618856638,131787.766066838,0.280205655526992,0.161953727506427,19,0,0.336760925449871,0.305912596401028,0.051413881748072,"PAN","PAN",0.247572815533981
"377",14080,97,35985216,3112,3,23,0.032711376503606,5219,0.187200613144281,21935.3852140078,155092.18556701,0.34020618556701,0.309278350515464,12,0,0.43298969072165,0.134020618556701,0.0103092783505155,"LEFT","LEFT",0.285714285714286
"378",14081,116,24231967,900,2,624,0.0354908718315829,3558,0.216413715570545,14167.5035128806,74435.2068965517,0.241379310344828,0.172413793103448,0,0,0.28448275862069,0.206896551724138,0.129310344827586,"PRI","PRI",0.389380530973451
"379",14082,430,95857355,3400,34,2712,0.0584355537042571,36717,0.123049268731105,26187.1640111355,104399.781395349,0.151162790697674,0.269767441860465,11,0,0.330232558139535,0.327906976744186,0.281395348837209,"LEFT","LEFT",0.366412213740458
"380",14083,693,120990297,5000,96,1330,0.102905983061405,83959,0.100358508319537,25776.4921092629,171393.245310245,0.0966810966810967,0.291486291486291,5,0,0.414141414141414,0.373737373737374,0.19047619047619,"PRI","PRI",0.284271284271284
"381",14084,334,56940423,725,11,1568,0.0515267055170576,14882,0.155960220400484,25629.8925946863,100017.410179641,0.155688622754491,0.134730538922156,7,1,0.275449101796407,0.422155688622754,0.122754491017964,"PRI","PRI",0.204778156996587
"382",14085,398,82457299,3406,35,332,0.0728506212868718,38762,0.162169134719571,28448.6005037783,177930.301507538,0.218592964824121,0.118090452261307,10,0,0.479899497487437,0.316582914572864,0.221105527638191,"PRI","PRI",0.269430051813472
"383",14086,197,63551628,1911,17,227,0.19966102702082,20616,0.0842549476135041,20048.4323308271,164149.395939086,0.157360406091371,0.0710659898477157,0,0,0.263959390862944,0.0913705583756345,0.883248730964467,"LEFT","LEFT",0.301587301587302
"384",14088,265,49756859,1833,21,310,0.0911300956911516,16597,0.166656624691209,22663.2489318642,121847.147169811,0.215094339622642,0.184905660377358,3,1,0.441509433962264,0.226415094339623,0.116981132075472,"PAN","PAN",0.240816326530612
"385",14089,163,24104768,426,3,15,0.0280379010255752,3959,0.157362970447083,18740.1198093941,76436.8282208589,0.122699386503067,0.0797546012269939,0,0,0.374233128834356,0.0674846625766871,0.294478527607362,"LEFT","LEFT",0.326923076923077
"386",14090,148,35390050,1000,6,152,0.0787224742532971,7251,0.185215832298993,22658.1663516068,100369.162162162,0.209459459459459,0.168918918918919,0,1,0.324324324324324,0.101351351351351,0.432432432432432,"PAN","PAN",0.208
"387",14091,669,106140128,2566,36,530,0.0608320583826867,39889,0.13612775451879,19337.9091364205,98206.0642750374,0.179372197309417,0.139013452914798,10,0,0.445440956651719,0.298953662182362,0.282511210762332,"PAN","PAN",0.147512864493997
"388",14092,202,66000401,1100,9,400,0.0269922209450375,10997,0.194143857415659,18781.8886493342,83520.3217821782,0.123762376237624,0.143564356435644,0,0,0.326732673267327,0.247524752475248,0,"PAN","PAN",0.260204081632653
"389",14093,1354,443918780,14467,130,5921,0.143314921190458,147379,0.10657556368275,30703.6504477395,189279.02732644,0.255539143279173,0.21122599704579,0,1,0.375184638109306,0.210487444608567,0.30576070901034,"LEFT","LEFT",0.304283604135894
"390",14094,510,99842804,2940,32,550,0.0722712340870349,43625,0.101134670487106,26325.9605979039,169566.837254902,0.184313725490196,0.22156862745098,10,1,0.766666666666667,0.1,0.305882352941176,"PRI","PRI",0.302631578947368
"391",14095,38,26646513,1300,6,0,0.091176687125173,9536,0.156145134228188,22623.6940063091,454028.289473684,0.684210526315789,0.815789473684211,19,0,0.184210526315789,0.0789473684210526,0,"PAN","PAN",0.297297297297297
"392",14096,258,115719855,2000,16,330,0.0347495535633183,22377,0.140590785181213,19634.2226839404,119630.860465116,0.232558139534884,0.197674418604651,2,0,0.534883720930233,0.0775193798449612,0.224806201550388,"PRI","PRI",0.226086956521739
"393",14097,4059,1857347671,37251,400,7587,0.219383706589997,665522,0.0555939548204267,40518.6486712254,236514.89258438,0.314116777531412,0.279379157427938,7,1,0.457994579945799,0.230845035723085,0.238728750923873,"LEFT","LEFT",0.336330935251799
"394",14098,4950,955567458,28700,500,11429,0.191004415179978,671322,0.0910189149171337,32726.5267349072,207143.102626263,0.258787878787879,0.497171717171717,10,1,0.449292929292929,0.318585858585859,0.0157575757575758,"LEFT","LEFT",0.342764578833693
"395",14099,204,59252433,3796,4,53,0.0358383413514639,10895,0.136392840752639,16795.1140745036,108984.779411765,0.0882352941176471,0.156862745098039,0,0,0.401960784313726,0.215686274509804,0.720588235294118,"PRI","PRI",0.321052631578947
"396",14100,307,106860091,2256,58,350,0.0361378964536662,36066,0.132396162590806,25440.4312887054,168524.136807818,0.179153094462541,0.175895765472313,0,0,0.387622149837134,0.400651465798046,0.250814332247557,"PAN-","PANC",0.214983713355049
"397",14101,2456,710892439,16665,384,15049,0.157976226341113,551665,0.0771682089673987,30572.2785758825,251186.390472313,0.26099348534202,0.0175081433224756,8,0,0.40757328990228,0.359934853420195,0.0158794788273616,"PRI","PRI",0.357997341603899
"398",14102,157,33670789,1473,7,25,0.0652853748856664,5954,0.184245885119248,26632.8441717791,60098.898089172,0.184713375796178,0.114649681528662,2,0,0.407643312101911,0.00636942675159236,0.585987261146497,"PAN-","PANC",0.39041095890411
"399",14104,174,30588298,580,4,262,0.0391046057667439,4227,0.226401703335699,20340.2203742204,74722.4597701149,0.235632183908046,0.166666666666667,0,0,0.310344827586207,0.235632183908046,0,"PRI","PRI",0.280254777070064
"400",14105,267,52148277,1601,30,280,0.0852868564544573,23231,0.126727217941544,22238.4301501251,130005.779026217,0.262172284644195,0.131086142322097,0,0,0.411985018726592,0.205992509363296,0.250936329588015,"PRI","PRI",0.385474860335196
"401",14106,121,37178529,918,4,9,0.0246502272499572,5234,0.149789835689721,19226.735483871,67982.479338843,0.173553719008264,0.107438016528926,0,0,0.504132231404959,0.223140495867769,0.338842975206612,"PRI","PRI",0.28099173553719
"402",14109,340,324377049,2177,9,230,0.0272182136982695,18717,0.122081530159748,21808.0340189873,88697.5441176471,0.108823529411765,0.0941176470588235,4,0,0.373529411764706,0.217647058823529,0,"PAN","PAN",0.258169934640523
"403",14111,129,35540957,1177,4,53,0.042015770806474,6641,0.135220599307333,27246.5750896976,129460.302325581,0.356589147286822,0.186046511627907,0,0,0.364341085271318,0.201550387596899,0.116279069767442,"PRI","PRI",0.264957264957265
"404",14113,203,51813954,2161,9,148,0.0762680263348896,16302,0.13697705802969,23210.5448213204,93886.8078817734,0.236453201970443,0.147783251231527,0,0,0.354679802955665,0.334975369458128,0.403940886699507,"PRI","PRI",0.244791666666667
"405",14114,242,32484940,1850,20,391,0.107134340537794,18641,0.146612306206749,21690.4498484338,111430.359504132,0.111570247933884,0.0661157024793388,0,1,0.326446280991736,0.334710743801653,0.524793388429752,"PRI","PRI",0.304545454545455
"406",14115,165,40163637,950,4,323,0.0392919994414869,5550,0.177477477477477,20320.3811928053,106040,0.206060606060606,0.109090909090909,0,0,0.236363636363636,0.163636363636364,0.0545454545454545,"PAN","PAN",0.268965517241379
"407",14116,367,41709875,1440,18,3500,0.117438265927021,19815,0.112238203381277,22387.7578768466,108596.092643052,0.242506811989101,0.133514986376022,0,0,0.389645776566757,0.335149863760218,0.209809264305177,"PRI","PRI",0.162790697674419
"408",14117,144,30061178,793,3,85,0.0529603821436719,4344,0.194981583793738,21075.6271943824,85191.7638888889,0.138888888888889,0.0694444444444444,0,0,0.236111111111111,0.354166666666667,0.173611111111111,"PRI","PRI",0.368421052631579
"409",14118,393,59456992,5400,22,1211,0.0921199733230557,22372,0.180314679063115,22309.4201714516,120307.557251908,0.246819338422392,0.152671755725191,9,1,0.295165394402036,0.407124681933842,0.223918575063613,"PRI","PRI",0.229381443298969
"410",14119,293,72073751,3353,35,92,0.0725250636786234,29957,0.143372166772374,20177.4365898862,142165.075085324,0.232081911262799,0.174061433447099,3,0,0.337883959044369,0.262798634812287,0,"LEFT","LEFT",0.249097472924188
"411",14120,8406,4306815898,53110,1600,17665,0.289111171521972,1429948,0.10963195864465,48440.5030077174,365206.964311206,0.537116345467523,0.325243873423745,18,1,0.458838924577683,0.25862479181537,0.180704258862717,"LEFT","LEFT",0.275041636926005
"412",14121,430,94338737,2436,11,34,0.0962284840628147,32808,0.132162887100707,25746.1441154786,105765.965116279,0.213953488372093,0.211627906976744,6,0,0.362790697674419,0.304651162790698,0.248837209302326,"PAN-","PANC",0.292307692307692
"413",14122,183,42187953,423,4,18,0.0238148214001584,7309,0.151183472431249,17018.2629969419,89304.3606557377,0.185792349726776,0.202185792349727,8,0,0.333333333333333,0.240437158469945,0.612021857923497,"PRI","PRI",0.41358024691358
"414",14124,693,250529784,6750,60,5141,0.109777250974585,64572,0.10956761444589,27200.3929146538,156614.861471861,0.344877344877345,0.225108225108225,13,1,0.401154401154401,0.248196248196248,0.822510822510823,"LEFT","LEFT",0.214733542319749
"415",14125,149,51717077,2500,13,360,0.100553877257738,18202,0.112130535106032,22839.0777889447,175197.966442953,0.436241610738255,0.12751677852349,13,1,0.335570469798658,0.395973154362416,0.483221476510067,"PRI","PRI",0.389705882352941
"416",15002,555,272139025,2797,50,1056,0.053945994373097,164518,0.0851517767052845,25043.3803745887,191221.027027027,0.293693693693694,0.163963963963964,13,1,0.398198198198198,0.210810810810811,0.14954954954955,"PRI","PRI",0.358744394618834
"417",15004,206,77033509,603,10,18,0.00551863488912782,15240,0.114763779527559,14857.3332040717,160490.82038835,0.29126213592233,0.169902912621359,0,0,0.461165048543689,0.0388349514563107,0.533980582524272,"PRI","PRI",0.349462365591398
"418",15005,862,288682354,8854,32,170,0.0476483426503349,169197,0.0748713038647257,20738.5087893422,160897.766821346,0.336426914153132,0,5,0,0.254060324825986,0,0.0348027842227378,"PRI","PRI",0.326266195524146
"419",15008,470,187714874,3000,22,10,0.00565109068070467,25462,0.169036210823973,16755.8656373879,126432.089361702,0.0319148936170213,0.340425531914894,0,0,0.425531914893617,0.293617021276596,0.425531914893617,"LEFT","LEFT",0.190721649484536
"420",15009,424,104957222,3162,47,516,0.0610064357288589,52437,0.115395617598261,22736.4588731213,206978.278301887,0.231132075471698,0.158018867924528,0,1,0.514150943396226,0.247641509433962,0,"Other","Other",0.324159021406728
"421",15011,264,98783514,5582,56,1266,0.0934964150450857,71643,0.0852421032061751,21905.2057881752,274885.178030303,0.314393939393939,0.0681818181818182,18,0,0.363636363636364,0.325757575757576,0,"PRI","PRI",0.367424242424242
"422",15012,143,43593240,1712,12,233,0.0353280707392397,12443,0.0841436952503416,24873.9147363677,201251.230769231,0.258741258741259,0.146853146853147,0,0,0.363636363636364,0.307692307692308,0,"PRI","PRI",0.357142857142857
"423",15013,4993,2283835181,21320,500,2482,0.261034635700285,516929,0.131292692033142,42399.1254692784,173143.887041859,0.336871620268376,0.149409172841979,15,0,0.419587422391348,0.311035449629481,0,"PAN","PAN",0.294276457883369
"424",15014,1146,301581598,8507,70,845,0.0772923356806466,106254,0.0843638827714721,23619.042131495,192879.976439791,0.284467713787086,0.214659685863874,12,0,0.43891797556719,0.316753926701571,0.191099476439791,"PRI","PRI",0.282172373081464
"425",15015,343,99204253,1365,52,3202,0.0289888368801699,31055,0.105329254548382,16097.3511916486,132868.285714286,0.259475218658892,0.198250728862974,15,0,0.314868804664723,0.24198250728863,0.962099125364432,"PRI","PRI",0.442006269592476
"426",15016,321,94387272,1800,14,41,0.0794461990933382,28415,0.113285236670772,20106.1527197554,179281.69470405,0.0809968847352025,0.190031152647975,11,0,0.383177570093458,0.246105919003115,0,"PRI","PRI",0.449324324324324
"427",15017,127,48267205,680,4,77,0.0180249477121962,9816,0.0990220048899755,21011.8417202394,139700.582677165,0.401574803149606,0.094488188976378,19,0,0.37007874015748,0.133858267716535,0.78740157480315,"PRI","PRI",0.398058252427184
"428",15019,225,76435800,2176,45,310,0.0437856172548585,36357,0.0977528398932805,24050.2163288502,301547.555555556,0.102222222222222,0.213333333333333,0,0,0.426666666666667,0.426666666666667,0,"LEFT","LEFT",0.315315315315315
"429",15020,1669,622495752,7933,369,500,0.224032153282742,290368,0.127152441040335,38472.9009929374,172022.724985021,0.139005392450569,0.12282804074296,0,0,0.404433792690234,0.367285799880168,0.480527261833433,"PRI","PRI",0.289767841788478
"430",15021,323,127268087,1715,28,781,0.0555234634169804,38150,0.0889908256880734,16704.0965987649,246878.53250774,0,0,0,0,0.411764705882353,0.297213622291022,0,"PRI","PRI",0.287925696594427
"431",15022,198,105157552,1021,12,151,0.0147356943307785,14510,0.110889042039972,24810.81505426,190608.580808081,0.252525252525253,0.207070707070707,16,1,0.393939393939394,0,0,"LEFT","LEFT",0.573426573426573
"432",15024,1449,414979039,6039,115,4042,0.191869658554853,171091,0.0793846549497051,40462.1370507171,192314.296756384,0.198757763975155,0.117322291235335,8,0,0.400966183574879,0.383022774327122,0,"PRI","PRI",0.322554567502021
"433",15025,1351,806457813,21200,250,1699,0.109436318893257,382074,0.0781288441506096,22550.5930697831,260375.074759437,0.404145077720207,0.555884529977794,15,1,0.74019245003701,0,0,"PRI","PRI",0.4014272970562
"434",15026,279,156134506,2387,18,107,0.0102596440401974,30903,0.0922240559169013,16483.1169781728,177125.956989247,0.365591397849462,0.304659498207885,0,0,0.369175627240143,0.272401433691756,0.383512544802867,"PAN-","PANC",0.262548262548263
