id,docs,staff,beds,op_rooms,id,surgery,consult,days,id,year,pop,income,P60,urb,hhi,special,central,north,west,big,small
15057 45 0048,45,136,32,4,15057 45 0048,270,1330,8484,15057 45 0048,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,1,0
15033 71 3197,15,5,5,1,15033 71 3197,184,3993,990,15033 71 3197,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15033 76 0031,2,1,2,1,15033 76 0031,3,599,213,15033 76 0031,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15033 146 1858,9,4,4,1,15033 146 1858,34,523,366,15033 146 1858,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15033 85 0686,22,10,9,2,15033 85 0686,173,7855,1761,15033 85 0686,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15033 152 1542,17,5,4,1,15033 152 1542,113,748,5574,15033 152 1542,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15057 58 0940,2,2,6,1,15057 58 0940,0,602,60,15057 58 0940,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15057 2 0048,869,603,50,3,15057 2 0048,3809,14920,40038,15057 2 0048,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,1,0
15057 26 0048,28,7,4,1,15057 26 0048,57,490,969,15057 26 0048,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15020 2 0029,57,134,25,3,15020 2 0029,1403,43996,17268,15020 2 0029,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,1,0
15020 19 0029,35,25,6,1,15020 19 0029,118,7911,1938,15020 19 0029,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15020 22 0029,31,16,7,2,15020 22 0029,36,407,84,15020 22 0029,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15020 3 0029,11,7,4,2,15020 3 0029,60,1055,264,15020 3 0029,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15020 4 0029,62,10,8,2,15020 4 0029,137,8507,969,15020 4 0029,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15024 11 0028,2,4,7,1,15024 11 0028,150,1207,954,15024 11 0028,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15024 8 0028,20,8,5,1,15024 8 0028,95,17174,480,15024 8 0028,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15024 22 0028,14,2,3,1,15024 22 0028,8,399,42,15024 22 0028,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15024 21 0028,33,10,4,1,15024 21 0028,517,4391,5136,15024 21 0028,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15057 1 0048,14,8,4,2,15057 1 0048,29,1124,87,15057 1 0048,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15058 95 1876,11,8,3,1,15058 95 1876,34,1913,252,15058 95 1876,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15058 120 0030,12,11,4,1,15058 120 0030,16,1034,57,15058 120 0030,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
13069 6 004A,20,16,12,1,13069 6 004A,220,1558,2679,13069 6 004A,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
13069 1 004A,4,6,6,1,13069 1 004A,27,237,282,13069 1 004A,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
13069 4 004A,12,10,5,1,13069 4 004A,155,9261,1101,13069 4 004A,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15025 23 1305,16,31,12,2,15025 23 1305,212,2581,19242,15025 23 1305,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15025 27 1220,4,5,3,1,15025 27 1220,22,418,189,15025 27 1220,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15025 1 0129,2,3,3,1,15025 1 0129,152,2363,1182,15025 1 0129,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15029 3 0062,14,4,8,1,15029 3 0062,51,7577,441,15029 3 0062,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15029 6 0062,11,4,7,1,15029 6 0062,92,1155,621,15029 6 0062,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15029 2 0062,20,15,6,1,15029 2 0062,60,3846,558,15029 2 0062,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15030 3 003A,18,8,4,2,15030 3 003A,239,2203,2346,15030 3 003A,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15030 1 003A,12,7,5,1,15030 1 003A,64,1865,813,15030 1 003A,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15058 175 0312,21,12,6,1,15058 175 0312,91,2596,780,15058 175 0312,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15033 153 1542,17,8,5,1,15033 153 1542,107,3768,531,15033 153 1542,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15058 116 0685,13,10,10,1,15058 116 0685,908,14329,6804,15058 116 0685,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15031 29 0037,8,7,4,1,15031 29 0037,92,1121,690,15031 29 0037,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15031 3 0037,18,13,6,2,15031 3 0037,140,2590,876,15031 3 0037,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15031 24 0821,11,17,8,1,15031 24 0821,161,11968,3162,15031 24 0821,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15031 2 1321,6,5,2,1,15031 2 1321,4,1031,78,15031 2 1321,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15031 28 054A,16,12,9,1,15031 28 054A,539,4754,4080,15031 28 054A,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15033 82 0031,4,5,3,1,15033 82 0031,22,3190,288,15033 82 0031,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15109 1 0031,5,13,11,2,15109 1 0031,429,12729,4479,15109 1 0031,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15057 56 0048,23,34,11,2,15057 56 0048,526,12967,3852,15057 56 0048,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15057 88 0048,6,8,4,1,15057 88 0048,37,188,249,15057 88 0048,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15057 65 2307,10,7,5,1,15057 65 2307,136,2572,1536,15057 65 2307,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15033 149 0031,15,16,8,1,15033 149 0031,607,6609,4674,15033 149 0031,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15058 5 0632,16,6,6,1,15058 5 0632,90,8645,612,15058 5 0632,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15033 138 1773,13,6,4,1,15033 138 1773,22,2268,342,15033 138 1773,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15033 123 0031,6,7,4,1,15033 123 0031,37,2724,216,15033 123 0031,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15033 78 0031,6,5,6,1,15033 78 0031,103,1808,786,15033 78 0031,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15033 150 3002,17,10,5,1,15033 150 3002,115,5070,1869,15033 150 3002,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15033 80 1932,15,12,9,2,15033 80 1932,126,4411,1623,15033 80 1932,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15033 7 181A,21,16,12,1,15033 7 181A,157,4789,1887,15033 7 181A,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15058 4 0632,13,14,5,1,15058 4 0632,100,338,660,15058 4 0632,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15120 8 0058,16,10,4,1,15120 8 0058,54,7735,5754,15120 8 0058,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15121 4 2422,14,14,5,1,15121 4 2422,188,3304,1065,15121 4 2422,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15058 20 0986,17,5,11,1,15058 20 0986,36,2562,285,15058 20 0986,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15121 36 1532,22,11,8,1,15121 36 1532,431,9453,2790,15121 36 1532,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15057 87 0048,17,3,8,2,15057 87 0048,94,15283,2241,15057 87 0048,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15058 156 0365,6,1,2,1,15058 156 0365,12,160,63,15058 156 0365,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,1,1,0,0,0,1
13069 3 004A,16,19,14,1,13069 3 004A,218,7793,1566,13069 3 004A,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15120 4 0062,5,3,3,1,15120 4 0062,0,217,105,15120 4 0062,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15120 1 0293,6,6,9,1,15120 1 0293,0,596,375,15120 1 0293,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15039 2 0139,74,12,9,2,15039 2 0139,142,5830,618,15039 2 0139,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15057 86 1563,16,17,10,2,15057 86 1563,113,5324,741,15057 86 1563,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15058 177 0789,12,10,7,1,15058 177 0789,120,665,1104,15058 177 0789,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15058 2 208A,15,12,4,1,15058 2 208A,119,6619,723,15058 2 208A,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15122 4 0315,16,18,9,2,15122 4 0315,139,2116,1026,15122 4 0315,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15058 60 1467,8,44,12,3,15058 60 1467,420,8817,8046,15058 60 1467,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15058 148 1344,12,5,3,2,15058 148 1344,31,1865,846,15058 148 1344,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15058 50 0115,14,7,5,1,15058 50 0115,16,1362,261,15058 50 0115,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15039 28 075A,10,3,2,1,15039 28 075A,11,715,96,15039 28 075A,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15058 96 1880,25,23,14,2,15058 96 1880,0,9706,6372,15058 96 1880,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
15058 147 0098,20,10,4,1,15058 147 0098,209,3323,711,15058 147 0098,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15057 90 0936,11,4,2,1,15057 90 0936,62,1857,393,15057 90 0936,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15039 29 0139,4,3,4,1,15039 29 0139,1,418,33,15039 29 0139,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
13069 9 004A,10,6,4,2,13069 9 004A,8,1130,927,13069 9 004A,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15057 7 0048,15,12,5,1,15057 7 0048,12,2013,798,15057 7 0048,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15057 89 2148,11,3,4,2,15057 89 2148,310,4186,4395,15057 89 2148,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15058 49 0295,7,6,3,1,15058 49 0295,7,967,33,15058 49 0295,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15058 134 1147,7,4,5,1,15058 134 1147,27,3335,276,15058 134 1147,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15057 38 2133,6,9,4,1,15057 38 2133,0,569,1257,15057 38 2133,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,1
15058 26 0401,16,7,9,2,15058 26 0401,165,5436,1137,15058 26 0401,2022,22142055,9557.23901402989,0.144148815455476,0.973982947833884,206.965984240287,0,1,0,0,0,0
10005 14 0015,43,49,20,3,10005 14 0015,756,4460,9789,10005 14 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 8 0015,8,42,17,3,10005 8 0015,919,182,16197,10005 8 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 39 0015,12,45,17,2,10005 39 0015,280,250,4335,10005 39 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 32 0015,3,44,15,2,10005 32 0015,673,144,6627,10005 32 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 34 0015,32,35,20,2,10005 34 0015,799,5653,10410,10005 34 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 10 0015,7,36,20,2,10005 10 0015,561,0,4866,10005 10 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 33 0015,6,12,4,1,10005 33 0015,58,145,2079,10005 33 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,1
10005 27 0015,2,10,7,1,10005 27 0015,33,1537,1416,10005 27 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,1
10005 24 0015,7,42,18,3,10005 24 0015,68,2850,849,10005 24 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 41 0015,10,12,7,1,10005 41 0015,197,3216,1800,10005 41 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,1
10005 1 0015,7,40,12,2,10005 1 0015,115,1101,2124,10005 1 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 28 0015,30,26,8,1,10005 28 0015,580,4606,5730,10005 28 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 37 0015,7,15,6,1,10005 37 0015,848,0,3531,10005 37 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,1
10005 12 0015,4,55,19,9,10005 12 0015,161,0,3573,10005 12 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 30 0015,12,16,6,2,10005 30 0015,141,2148,2481,10005 30 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,1
10005 5 0015,14,16,11,4,10005 5 0015,466,2159,6099,10005 5 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 38 0015,11,8,5,1,10005 38 0015,170,1644,1110,10005 38 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,1
10005 21 0015,18,23,12,2,10005 21 0015,181,158,2277,10005 21 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 23 0015,11,14,8,1,10005 23 0015,290,260,1521,10005 23 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 40 0015,11,35,13,2,10005 40 0015,283,1074,6417,10005 40 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
10005 17 0015,9,17,14,2,10005 17 0015,146,1174,1050,10005 17 0015,2022,709983,3161.15429717278,0.114815425158067,0.907610463912516,869.49273241151,0,0,1,0,0,0
11011 6 006A,6,6,3,1,11011 6 006A,32,273,1119,11011 6 006A,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,1,0,0,1,0,1
11011 1 0036,18,14,8,2,11011 1 0036,250,6740,1971,11011 1 0036,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,0,0
11007 6 0156,3,57,11,2,11007 6 0156,413,1809,6852,11007 6 0156,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,0,0
11007 4 0160,58,154,37,4,11007 4 0160,2174,3381,23367,11007 4 0160,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,1,0
11007 15 018A,73,115,39,3,11007 15 018A,867,7235,11250,11007 15 018A,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,1,0
11011 8 0055,23,17,11,1,11011 8 0055,164,2669,2847,11011 8 0055,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,1,0,0,1,0,0
11007 14 0103,11,9,15,1,11007 14 0103,117,0,408,11007 14 0103,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,0,0
11011 9 0144,13,19,15,3,11011 9 0144,131,4129,2109,11011 9 0144,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,0,0
11007 3 0156,28,115,31,4,11007 3 0156,594,5990,9759,11007 3 0156,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,1,0
11007 30 0103,14,5,5,1,11007 30 0103,92,604,513,11007 30 0103,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,1,0,0,1,0,1
11011 4 0055,18,18,12,2,11011 4 0055,975,5070,4224,11011 4 0055,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,1,0,0,1,0,0
11007 32 1775,81,119,27,5,11007 32 1775,1742,7599,8190,11007 32 1775,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,1,0,0,1,1,0
11007 22 0103,10,8,7,2,11007 22 0103,77,3331,297,11007 22 0103,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,0,1
11007 28 0103,5,9,7,1,11007 28 0103,88,401,831,11007 28 0103,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,0,1
11007 24 0103,6,5,4,1,11007 24 0103,16,428,525,11007 24 0103,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,1,0,0,1,0,1
11007 2 1046,5,5,2,2,11007 2 1046,202,1600,672,11007 2 1046,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,1,0,0,1,0,1
11007 13 1031,19,43,19,4,11007 13 1031,325,1557,5607,11007 13 1031,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,0,0
11007 7 0103,23,12,9,1,11007 7 0103,113,1273,570,11007 7 0103,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,0,0
11007 31 107A,14,218,26,6,11007 31 107A,2141,8094,14685,11007 31 107A,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,1,0
11007 26 0103,18,20,17,3,11007 26 0103,938,6200,8250,11007 26 0103,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,0,0
11007 8 0103,11,10,2,1,11007 8 0103,6,78,54,11007 8 0103,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,0,0,0,1,0,1
11007 27 1737,10,12,6,2,11007 27 1737,133,1032,633,11007 27 1737,2022,782436,4788.39274596404,0.118810995404097,0.804844102265233,794.042025722697,1,0,0,1,0,1
11020 50 214A,2,59,22,3,11020 50 214A,211,2028,765,11020 50 214A,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,0
11020 27 011A,52,420,59,11,11020 27 011A,3276,16066,35424,11020 27 011A,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,1,0
11020 68 0139,13,7,4,1,11020 68 0139,14,246,69,11020 68 0139,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,1
11020 43 1067,15,14,5,1,11020 43 1067,13,7139,771,11020 43 1067,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,1
11020 11 0092,34,33,10,3,11020 11 0092,219,631,3012,11020 11 0092,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,0
11020 54 0622,21,11,8,2,11020 54 0622,420,0,1764,11020 54 0622,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,0
11020 37 0764,7,5,2,1,11020 37 0764,31,565,126,11020 37 0764,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,1,0,0,1,0,1
11037 4 009A,13,10,8,1,11037 4 009A,32,525,1482,11037 4 009A,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,0
11037 2 0051,36,16,7,1,11037 2 0051,140,2780,1929,11037 2 0051,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,1
11020 3 0497,31,44,12,3,11020 3 0497,1243,869,5769,11020 3 0497,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,0
11020 53 0482,10,22,13,3,11020 53 0482,959,910,5964,11020 53 0482,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,0
11020 56 1052,4,3,4,1,11020 56 1052,16,211,60,11020 56 1052,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,1
11020 6 0497,101,611,109,11,11020 6 0497,7907,20280,76677,11020 6 0497,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,1,0
11020 13 0497,42,33,14,3,11020 13 0497,69,1725,1035,11020 13 0497,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,0
11020 7 0529,12,19,20,2,11020 7 0529,109,751,1065,11020 7 0529,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,0
11020 49 1315,10,15,10,2,11020 49 1315,93,2168,1236,11020 49 1315,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,0
11020 61 075A,28,23,7,1,11020 61 075A,638,10734,4197,11020 61 075A,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,1
11020 46 2455,13,6,8,1,11020 46 2455,12,550,90,11020 46 2455,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,1,0,0,1,0,0
11020 63 0139,12,33,10,2,11020 63 0139,393,169,1242,11020 63 0139,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,1,0,0,1,0,0
11020 33 0266,14,8,3,4,11020 33 0266,1,77,18,11020 33 0266,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,1
11020 40 029A,15,38,17,4,11020 40 029A,660,10448,14043,11020 40 029A,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,1,0,0,1,0,0
11037 7 009A,22,32,12,3,11037 7 009A,278,8428,4767,11037 7 009A,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,0
11020 65 011A,69,165,28,5,11020 65 011A,2665,9770,19203,11020 65 011A,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,1,0
11020 41 0393,14,16,3,1,11020 41 0393,26,0,324,11020 41 0393,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,1
11020 60 2205,174,302,119,9,11020 60 2205,2501,2768,28818,11020 60 2205,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,1,0
11020 9 075A,27,29,7,3,11020 9 075A,16,1500,1911,11020 9 075A,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,1
11020 28 1137,12,17,5,2,11020 28 1137,82,12446,1557,11020 28 1137,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,1,0,0,1,0,1
11020 12 0092,18,23,17,2,11020 12 0092,130,2042,858,11020 12 0092,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,1,0,0,1,0,0
11020 2 0092,53,49,16,2,11020 2 0092,1999,7256,10920,11020 2 0092,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,0,0,0,1,0,0
11020 8 0092,12,10,10,2,11020 8 0092,133,60,1794,11020 8 0092,2022,1987825,8306.41906283916,0.0996672242274848,0.915089607988631,838.787454834004,1,0,0,1,0,0
