"","folio","anyo","staff_t","base","tot_veh","can_ton","compact","truck","pickup","a_10","POBTOT","P60","hoteles","ingpc2015"
"4862",23007,2020,82,31,11,3,0,7,4,0.363636363636364,29171,0.0952658462171335,13,17768.6383318461
"4863",23008,2020,199,38,30,382.349,30,0,0,1,333800,0.0392600359496705,247,45307.1884048907
"4864",23009,2020,86,26,12,141.898,12,0,0,1,46721,0.0475375098991888,156,36442.1351103254
"4865",23010,2020,39,12,5,34.63,4,0,1,0.8,41754,0.102145902189012,25,18039.3111268604
"4866",24001,2020,5,4,1,7,1,0,0,0,18974,0.135290397385896,0,12791.1028037383
"4867",24002,2020,5,4,2,3.2,1,0,0,0,7785,0.179190751445087,0,11758.3001293661
"4868",24003,2020,28,0,5,20,2,1,2,0.2,48359,0.119005769350069,0,8885.98012970885
"4869",24004,2020,2,0,1,1.6,0,0,1,0,4013,0.222775978071268,0,14092.5907879711
"4870",24005,2020,15,14,4,27,1,1,2,0,18317,0.169296282142272,6,19848.8107402032
"4871",24006,2020,31,31,3,14,1,0,2,0,9579,0.158262866687546,30,14429.6743041673
"4872",24007,2020,8,5,3,17,1,0,2,0,19840,0.122883064516129,4,17625.8113684211
"4873",24008,2020,27,21,5,20,4,0,1,0,22075,0.177893544733862,5,19969.4277914641
"4874",24009,2020,5,0,1,7,1,0,0,1,5050,0.128910891089109,0,30607.8407425501
"4875",24010,2020,13,8,3,20,3,0,0,0.333333333333333,30320,0.15339709762533,4,16193.2271111656
"4876",24011,2020,41,33,6,65,5,0,1,0,48106,0.133600798237226,9,21168.3869070312
"4877",24012,2020,16,0,3,15,1,1,1,0,20300,0.149064039408867,3,11904.0174140183
"4878",24013,2020,123,93,17,269,10,0,7,0.294117647058824,179371,0.140318111623395,43,25768.3505333176
"4879",24014,2020,9,0,1,1.4,0,1,0,0,15660,0.186653895274585,0,8975.51918592326
"4880",24015,2020,22,20,3,20,2,0,1,1,21814,0.146694783166774,10,18752.7598835799
"4881",24016,2020,26,17,4,12,4,0,0,0,40899,0.15455145602582,6,19453.0160578789
"4882",24017,2020,5,0,2,10,1,0,1,0,25119,0.17202117918707,3,11914.8519807479
"4883",24018,2020,8,0,2,2,2,0,0,0,15334,0.13903743315508,3,13128.2194459533
"4884",24019,2020,4,0,2,1.57,0,1,1,0.5,5453,0.245186136071887,0,13175.5792828685
"4885",24020,2020,97,67,13,61.2,10,3,0,0.375,102199,0.119443438781201,29,24586.181109572
"4886",24021,2020,20,0,5,28,3,1,1,0,58469,0.114145957686979,0,18647.1273177782
"4887",24022,2020,17,16,3,5.5,2,1,0,0,19036,0.144410590460181,0,12293.8213473143
"4888",24023,2020,7,6,4,22,3,0,1,0,15301,0.194562446898895,0,16363.6820960699
"4889",24024,2020,82,74,14,105,13,1,0,0,97943,0.149832045169129,28,23706.5084884995
"4890",24025,2020,31,19,3,22,0,3,0,0.333333333333333,31107,0.110393159096023,5,14382.000899056
"4891",24026,2020,5,0,1,3,1,0,0,0,9382,0.147729695160947,0,7552.14255319149
"4892",24027,2020,8,7,3,9,2,0,1,0.333333333333333,10215,0.198531571218796,0,17148.3959296947
"4893",24028,2020,1143,264,499,602.387,33,405,7,0.0226700251889169,911908,0.12038824091904,122,40032.6311161926
"4894",24029,2020,25,0,3,8,1,0,2,0,18468,0.220002165908599,0,9462.14408916014
"4895",24030,2020,5,5,2,4,1,1,0,0,4779,0.27348817744298,0,13868.4775583483
"4896",24032,2020,14,0,5,16.7,5,0,0,0.2,39880,0.130391173520562,5,16316.3141833077
"4897",24033,2020,3,2,2,4,0,0,2,0,10785,0.172739916550765,0,13201.3219399538
"4898",24034,2020,8,0,1,6,0,1,0,0,14945,0.152224824355972,0,14580.1976764349
"4899",24035,2020,82,56,12,211,12,0,0,0,332072,0.0878966007371895,14,32503.7685071317
"4900",24036,2020,13,8,4,7,3,1,0,0,29184,0.153234649122807,18,17262.9148388243
"4901",24037,2020,106,2,14,70,9,0,5,1,95037,0.133779475362227,13,14751.8027213216
"4902",24038,2020,25,0,2,5,1,0,0,1,14348,0.188946194591581,0,12172.171875
"4903",24039,2020,12,0,2,10,0,0,2,0,13603,0.153642578842902,0,12974.7318928263
"4904",24040,2020,13,3,2,55,2,0,0,0,36968,0.145937026617615,6,21367.8808285255
"4905",24041,2020,20,18,1,2.5,0,0,1,0,18208,0.138345782073814,0,8740.66408289172
"4906",24042,2020,11,0,2,4,0,2,0,0,13448,0.16307257584771,7,16856.2607586866
"4907",24043,2020,10,8,3,5.7,1,0,2,0,7966,0.176249058498619,0,14346.7470676692
"4908",24044,2020,4,0,1,2,0,0,1,0,7557,0.134047902606855,0,11071.3348097443
"4909",24045,2020,9,8,3,4,2,0,1,0,14188,0.173315477868621,4,15277.7563368765
"4910",24046,2020,8,0,1,8,0,0,1,0,18206,0.112545314731407,0,16091.0564929298
"4911",24047,2020,6,0,1,2,1,0,0,0,9277,0.184326829794114,0,11914.5914529915
"4912",24048,2020,9,0,2,6,2,0,0,0,5298,0.135711589278973,0,22134.7324391907
"4913",24049,2020,5,0,1,50,0,1,0,0,38389,0.116726145510433,3,10830.0759082606
"4914",24050,2020,28,23,4,30,3,0,1,0.75,52912,0.0935893559117024,7,17397.3920240412
"4915",24051,2020,11,0,1,9,0,1,0,0,15458,0.170914736705913,0,18051.4751459046
"4916",24052,2020,6,4,2,5,0,1,1,1,10304,0.199437111801242,0,13140.8191053288
"4917",24053,2020,72,42,5,13,1,3,1,0.4,32544,0.148844641101278,6,12763.4501593081
"4918",24054,2020,59,17,8,45,4,1,3,0.5,49741,0.14135220441889,13,12528.6877834839
"4919",24055,2020,10,1,3,10.5,2,0,1,0,27386,0.0950120499525305,0,19558.1461599787
"4920",24056,2020,8,8,3,5,0,2,1,0,17258,0.106037779580484,0,15242.9156987636
"4921",24057,2020,44,44,6,8,3,0,3,0.5,28996,0.135535935991171,4,11752.1053259141
"4922",24058,2020,17,16,5,23.4,5,0,0,1,20959,0.130254306026051,8,19890.2564562209
"4923",25002,2020,44,2,10,87.5,5,3,2,0.2,44093,0.179030685142766,0,42767.249302103
"4924",25003,2020,9,8,2,7,2,0,0,0.5,26542,0.139477055233215,10,18253.374324024
"4925",25004,2020,29,9,6,13,0,1,5,0.333333333333333,24899,0.174946785011446,5,21826.4200569569
"4926",25005,2020,13,7,4,11,2,0,2,0,17012,0.127321890430284,7,20794.691700448
"4927",25006,2020,650,351,96,1050,96,0,0,0.729166666666667,1003530,0.11132004025789,104,40838.0272528704
"4928",25007,2020,151,0,2,13,1,0,1,0.5,29334,0.156610077043704,7,20837.7365916955
"4929",25008,2020,37,28,10,65,9,1,0,0.5,55339,0.0988272285368366,17,24760.7348973982
"4930",25009,2020,71,34,8,44.991,4,3,1,0.5,59988,0.135677135427085,21,24321.8618692479
"4931",25010,2020,45,11,8,120,8,0,0,0.75,96593,0.15446253869328,24,18776.1740027098
"4932",25011,2020,62,0,17,300,17,0,0,0.470588235294118,289370,0.147002108027784,22,23182.4768955628
"4933",25012,2020,496,288,61,531.279,53,5,3,0.918032786885246,501441,0.132567939199228,216,35575.6879676105
"4934",25013,2020,30,14,4,25.5,4,0,0,0.5,40358,0.204271767679271,0,19849.9731962787
"4935",25014,2020,121,13,5,70,4,1,0,0.2,52345,0.159174706275671,13,24133.6440927236
"4936",25015,2020,78,53,14,110,3,11,0,0.142857142857143,79492,0.145725356010668,13,28258.8046033907
"4937",25016,2020,18,13,5,24,1,2,2,0,19505,0.182414765444758,7,21311.8870678617
"4938",25017,2020,43,8,8,75,8,0,0,0.875,78670,0.161878733951951,0,16289.8021340382
"4939",25018,2020,107,23,21,126.71,20,0,1,0.666666666666667,149122,0.11900993817143,6,24668.0481079666
"4940",26002,2020,57,57,7,70,7,0,0,0,91929,0.0913095976242535,33,30978.7522328812
"4941",26003,2020,30,5,10,17,3,1,5,0.3,24976,0.174607623318386,27,21934.7782643958
"4942",26004,2020,20,0,4,10,3,0,0,0,9492,0.101980615254952,34,25530.4198379573
"4943",26005,2020,4,3,2,1,1,1,0,0,1177,0.22090059473237,0,32715.7479892761
"4944",26006,2020,4,4,1,1.5,1,0,0,0,2788,0.232424677187948,3,26364.6963123644
"4945",26008,2020,5,0,1,1.2,0,0,1,0,979,0.259448416751788,0,20343.8285714286
"4946",26009,2020,8,3,1,1,0,0,1,1,759,0.284584980237154,0,32823.0831792976
"4947",26010,2020,5,0,1,1,0,0,1,0,1221,0.174447174447174,3,22542.0659340659
"4948",26012,2020,35,6,1,9,0,0,1,0,23151,0.146775517256274,0,20686.6955422068
"4949",26016,2020,4,3,1,2,1,0,0,0,4988,0.162790697674419,0,28507.3234421365
"4950",26017,2020,65,56,8,90,8,0,0,0.875,89122,0.109176185453648,28,34710.9526820557
"4951",26018,2020,111,101,23,350,23,0,0,1,436484,0.13966834981351,57,33757.6049571353
"4952",26019,2020,69,69,11,33,9,2,0,0.909090909090909,39451,0.120478568350612,9,40746.7525080476
"4953",26020,2020,10,10,2,8,0,2,0,0,4946,0.133643348160129,0,26559.1423255814
"4954",26021,2020,6,6,2,1,0,1,1,0,1848,0.2245670995671,0,37096.8737201365
"4955",26022,2020,8,0,2,1,1,1,0,0,863,0.188876013904983,0,36189.5874673629
"4956",26023,2020,4,4,1,5,0,1,0,0,5829,0.197117858980957,0,29350.8230818009
"4957",26025,2020,31,5,9,8,7,0,2,0,51431,0.137407400206101,7,32490.5553116028
"4958",26026,2020,34,0,6,41,1,5,0,0.166666666666667,61309,0.146520086773557,0,18389.9907745531
"4959",26027,2020,5,0,3,2.964,2,0,1,0.666666666666667,9041,0.0926888618515651,3,29057.4984623987
"4960",26028,2020,4,0,1,1,1,0,0,0,1009,0.230921704658077,0,29775.6312056738
"4961",26029,2020,127,20,9,110,8,0,1,1,156863,0.132083410364458,46,34731.8382986876
"4962",26030,2020,529,376,78,700,78,0,0,0.705128205128205,936263,0.111509266092967,102,49538.0727927674
"4963",26032,2020,3,0,1,1,1,0,0,0,888,0.234234234234234,0,27952.2093352192
"4964",26033,2020,58,49,6,40,6,0,0,1,77682,0.166151746865426,11,20337.8672028515
"4965",26035,2020,3,3,1,5.428,1,0,0,1,12536,0.129865985960434,0,28562.6197944835
"4966",26036,2020,21,20,6,35,6,0,0,0,33049,0.118460467790251,11,37067.6421207658
"4967",26037,2020,3,3,2,1,0,0,2,0,1101,0.269754768392371,0,40861.9776536313
"4968",26038,2020,5,3,1,8.75,1,0,0,0,5173,0.153682582640634,6,35839.6916030534
"4969",26039,2020,16,11,2,7,1,0,1,0,5774,0.107897471423623,7,30351.0961576747
"4970",26041,2020,54,24,6,26,3,0,3,0,14369,0.103417078432737,7,33715.9184867038
"4971",26042,2020,329,295,11,58.749,11,0,0,0.636363636363636,164387,0.141909031736086,24,28834.5691831188
"4972",26043,2020,240,119,27,302,26,0,0,0.380952380952381,264782,0.0794313812872476,49,38491.9527710751
"4973",26045,2020,9,0,4,3.2,0,1,3,0,2438,0.221082854799016,0,25982.354295837
"4974",26047,2020,10,10,4,8,4,0,0,0,9122,0.135935101951326,9,35529.9417090413
"4975",26048,2020,56,0,11,80,11,0,0,0.727272727272727,62689,0.093987780950406,65,32713.7548439731
"4976",26051,2020,4,3,1,8,1,0,0,0,4830,0.206004140786749,0,24395.4728940784
"4977",26052,2020,7,0,2,4.7,1,1,0,0.5,5257,0.214380825565912,4,29322.6312713103
"4978",26055,2020,84,50,10,230,10,0,0,1,199021,0.113907577592314,60,38478.7727955428
"4979",26056,2020,7,7,1,5,1,0,0,0,10729,0.0722341317923385,0,23862.3870725291
"4980",26058,2020,12,9,3,30,3,0,0,0.333333333333333,16203,0.144417700425847,10,33749.8660752611
"4981",26063,2020,4,0,2,1,1,1,0,0.5,1178,0.272495755517827,0,24995.9073869901
"4982",26064,2020,8,0,3,1.5,0,1,2,0,1381,0.20130340333092,0,26542.6182380216
"4983",26065,2020,16,14,2,1.75,0,0,2,0,1473,0.216564833672777,0,19808.592760181
"4984",26066,2020,8,5,2,14,2,0,0,0.5,8548,0.232452035563875,6,35454.4778904665
"4985",26067,2020,3,0,1,1.5,1,0,0,1,1429,0.224632610216935,0,33884.1020881671
"4986",26069,2020,2,0,1,3,1,0,0,1,4793,0.170874191529314,7,22718.0492214967
"4987",26071,2020,45,43,4,19.2,3,0,1,0,21692,0.146736123916651,4,21103.3408007098
"4988",26072,2020,16,8,2,11,2,0,0,0,14279,0.139855732194131,0,19278.3041156658
"4989",27001,2020,67,2,5,35,5,0,0,1,58524,0.128425944911489,11,17381.8930703128
"4990",27002,2020,163,93,20,76.33,13,6,1,0.65,243229,0.102039641654572,47,24390.4950387544
"4991",27003,2020,115,47,9,65,7,2,0,0.666666666666667,107731,0.0992657638005774,28,17806.8841905485
"4992",27004,2020,1366,691,160,400,140,2,15,0.58125,683607,0.115420117114073,158,38733.0232445104
"4993",27005,2020,253,59,14,74.59,10,0,3,1,214877,0.103854763422795,38,28623.0452701475
"4994",27006,2020,173,105,10,115,8,0,2,0.9,137257,0.101641446337892,14,22413.0979867154
"4995",27007,2020,236,121,9,35,9,0,0,1,32181,0.127559740219384,9,24605.3898220935
"4996",27008,2020,53,19,9,100,7,0,2,0.777777777777778,190885,0.0978390130183095,21,21088.3180241614
"4997",27009,2020,21,13,4,23,4,0,0,1,37749,0.127579538530822,0,20706.489803896
"4998",27010,2020,65,35,6,103,6,0,0,1,91185,0.103109063990788,5,22641.1805693479
"4999",27011,2020,59,28,3,19,3,0,0,0.666666666666667,30798,0.119325930255211,7,14384.9992460417
"5000",27012,2020,160,48,10,130,5,0,5,0.4,158601,0.105453307356196,19,24171.985885674
"5001",27013,2020,123,51,13,140,12,0,1,0.846153846153846,150300,0.0828675981370592,6,37667.282058167
"5002",27014,2020,75,18,11,113,1,0,10,1,96741,0.106800632616988,49,37494.9034280514
"5003",27015,2020,67,35,7,39.98,5,1,1,0.857142857142857,47905,0.110886128796577,6,14916.1777804275
"5004",27016,2020,35,12,7,47.3,5,2,0,0,58718,0.106321741203719,15,22409.8026096453
"5005",27017,2020,145,79,8,122.295,8,0,0,0.875,62310,0.121746108168833,17,22515.8198159364
"5006",28001,2020,7,0,2,7,2,0,0,1,9822,0.179393198941153,3,18842.964650432
"5007",28002,2020,16,11,4,32,4,0,0,0,28725,0.160696257615318,5,20649.1269315673
"5008",28003,2020,126,44,37,180,32,5,0,0.810810810810811,269790,0.0907187071425924,25,28959.510019675
"5009",28004,2020,3,0,1,4,1,0,0,0,8850,0.175593220338983,0,15806.0694535448
"5010",28006,2020,3,0,1,1,1,0,0,0,7542,0.168390347387961,0,10045.4898113208
"5011",28007,2020,17,15,5,10,5,0,0,0,16546,0.15562673758008,7,28176.636550308
"5012",28008,2020,6,0,1,3,1,0,0,0,4143,0.15592565773594,0,15480.3855612852
"5013",28009,2020,115,111,17,191.759,17,0,0,1,205933,0.172570690467288,46,39363.3806214421
"5014",28010,2020,6,0,1,1,1,0,0,1,1671,0.205864751645721,0,16265.8926441352
"5015",28011,2020,6,0,1,7,1,0,0,1,8288,0.172176640926641,4,14734.4318084652
"5016",28012,2020,28,0,7,49,7,0,0,0.571428571428571,41470,0.145671569809501,7,17771.1603410801
"5017",28013,2020,4,2,1,5.5,1,0,0,0,15032,0.162253858435338,0,16421.5093956323
"5018",28014,2020,7,6,2,3.3,2,0,0,1,3803,0.166447541414673,0,36966.5464159812
"5019",28015,2020,24,0,6,15.2,6,0,0,0,15677,0.150411430758436,4,28072.0948959987
"5020",28016,2020,10,0,3,7,3,0,0,0,17012,0.221725840583118,0,14902.6107393871
"5021",28017,2020,13,1,2,8,2,0,0,0,15994,0.157434037764162,5,17181.8231690592
"5022",28018,2020,6,0,1,7,1,0,0,1,6375,0.168941176470588,0,18540.281622088
"5023",28019,2020,4,0,2,7.5,2,0,0,0,14645,0.22560600887675,0,14938.21145686
"5024",28020,2020,4,0,1,1,1,0,0,0,2048,0.27099609375,0,15788.7646610815
"5025",28021,2020,96,54,13,76,13,0,0,0.0769230769230769,106144,0.178644106119988,24,21302.3395206931
"5026",28022,2020,366,180,56,705,25,2,17,0.732142857142857,541979,0.100907968758937,76,28391.4919251381
"5027",28023,2020,3,0,1,1.5,0,0,1,0,4280,0.198130841121495,0,19279.2928176796
"5028",28024,2020,12,0,3,11.2,3,0,0,0,6385,0.203758809710258,4,24683.3215700396
"5029",28025,2020,110,0,3,35,2,0,1,0,26237,0.159355109196936,10,36271.4182619474
"5030",28026,2020,5,0,1,2,0,0,1,0,3704,0.17170626349892,0,8233.31276297335
"5031",28027,2020,301,277,33,450,30,0,0,1,425058,0.0999016604792758,81,27490.3582142716
"5032",28028,2020,3,0,1,4,1,0,0,1,3810,0.148556430446194,0,16828.3338391502
"5033",28029,2020,6,0,2,2.8,2,0,0,0,13190,0.193479909021986,0,15525.1041973074
"5034",28030,2020,5,0,2,3.5,2,0,0,0,13618,0.167792627404905,0,16098.9331948052
"5035",28032,2020,180,61,62,500,53,1,0,0.870967741935484,704767,0.08243575536312,104,30813.6870984585
"5036",28033,2020,73,70,14,98,12,0,2,0.0714285714285714,132484,0.112541891851091,16,25358.739398403
"5037",28034,2020,5,0,1,6,0,1,0,0,7411,0.239913641883686,0,12331.2195670509
"5038",28035,2020,52,36,8,15,5,2,1,0.375,51405,0.145316603443245,9,19588.9982534255
"5039",28037,2020,19,0,5,28,3,0,1,0.2,23673,0.143032146327039,22,21725.7511722413
"5040",28038,2020,197,183,51,350,39,7,0,0.666666666666667,297562,0.171386131293646,81,39405.2784703123
"5041",28039,2020,27,3,5,4,1,1,3,0.2,28230,0.15820049592632,6,14469.2341612793
"5042",28040,2020,56,36,11,34,11,0,0,0.181818181818182,60055,0.140937473982183,12,24520.5580264072
"5043",28041,2020,278,212,46,232,26,0,9,0.804347826086957,349688,0.128142801583126,52,33961.767849296
"5044",28043,2020,15,0,2,12.75,2,0,0,0,22229,0.171127806019164,0,19497.364946323
"5045",29001,2020,10,6,2,16,2,0,0,0,11403,0.121020784004209,0,22361.864940239
"5046",29002,2020,14,7,3,16,2,0,1,0.333333333333333,16003,0.12035243391864,11,28024.0639229422
"5047",29003,2020,6,0,2,8.86,1,0,1,0.5,7087,0.113023846479469,0,17190.5986646884
"5048",29004,2020,4,0,1,10,1,0,0,0,18111,0.117608083485175,0,13042.9998317914
"5049",29005,2020,50,25,8,70,7,1,0,0.375,80725,0.132883245586869,43,26298.2522838863
"5050",29006,2020,23,4,6,45,5,1,0,0.333333333333333,51172,0.102966466036113,12,20288.5492846358
"5051",29007,2020,9,0,2,20,2,0,0,0,17332,0.0909300715439649,3,15587.157620495
"5052",29008,2020,8,2,2,14,1,1,0,0.5,16222,0.0932684009369991,0,17840.9763553857
"5053",29009,2020,2,0,1,6,1,0,0,0,5928,0.119264507422402,0,17495.1070531842
"5054",29010,2020,27,8,11,75,10,0,1,0.636363636363636,73215,0.11785836235744,14,22073.0336431138
"5055",29011,2020,5,0,1,12,1,0,0,0,4755,0.122187171398528,0,16093.8073270014
"5056",29012,2020,10,1,3,4.851,2,1,0,0.333333333333333,9416,0.126380628717077,0,13395.1930246542
"5057",29013,2020,77,15,13,110,11,2,0,0.692307692307692,98764,0.0936069823012434,17,17747.97185102
"5058",29014,2020,7,0,2,10,2,0,0,0.5,15190,0.124555628703094,0,22541.9317979638
"5059",29015,2020,6,0,5,50,4,1,0,0.4,38970,0.126173979984604,5,20390.148897175
"5060",29016,2020,5,0,2,5,2,0,0,0,7504,0.146455223880597,0,16176.7465390532
"5061",29017,2020,5,0,2,13,2,0,0,0.5,11592,0.0938578329882678,0,16085.7320834593
"5062",29018,2020,7,0,3,24,3,0,0,0.333333333333333,38579,0.107001218279375,0,18117.4932569117
"5063",29019,2020,9,0,3,20,2,1,0,0,22274,0.0948639669569902,7,20268.0073529412
"5064",29020,2020,4,0,1,10,1,0,0,1,9432,0.108142493638677,0,17802.2655699177
"5065",29021,2020,11,0,2,10.22,1,1,0,0,18686,0.126190731028578,10,18455.577647422
"5066",29022,2020,4,0,2,8,2,0,0,0.5,6432,0.0914179104477612,3,16822.8190195356
"5067",29023,2020,7,1,3,24,3,0,0,0.666666666666667,26309,0.118704625793455,0,17831.3957345972
"5068",29024,2020,4,1,2,24,2,0,0,0,28357,0.132877243714074,0,26892.5120189261
"5069",29025,2020,43,0,5,55,5,0,0,0.6,82688,0.0735415054179567,3,22812.3698717495
"5070",29026,2020,8,3,3,20,2,1,0,0.333333333333333,24116,0.100928843921048,12,21174.7072036302
"5071",29027,2020,4,0,2,8.575,2,0,0,0.5,12974,0.127716972406351,5,16462.4567072064
"5072",29028,2020,7,0,3,27,3,0,0,0,25257,0.0943896741497407,5,16813.4949606517
"5073",29029,2020,11,0,3,7,3,0,0,1,13328,0.118097238895558,0,19582.5717488789
"5074",29030,2020,7,0,2,14,1,1,0,0,15475,0.101518578352181,0,13574.4406047516
"5075",29031,2020,12,0,6,50,5,1,0,0.333333333333333,35284,0.0960492007708877,9,21065.0447009444
"5076",29032,2020,8,0,2,4.5,2,0,0,1,13561,0.126834304254848,0,18350.2438851471
"5077",29033,2020,38,10,10,115,10,0,0,1,99896,0.128233362697205,36,35291.3280319509
"5078",29034,2020,16,3,5,45,4,1,0,0,45438,0.105858532505832,7,15892.7805758439
"5079",29035,2020,4,0,2,2.5,1,0,1,1,6294,0.100095328884652,0,16603.0413646055
"5080",29036,2020,14,6,5,19,4,0,1,0.6,22529,0.125393936703804,18,29308.4768635543
"5081",29037,2020,5,0,2,8,2,0,0,0,9207,0.123384381448898,0,9675.47669576897
"5082",29038,2020,8,0,2,19,1,0,1,0,18006,0.0967455292680218,3,21843.3010262258
"5083",29039,2020,8,0,3,22,3,0,0,0.333333333333333,25607,0.0931776467372203,0,17132.9307580879
"5084",29040,2020,7,0,4,10,1,1,2,0,10601,0.136024903311008,0,15885.8528995757
"5085",29041,2020,10,0,4,6.882,4,0,0,0.25,33499,0.105764351174662,8,19666.6525821596
"5086",29042,2020,4,0,2,9.6,2,0,0,1,14197,0.127209973938156,3,21614.7461579226
"5087",29043,2020,12,0,7,36,6,1,0,0.857142857142857,42242,0.0964679702665593,12,26069.1315281595
"5088",29044,2020,13,2,6,35,4,0,2,0.333333333333333,45717,0.112824551042282,7,21173.2386277927
"5089",29045,2020,4,0,1,11,1,0,0,0,6211,0.0970858154886492,0,20112.6323964497
"5090",29046,2020,8,0,2,4,0,2,0,0.5,4951,0.088264996970309,0,11563.4376443418
"5091",29047,2020,4,0,1,4,1,0,0,0,3534,0.0953593661573288,0,14463.3956043956
"5092",29049,2020,6,0,1,3.5,0,1,0,1,5884,0.131883072739633,0,22835.2926368785
"5093",29050,2020,8,0,4,4.5,3,1,0,0.25,11761,0.113850863021852,3,16839.2792596625
"5094",29051,2020,3,0,1,4,1,0,0,1,4092,0.14247311827957,0,22899.9238095238
"5095",29052,2020,4,0,1,4.5,1,0,0,0,6436,0.122125543816035,0,15407.0786658276
"5096",29053,2020,6,0,2,10,2,0,0,0,7688,0.109131113423517,0,24208.9581770984
"5097",29054,2020,3,0,1,7,1,0,0,1,5689,0.13060291791176,0,20523.9720335597
"5098",29055,2020,4,0,2,2.12,1,1,0,0,3077,0.145921351966201,0,16150.4777259228
"5099",29056,2020,5,0,2,3.5,2,0,0,0.5,7952,0.114939637826962,0,18996.6462908012
"5100",29057,2020,4,0,1,3,0,1,0,0,4636,0.131147540983607,0,18330.4016044121
"5101",29058,2020,4,0,1,7,1,0,0,0,9463,0.124062136743105,3,16959.896125085
"5102",29059,2020,4,0,2,8,2,0,0,0.5,7750,0.0896774193548387,0,15642.5058295964
"5103",29060,2020,3,0,2,3.5,1,1,0,0,5443,0.095535550248025,4,16959.1819198926
"5104",30001,2020,5,0,1,4,1,0,0,0,9701,0.103700649417586,0,15275.3718827076
"5105",30002,2020,10,0,1,1,0,1,0,0,3441,0.115664051147922,0,10848.5705728192
"5106",30003,2020,71,46,9,27,7,0,2,0.625,80815,0.137288869640537,32,20974.1373986014
"5107",30004,2020,14,4,4,40,4,0,0,0,41742,0.190623352977816,6,19583.7194854095
"5108",30005,2020,10,5,1,1.5,0,1,0,0,5253,0.188083000190367,0,17698.0797693417
"5109",30006,2020,3,0,1,4.5,1,0,0,0,23100,0.097965367965368,0,13759.3566239181
"5110",30007,2020,5,0,1,4.5,0,0,1,0,6538,0.162893851330682,0,13573.3999025816
"5111",30009,2020,41,0,4,43,2,2,0,0.5,28184,0.190746522849844,11,16906.7131242741
"5112",30010,2020,37,8,5,15,2,0,3,1,64234,0.100507519382259,11,15028.9543514603
"5113",30011,2020,61,11,10,34.4,1,7,2,0.9,57035,0.166371526255808,8,28492.4361740642
"5114",30013,2020,31,25,10,32,3,1,1,0.7,26843,0.185672242297806,10,25614.6743898125
"5115",30014,2020,27,3,4,19,3,1,0,0.5,46955,0.12903844106059,0,19011.2977168262
"5116",30015,2020,20,4,4,35,0,3,1,0.75,33839,0.190253849109016,7,17382.3950692304
"5117",30017,2020,6,0,1,2.5,0,0,1,0,4709,0.185814397961351,0,16540.7813163482
"5118",30018,2020,3,0,1,1,0,0,1,0,1978,0.0950455005055612,0,6341.88628762542
"5119",30021,2020,12,5,3,14,2,0,1,0.333333333333333,23461,0.15958399045224,4,17008.4249783174
"5120",30022,2020,5,0,2,7,2,0,0,0,22651,0.100128029667564,0,12953.564516129
"5121",30023,2020,13,3,3,15,2,0,0,0.666666666666667,49180,0.137698251321675,0,11301.3475270226
"5122",30024,2020,5,0,2,13,0,2,0,0.5,16485,0.108037609948438,0,11116.9065586224
"5123",30025,2020,3,0,1,4.5,1,0,0,0,27217,0.104236322886431,0,8514.84214445272
"5124",30026,2020,10,3,3,16,2,0,1,0.333333333333333,25993,0.11260724041088,8,29275.1804220025
"5125",30028,2020,177,144,26,280,18,3,5,0.846153846153846,144550,0.189415427187824,78,48064.0086204825
"5126",30030,2020,34,12,5,20,3,1,1,0,41835,0.158527548703239,6,21256.1196627686
