clave_mun,staff,presupparcial,light,waste,poli,tax,pobtot2018,P60,ingpc2015,salmed,compstaff,pcollege,progtot,capreg,pagemed,pageold,ptemp,Estado,party,pct_muj,rural,semirural,urbsmall,urbmed,indice_marg,Partido,Ali
8050,456,141375198,5673,71,2633,0.070185993,64473,0.117320429,31651.19137,224017.3794,0.379385965,0.109649123,6,0,0.361842105,0.210526316,0.524122807,8,PAN,0.27593819,0,0,1,0,-1.57,PAN,TRUE
8051,100,33561334,800,28,400,0.07930195,8010,0.097877653,30091.90723,223853.86,0.1,0.06,12,0,0.32,0.31,0,8,PRI,0.4,0,1,0,0,-0.205,PRI-PNA,FALSE
8052,327,79846076,4100,30,2100,0.102667419,24888,0.136491482,39565.11299,177598.318,0.171253823,0.027522936,0,0,0.406727829,0.256880734,0.097859327,8,PAN,0.100917431,0,0,1,0,-1.513,PAN,TRUE
8053,91,19674195,1019,6,0,0.025865969,5047,0.151575193,20385.86741,139044.2857,0.494505495,0.142857143,0,0,0.274725275,0.252747253,0,8,PRI,0.417582418,0,1,0,0,-0.637,PRI-PVEM-PNA,FALSE
8054,144,37227653,520,2,88,0.040802186,7756,0.124290872,50657.10543,110450.8125,0.1875,0.069444444,0,0,0.354166667,0.409722222,0,8,PAN,0.431654676,0,1,0,0,-0.918,PAN,TRUE
8055,165,38398133,1310,28,362,0.06192494,16777,0.142158908,24527.36842,112178.5152,0.278787879,0.103030303,4,0,0.4,0.115151515,0,8,PRI,0.412903226,0,0,1,0,-0.962,PRI-PVEM-PT-PNA,FALSE
8056,79,20701490,521,2,9,0.009295784,2107,0.223540579,18021.88636,141067.6582,0.17721519,0.088607595,0,0,0.481012658,0.202531646,0,8,PAN,0.35443038,1,0,0,0,-0.236,PAN,TRUE
8057,98,17095115,508,3,12,0.015962756,2218,0.258340848,22410.85959,144389.5816,0.142857143,0.081632653,0,0,0.173469388,0.071428571,0,8,PAN,0.44047619,1,0,0,0,-0.378,PAN,TRUE
8059,362,24414982,1453,2,232,0.037369164,4953,0.166969513,31889.14328,95938.29834,0.08839779,0.035911602,0,0,0.430939227,0.220994475,0.013812155,8,PRI,0.336134454,0,1,0,0,-1.088,PRI-PVEM-PT-PNA,FALSE
8060,356,106976933,1152,15,532,0.022976462,11355,0.149009247,29213.61618,152918.2921,0.179775281,0.137640449,0,1,0.474719101,0.098314607,0.101123596,8,LEFT,0.312138728,0,1,0,0,-1.529,PMC,FALSE
8061,153,35130526,713,1,20,0.041342105,3462,0.249566724,24409.14714,98084.98693,0.169934641,0.065359477,0,1,0.666666667,0,0.777777778,8,PAN,0.388059701,0,1,0,0,-0.737,PAN,TRUE
8062,421,77917815,3400,50,1432,0.056811116,30357,0.142734789,30415.70755,140010.8195,0.13064133,0.076009501,13,0,0.586698337,0.040380048,0,8,PAN,0.301075269,0,0,1,0,-1.227,PAN,TRUE
8066,179,40539409,400,1,123,0.002500128,6848,0.121933411,16783.89486,96183.37989,0.067039106,0.005586592,4,0,0.346368715,0.234636872,0.944134078,8,PRI,0.642458101,0,1,0,0,1.521,PRI-PVEM-PT-PNA,FALSE
8067,169,33774217,924,4,35,0.01521992,4841,0.210906837,24064.01853,89789.3432,0.130177515,0.088757396,0,0,0.307692308,0.384615385,0.313609467,8,PRI,0.335483871,0,1,0,0,-0.75,PRI-PVEM-PT-PNA,FALSE
10002,93,47839870,210,6,0,0.01007394,4282,0.096917328,19554.13258,95634.80645,0.161290323,0.11827957,0,0,0.311827957,0.096774194,0,10,PRI,0.462365591,0,1,0,0,0.45,PRI,FALSE
10003,113,25198735,356,4,120,0.002683443,4170,0.127577938,13234.44694,65190.41593,0.10619469,0.123893805,0,0,0.380530973,0.327433628,0,10,PRI,0.3,0,1,0,0,-0.419,PVEM,FALSE
10004,301,125608718,2957,10,215,0.027871844,34696,0.123818308,19436.09396,122692.7276,0.166112957,0.172757475,0,0,0.561461794,0.096345515,0,10,PRI,0.397590361,0,0,1,0,-0.728,PRI,FALSE
10005,5944,1511794089,2202,510,22927,0.193397197,667411,0.10515859,30865.72907,156964.7209,0.296433378,0,20,1,0.439266487,0.244784657,0.187415882,10,PAN,0.357298908,0,0,0,0,-1.585,PAN,TRUE
10006,192,34330833,1065,1,151,0.008533118,10157,0.146992222,13674.33351,62579.06771,0.203125,0.052083333,7,0,0.411458333,0.229166667,0,10,PAN,0.480662983,0,1,0,0,-0.113,PAN,TRUE
10007,2385,774050703,26901,367,12073,0.106647745,363793,0.101890361,25349.15189,166384.7325,0.127044025,0.12327044,6,0,0.389098532,0.161006289,0,10,PRI,0.280922432,0,0,0,1,-1.488,PRI,FALSE
10009,142,48162359,825,5,60,0.011458113,9925,0.133501259,25167.72698,120904.7113,0.112676056,0,10,0,0.338028169,0.190140845,0,10,PRI,0.34057971,0,1,0,0,0.233,PRI,FALSE
10010,76,20113833,855,1,20,0.018569183,3929,0.195215067,18000.1146,50195.32895,0.131578947,0.052631579,5,0,0.342105263,0.381578947,0,10,PAN,0.597014925,0,1,0,0,-0.689,PAN,TRUE
10011,151,21153229,750,2,7,0.018037488,4856,0.215815486,16792.67938,65120.76821,0.052980132,0.086092715,8,0,0.350993377,0.099337748,0,10,PRI,0.596899225,0,1,0,0,-0.444,PRI,FALSE
10013,419,67243976,2350,3,410,0.053219282,26577,0.10798811,16982.4916,62527.79952,0.052505967,0.100238663,13,0,0.329355609,0.171837709,0.725536993,10,PRI,0.533980583,0,0,1,0,-0.746,PRI,FALSE
10014,286,207839438,500,5,130,0.002586443,45548,0.060990603,14121.93333,135747.0804,0.300699301,0.181818182,0,0,0.272727273,0.237762238,0,10,PRI,0.426573427,0,0,1,0,4.845,PRI,FALSE
10015,215,35522067,900,9,144,0.013932755,12795,0.161000391,15142.01353,78465.84651,0.130232558,0.302325581,4,0,0.451162791,0.027906977,0,10,PRI,0.444976077,0,1,0,0,-0.404,PRI,FALSE
10017,135,52831818,1437,4,28,0.012711667,8330,0.198679472,20751.27833,83182.57778,0.111111111,0.140740741,7,0,0.325925926,0.311111111,0,10,PRI,0.391304348,0,1,0,0,-0.561,PRI,FALSE
10018,116,43517915,2000,15,200,0.038296421,10568,0.184140802,25143.52557,109338.931,0.24137931,0.181034483,8,0,0.172413793,0.068965517,0,10,PAN,0.244444444,0,1,0,0,-1.093,PAN,TRUE
10020,167,46171366,1615,20,24,0.023962499,12511,0.155862841,18641.08137,79619.59281,0.149700599,0.233532934,1,0,0.586826347,0.017964072,0,10,PAN,0.434108527,0,1,0,0,-0.761,PAN,TRUE
10022,472,64437414,2577,25,870,0.03216144,25478,0.136352932,16345.97966,71650.76695,0.146186441,0.146186441,11,0,0.389830508,0.338983051,0.18220339,10,PAN,0.40776699,0,0,1,0,-0.846,PAN,TRUE
10023,442,128164123,2400,25,170,0.008084478,50850,0.074906588,19506.1067,177014.5294,0.246606335,0.350678733,19,0,0.457013575,0.395927602,0,10,PRI,0.391891892,0,0,1,0,0.106,PRI,FALSE
10024,241,51993147,1700,11,150,0.013073562,12812,0.151810802,17803.17089,60796.85477,0.228215768,0.078838174,0,0,0.356846473,0.307053942,0,10,PRI,0.417040359,0,1,0,0,-0.521,PRI,FALSE
10025,52,24269371,300,2,0,0.009856503,2953,0.248560786,19062.65523,111928.9808,0.288461538,0,6,0,0.230769231,0.307692308,0,10,PRI,0.608695652,0,1,0,0,-0.103,PRI,FALSE
10026,214,76743829,1226,30,455,0.009347563,17803,0.093298882,24954.61979,122280.4579,0.158878505,0.11682243,5,0,0.406542056,0.331775701,0.785046729,10,PRI,0.299065421,0,0,1,0,-0.26,PRI,FALSE
10027,165,26758996,650,8,40,0.00769136,5387,0.15908669,11346.46843,50311.41212,0.16969697,0.024242424,5,0,0.406060606,0.072727273,0,10,LEFT,0.366666667,0,1,0,0,0.126,PRD,FALSE
10028,241,89676895,1346,15,95,0.013538861,11983,0.153300509,18485.71414,59357.34025,0.058091286,0.128630705,0,0,0.373443983,0.315352697,0,10,PRI,0.514522822,0,1,0,0,-0.564,PRI,FALSE
10029,96,17679565,360,1,30,0.006226331,2117,0.163438829,17193.45752,70545.79167,0.09375,0.0625,5,0,0.385416667,0.166666667,0,10,PRI,0.469135802,1,0,0,0,-0.482,PRI,FALSE
10030,121,11954491,162,0.286,0,0.012620552,1645,0.184194529,13853.60208,42405.39669,0.05785124,0.041322314,0,0,0.603305785,0.181818182,0,10,PRI,0.494949495,1,0,0,0,-0.503,PRI,FALSE
10031,97,27805858,967,1,1825,0.009330721,6779,0.164035994,12964.39904,85745.23711,0.18556701,0.144329897,7,0,0.567010309,0.24742268,0,10,PRI,0.434210526,0,1,0,0,-0.43,PRI,FALSE
10032,661,186284828,5097,42,181,0.03447204,48358,0.116857604,22211.37376,106042.0484,0.139183056,0.116490166,0,0,0.488653555,0.23903177,0,10,PRI,0.286655684,0,0,1,0,-0.676,PRI,FALSE
10033,104,20065054,900,3,200,0.019845544,6889,0.14370736,15515.41588,104598.2212,0.144230769,0.096153846,0,0,0.355769231,0.25,0,10,LEFT,0.625,0,1,0,0,-0.218,PT,FALSE
10034,344,114930035,337,7,216,0.001054934,26312,0.084600182,20193.65919,91539.42733,0.122093023,0.020348837,14,0,0.479651163,0.433139535,0,10,PRI,0.374193548,0,0,1,0,1.624,PRI,FALSE
10035,172,62528218,1600,12,240,0.03641072,11249,0.168992799,20005.61318,77578.66279,0.191860465,0.209302326,7,0,0.354651163,0.25,0.052325581,10,PRI,0.379084967,0,1,0,0,0.144,PRI,FALSE
10036,285,57197956,1930,6,800,0.018367717,21364,0.129657368,16879.80017,55167.75439,0.09122807,0.119298246,6,0,0.368421053,0.431578947,0,10,PANC,0.525,0,0,1,0,-0.791,PAN-PRD,TRUE
10037,92,36550531,240,2,80,0.005526366,9173,0.094843563,21224.92747,123194.7826,0.119565217,0.119565217,0,0,0.369565217,0.27173913,0,10,PRI,0.336956522,0,1,0,0,0.321,PRI,FALSE
10038,300,62740961,1700,19,0,0.035112039,23005,0.122408172,19852.40107,99738.15,0.12,0.153333333,0,0,0.6,0.283333333,0,10,PRI,0.319852941,0,0,1,0,-1.117,PRI,FALSE
10039,399,63378455,2000,45,7,0.039106895,27604,0.119439212,21574.29523,87699.30827,0.285714286,0.185463659,11,0,0.448621554,0.248120301,0,10,PAN,0.36627907,0,0,1,0,-1.001,PAN,TRUE
11002,682,270584658,10000,80,1599,0.059715928,108766,0.161815273,20878.34448,190870.522,0.483870968,0.158357771,16,0,0.42228739,0.293255132,0,11,LEFT,0.263929619,0,0,0,1,-0.861,PRD,FALSE
11003,1218,1042514091,14297,113,6563,0.257279852,171767,0.110323869,24008.73943,162860.0164,0.41543514,0,18,1,0.397372742,0.250410509,0,11,PAN,0.373091603,0,0,0,1,-0.611,PAN,TRUE
11004,465,196761398,5032,45,0,0.055821818,63601,0.108378799,20527.87588,146372.4903,0.662365591,0.182795699,2,0,0.361290323,0.195698925,0,11,PAN,0.391089109,0,0,1,0,-0.643,PAN,TRUE
11005,597,249754585,7169,82,0,0.099587167,111367,0.082097928,24424.21143,174535.8074,0.48241206,0.257956449,15,0,0.371859296,0.30318258,0,11,PAN,0.308447937,0,0,0,1,-0.803,PAN,TRUE
11006,122,79238272,500,2,0,4.12E-04,5362,0.166728833,17211.6759,114720.1311,0.475409836,0.114754098,0,0,0.467213115,0.139344262,0,11,PAN,0.302083333,0,1,0,0,0.627,PAN,TRUE
11007,3742,1574686925,28757,371,12008,0.134207632,510629,0.108822648,30871.0279,169497.6334,0.375467664,0.800106895,0,1,0.45029396,0,0,11,PAN,0.36966177,0,0,0,0,-1.386,PAN,TRUE
11008,418,193300368,8852,45,564,0.026742119,40425,0.133358071,20455.36786,124070.0478,0.33492823,0.196172249,4,0,0.399521531,0.244019139,0,11,PAN,0.349570201,0,0,1,0,-0.425,PAN,TRUE
11011,810,234049828,7996,80,260,0.049402157,96021,0.116057946,22054.28525,143454.3914,0.458024691,0.141975309,0,0,0.351851852,0.27037037,0.109876543,11,LEFT,0.398765432,0,0,1,0,-0.967,PRD,FALSE
11012,291,158295720,1845,22,2744,0.02173976,30148,0.131750033,17774.54738,141426.6289,0.295532646,0.264604811,0,0,0.298969072,0.213058419,0,11,PAN,0.312714777,0,0,1,0,-0.483,PAN,TRUE
11014,650,503864916,11537,85,5001,0.053222503,160061,0.093595567,18726.70881,227707,0.561538462,0.121538462,0,0,0.455384615,0.216923077,0.035384615,11,PAN,0.277511962,0,0,0,1,-0.268,PAN,TRUE
11015,1572,527292775,15022,200,6832,0.088147922,189941,0.101536793,31377.30736,215897.0585,0.005089059,0.173664122,17,1,0.433842239,0.230279898,0.213104326,11,PRI,0.368956743,0,0,0,1,-1.272,PRI-PVEM-PNA,FALSE
11016,283,81469957,3456,13,636,0.023755745,20925,0.138685783,15374.07967,142624.5972,0,0.088339223,0,1,0.339222615,0.243816254,0,11,PAN,0.350806452,0,0,1,0,-0.527,PAN,TRUE
11017,2887,1562768126,32272,480,16562,0.118892353,580248,0.103886614,27984.51147,187814.9602,0.410807066,0.198822307,0,0,0.417734673,0.21267752,0.032906131,11,PAN,0.312088673,0,0,0,0,-1.276,PAN,TRUE
11018,451,139675030,3325,27,273,0.021093681,38344,0.129668266,18928.57648,88626.02661,0.450110865,0.079822616,0,0,0.323725055,0.312638581,0,11,PRI,0.265753425,0,0,1,0,-0.795,PRI,FALSE
11019,490,144397183,4100,20,402,0.027042493,49776,0.138741562,14957.42418,124601.0429,0.334693878,0.228571429,0,0,0.371428571,0.179591837,0,11,PRI,0.328358209,0,0,1,0,-0.017,PVEM,FALSE
11020,8477,4029429911,82000,1185,94447,0.184232425,1664272,0.091693545,36084.49794,231975.0941,0.596555385,0.429279226,10,1,0.417246667,0.150642916,0.013212221,11,PAN,0.331885752,0,0,0,0,-1.494,PAN,TRUE
11021,772,204711675,4750,43,15561,0.079947356,47684,0.160724771,24339.18867,136223.7552,0.340673575,0.240932642,6,0,0.488341969,0.238341969,0,11,LEFT,0.199675325,0,0,1,0,-1.197,PRD,FALSE
11022,421,132335664,3105,12,464,0.033978924,25643,0.104277971,15887.07203,101222.5511,0.149643705,0.073634204,17,0,0.522565321,0.06888361,0,11,PRI,0.276041667,0,0,1,0,-0.174,PRI,FALSE
11023,737,478194347,8572,100,3389,0.047969465,153952,0.131644928,18324.24177,184813.5237,0.305291723,0.189959294,0,0,0.42605156,0.237449118,0,11,PAN,0.251017639,0,0,0,1,-0.304,PAN,TRUE
11025,792,218864019,8984,51,4239,0.052080881,80835,0.078332406,28896.75645,112415.9343,0.304292929,0.231060606,0,0,0.357323232,0.237373737,0.03030303,11,PAN,0.284615385,0,0,1,0,-1.004,PAN,TRUE
11027,1238,948795644,22865,350,0,0.075863493,270876,0.123757734,31312.18456,212644.454,0.221324717,0.205169628,0,0,0.393376414,0.33279483,0.008077544,11,PAN,0.34006462,0,0,0,1,-1.296,PAN,TRUE
11028,673,246542295,4076,58,5189,0.04735868,94710,0.162305987,19694.8577,169231.7697,0.367013373,0,0,0,0.424962853,0.364041605,0,11,PRI,0.402674591,0,0,1,0,-0.639,PRI,FALSE
11030,623,406707686,7450,68,2095,0.033782543,117224,0.09763359,17420.68606,164893.939,0.457463884,0.208667737,15,0,0.410914928,0.200642055,0,11,PRI,0.282504013,0,0,0,1,-0.044,PVEM,FALSE
11031,1079,439687129,12883,85,4701,0.087268197,127410,0.096216937,31688.48332,138911.6589,0.478220575,0.248378128,18,0,0.388322521,0.227988879,0,11,PAN,0.160692213,0,0,0,1,-1.064,PAN,TRUE
11032,520,264493570,6470,80,1072,0.073740031,86131,0.08065621,27042.63054,160870.2154,0.361538462,0,11,0,0.457692308,0.380769231,0.196153846,11,PRI,0.294900222,0,0,1,0,-0.914,PVEM,FALSE
11033,1009,318086936,2785,67,2897,0.050797649,125960,0.088821848,20370.31663,132723.0387,0.266600595,0.236868186,11,0,0.367690783,0.237859267,0.081268583,11,PAN,0.331701346,0,0,0,1,-0.246,PAN,TRUE
11035,620,289267619,4982,56,5513,0.040967825,81718,0.101507624,18860.96049,119619.1629,0.237096774,0.240322581,15,0,0.353225806,0.190322581,0.017741935,11,LEFT,0.271461717,0,0,1,0,-0.431,PRD,FALSE
11036,317,76535831,2100,10,30,0.013371349,6702,0.194419576,16931.5531,80836.87382,0.157728707,0.072555205,0,0,0.334384858,0.018927445,0.031545741,11,PRI,0.355648536,0,1,0,0,-0.388,PRI,FALSE
11038,252,91978830,1363,15,0,0.019244451,11369,0.167472953,14736.88033,114352.2698,0.357142857,0.107142857,0,0,0.420634921,0.154761905,0.166666667,11,PRI,0.267015707,0,1,0,0,-0.574,PRI,FALSE
11039,523,139712834,3662,32,1474,0.042120049,35835,0.158894935,17874.27126,110174.826,0.326959847,0.284894837,0,0,0.338432122,0.305927342,0.260038241,11,PAN,0.343283582,0,0,1,0,-0.447,PAN,TRUE
11040,221,101568735,3142,5,166,0.004685699,19639,0.091959876,16069.24967,132170.2489,0.343891403,0,5,1,0.357466063,0.176470588,0.004524887,11,PRI,0.398989899,0,0,1,0,0.413,PRI-PVEM-PNA,FALSE
11042,954,417411331,12770,71,1635,0.031549957,148258,0.129780518,19962.14407,143725.2642,0.314465409,0.309224319,0,1,0.796645702,0.15932914,0,11,PAN,0.350461133,0,0,0,1,-0.55,PAN,TRUE
11045,267,106493652,1960,3,0,0.003910452,11224,0.144333571,17778.70157,111639.3708,0.38576779,0,0,0,0.38576779,0.149812734,0,11,PAN,0.483606557,0,1,0,0,0.677,PAN,TRUE
12001,9101,2322535199,33171,725,1487,0.163583311,781651,0.127814076,24987.24171,154037.0337,0.387869465,0.254257774,17,0,0.517635425,0.254038018,0.038127678,12,LEFT,0.335437463,0,0,0,0,-0.768,PRD-PT,FALSE
12003,357,124223101,1209,9,23,9.65E-04,37763,0.131769192,12231.1554,89318.0112,0.109243697,0.333333333,0,0,0.333333333,0.308123249,0,12,PRI,0.266106443,0,0,1,0,1.315,PRI,TRUE
12004,112,71073689,1300,4,35,7.03E-04,20771,0.111309037,11074.13561,163470.2321,0.276785714,0.151785714,0,0,0.401785714,0.044642857,0,12,PRI,0.375,0,0,1,0,2.554,PRI,TRUE
12006,127,39900164,600,11,30,0.009504652,11365,0.157677079,25900.30775,91515.75591,0.236220472,0.220472441,0,0,0.338582677,0.236220472,0,12,Other,0.204724409,0,1,0,0,0.154,PNA,FALSE
12007,636,74929806,2400,58,0,0.010299024,33053,0.136840831,20315.59619,71523.09277,0.110062893,0.094339623,12,1,0.512578616,0.133647799,0,12,PRI,0.366352201,0,0,1,0,-0.14,PRI,TRUE
12008,98,33670135,1111,7,184,0.002507982,8998,0.157368304,10520.12977,88529.23469,0.173469388,0.244897959,12,0,0.214285714,0.153061224,0,12,PRI,0.357142857,0,1,0,0,1.349,PRI,TRUE
12010,190,117625883,2600,2,105,0.001082203,28061,0.084316311,6712.130633,131018.9737,0.073684211,0.147368421,18,0,0.315789474,0.252631579,0,12,LEFT,0.210526316,0,0,1,0,2.295,PRD,FALSE
12015,112,35175729,1854,18,236,0.016249627,12920,0.165634675,18286.57363,175850.4911,0.410714286,0.1875,0,0,0.464285714,0.205357143,0,12,PRI,0.417582418,0,1,0,0,-0.526,PRI,TRUE
12018,224,39264963,1388,10,4,0.00571315,14300,0.13993007,15589.84455,65130.42411,0.09375,0.321428571,11,0,0.379464286,0.316964286,0,12,PRI,0.339285714,0,1,0,0,0.351,PRI,TRUE
12023,420,74270912,450,4,170,0.004062042,26482,0.133411374,16914.7243,90360.02381,0.107142857,0.107142857,3,0,0.373809524,0.273809524,0,12,PRI,0.342857143,0,0,1,0,0.575,PRI,TRUE
12028,1114,360544184,600,28,418,0.008068896,123134,0.103894944,12775.21967,129309.8851,0.165170557,0.174147217,5,0,0.386894075,0.249551167,0,12,PRI,0.401256732,0,0,0,1,1.791,PRI,TRUE
12029,3289,334740062,18700,210,18099,0.066438413,275029,0.094040992,26757.69008,146688.2943,0.162967467,0.285193068,16,0,0.449072666,0.301003344,0.041958042,12,PRI,0.395496129,0,0,0,1,-0.733,PRI,TRUE
12031,65,26107152,642,1,0,0.001119899,6285,0.168019093,13514.75337,70495.73846,0.184615385,0.2,0,0,0.369230769,0.2,0,12,LEFT,0.4,0,1,0,0,1.197,PMC,FALSE
12032,232,167947385,2744,11,5,1.45E-04,37122,0.085259415,12532.65531,141883.7931,0.275862069,0.318965517,0,0,0.487068966,0.099137931,0,12,PRI,0.443965517,0,0,1,0,1.806,PRI,TRUE
12034,396,102362828,3836,24,324,0.017783295,36748,0.166675737,16942.3003,89152.5404,0.126262626,0.186868687,0,1,0.340909091,0.373737374,0.416666667,12,PRI,0.358585859,0,0,1,0,0.417,PRI,TRUE
12035,1656,278323306,8680,112,824,0.044112303,151411,0.123564338,25668.4459,137603.279,0.183574879,0.228864734,0,0,0.433574879,0.336956522,0.042270531,12,PRI,0.379333333,0,0,0,1,-0.58,PRI,TRUE
12039,254,95317106,2371,8,15,6.67E-04,25748,0.138690384,18111.38712,113159.3189,0.106299213,0.244094488,0,0,0.299212598,0.255905512,0,12,LEFT,0.326771654,0,0,1,0,0.078,PRD,FALSE
12044,138,34002479,925,4,35,0.009199705,12200,0.134344262,18026.04796,117154.2174,0.195652174,0.31884058,12,0,0.304347826,0.101449275,0,12,PRI,0.384057971,0,1,0,0,0.184,PVEM,TRUE
12045,130,132988511,600,10,5,0.004444101,27699,0.110076176,11654.71827,150934.1615,0.4,0.284615385,0,0,0.276923077,0.315384615,0.769230769,12,PRI,0.276923077,0,0,1,0,2.008,PRI,TRUE
12046,500,176894489,4630,60,1480,0.006045378,66826,0.093691078,18167.18024,149239.304,0.084,0.07,2,0,0.378,0.06,0,12,LEFT,0.43,0,0,1,0,0.769,PRD-PT,FALSE
12050,490,82505779,2300,47,42,0.032630609,38195,0.115983768,18897.31779,99480.41224,0.142857143,0.136734694,8,0,0.289795918,0.087755102,0,12,LEFT,0.285714286,0,0,1,0,-0.384,PRD-PT,FALSE
12051,183,109093165,2581,8,67,0.005339171,35864,0.117276377,13799.69789,159250.8033,0.316939891,0.18579235,13,0,0.273224044,0.142076503,0,12,LEFT,0.284153005,0,0,1,0,1.258,PRD,FALSE
12053,471,134698006,600,19,374,0.0361412,49797,0.134747073,15463.77773,128908.6709,0.095541401,0.401273885,15,0,0.225053079,0.129511677,0,12,PRI,0.331210191,0,0,1,0,0.915,PRI,TRUE
12054,275,140976259,700,0.857,35,3.54E-04,24913,0.11636495,14685.29609,116329.4436,0.250909091,0.312727273,0,0,0.345454545,0.036363636,0,12,LEFT,0.312727273,0,0,1,0,2.583,PRD,FALSE
12055,1028,249764119,11700,66,233,0.025538647,105277,0.131804668,17740.70187,129393.2091,0.088521401,0.314202335,0,0,0.535992218,0.186770428,0.139105058,12,PRI,0.381477398,0,0,0,1,-0.285,PRI,TRUE
12057,577,149751711,600,80,227,0.046663015,64607,0.150076617,21536.14815,119615.9081,0.13864818,0.124783362,18,0,0.339688042,0.279029463,0,12,PRI,0.256499133,0,0,1,0,0.102,PRI,TRUE
12058,462,191272354,600,41,150,0.008366025,53809,0.147856307,16872.23206,116285.5238,0.188311688,0.238095238,0,1,0.404761905,0.103896104,1,12,LEFT,0.30952381,0,0,1,0,0.604,PRD,FALSE
12061,416,119246221,2435,21,928,0.011824724,42546,0.121256992,20079.97817,139362.9712,0.213942308,0.307692308,16,1,0.377403846,0.302884615,0.355769231,12,PRI,0.335038363,0,0,1,0,0.162,PRI,TRUE
12064,320,121319189,2000,6,0,0.002305605,11647,0.190607023,16463.39832,48894.26875,0.046875,0.153125,0,0,0.59375,0.16875,0,12,LEFT,0.171875,0,1,0,0,0.199,PRD-PT,FALSE
12065,75,31075617,600,2,28,0.007640621,7504,0.137659915,11083.33026,94048.16,0.2,0.12,0,0,0.506666667,0.133333333,0,12,PRI,0.24,0,1,0,0,1.271,PRI,TRUE
12066,922,204397953,1768,51,2137,0.01126821,93187,0.079785807,16358.16365,90293.94469,0.110629067,0.295010846,1,0,0.288503254,0.318872017,0,12,PRI,0.333707865,0,0,1,0,0.619,PRI,TRUE
12067,227,76842548,1500,10,57,0.002304036,22131,0.141611314,17586.08296,88249.70044,0.0969163,0.290748899,0,0,0.405286344,0.31277533,1,12,LEFT,0.365638767,0,0,1,0,0.305,PRD,FALSE
12068,280,118657357,1269,21,25,0.048778243,26224,0.142579317,20564.95871,114436.6036,0.203571429,0.160714286,12,0,0.378571429,0.292857143,0.775,12,LEFT,0.292857143,0,0,1,0,0.437,PRD,FALSE
12075,696,184165096,2681,24,321,0.006287114,51734,0.10482468,18744.14513,93243.31466,0.132183908,0.346264368,15,0,0.337643678,0.353448276,0,12,LEFT,0.33908046,0,0,1,0,0.21,PRD-PT,FALSE
12077,218,38554146,2500,5,233,0.003698876,14008,0.125499714,18197.78238,80504.22477,0.091743119,0.160550459,0,0,0.353211009,0.23853211,0,12,Other,0.440366972,0,1,0,0,0.473,DPDG,FALSE
12080,77,33751401,300,6,7,2.66E-04,7478,0.159935812,13420.82609,109613.1039,0.272727273,0.25974026,0,0,0.402597403,0.220779221,0.064935065,12,PAN,0.649350649,0,1,0,0,0.983,PAN,FALSE
13001,188,52377093,2720,8,56,0.0225796,21829,0.113106418,18487.12152,142969.9043,0.287234043,0.234042553,18,0,0.404255319,0.329787234,0,13,PRI,0.324468085,0,0,1,0,0.08,PRI-PVEM-PNA,TRUE
13002,511,90414727,2694,20,540,0.013013295,44967,0.087219517,13793.26719,109603.9256,0.193737769,0.168297456,11,1,0.473581213,0.033268102,0,13,PRI,0.4481409,0,0,1,0,0.668,PRI-PVEM-PNA,TRUE
13003,593,142687754,6078,53,734,0.080572749,59659,0.122479425,22023.23923,97893.40135,0.254637437,0.269814503,17,0,0.445193929,0.242833052,0.335581788,13,Other,0.376699029,0,0,1,0,-0.994,PES,FALSE
13004,150,91128873,901,3,65,0.004885314,10050,0.12238806,15370.27627,125011.1467,0.526666667,0.213333333,0,1,0.353333333,0.166666667,0,13,PAN,0.38,0,1,0,0,0.144,PAN,FALSE
13005,166,71753786,2062,2,143,0.031222589,18511,0.135703095,22067.37922,118461.512,0.13253012,0.210843373,5,0,0.385542169,0.289156627,0.012048193,13,PRI,0.466216216,0,0,1,0,-0.88,PVEM,TRUE
13006,249,86190176,2535,8,26,0.006390667,19103,0.155315919,13472.78839,63305.36546,0.341365462,0.273092369,16,1,0.429718876,0.220883534,0,13,PRI,0.43373494,0,0,1,0,0.047,PVEM,TRUE
13007,176,35406747,778,10,118,0.021891389,12294,0.121685375,17858.29984,114526.6932,0.375,0.170454545,9,1,0.460227273,0.289772727,0,13,PRI,0.3671875,0,1,0,0,-0.325,PRI,TRUE
